,rank effect,count
0,-7,14
1,-6,84
2,-5,266
3,-4,420
4,-3,462
5,-2,252
6,-1,1050
7,0,9240
8,1,1050
9,2,252
10,3,462
11,4,420
12,5,266
13,6,84
14,7,14
