,rank effect,count
0,-8,16
1,-7,112
2,-6,408
3,-5,784
4,-4,1036
5,-3,784
6,-2,504
7,-1,2160
8,0,25256
9,1,2160
10,2,504
11,3,784
12,4,1036
13,5,784
14,6,408
15,7,112
16,8,16
