config,rank,succ
"[(3, False), (0, True), (None, False), (None, True)]",7,"[[(None, False), (0, True), (None, False), (None, True)], [(3, False), (0, False), (None, False), (None, True)], [(3, False), (0, True), (None, False), (None, False)]]"
"[(3, False), (0, True), (None, False), (0, False)]",4,"[[(3, True), (0, True), (None, False), (0, False)], [(3, False), (0, False), (None, False), (0, False)], [(3, False), (0, True), (None, False), (0, True)]]"
"[(3, False), (0, True), (None, False), (0, True)]",3,"[[(3, True), (0, True), (None, False), (0, True)], [(3, False), (0, False), (None, False), (0, True)]]"
"[(3, False), (0, True), (None, True), (None, False)]",6,"[[(3, False), (0, False), (None, True), (None, False)], [(3, False), (0, True), (None, False), (None, False)], [(3, False), (0, True), (None, True), (0, False)]]"
"[(3, False), (0, True), (None, True), (None, True)]",8,"[[(None, False), (0, True), (None, True), (None, True)], [(3, False), (0, False), (None, True), (None, True)], [(3, False), (0, True), (None, False), (None, True)], [(3, False), (0, True), (None, True), (None, False)]]"
"[(3, False), (0, True), (None, True), (0, False)]",5,"[[(3, True), (0, True), (None, True), (0, False)], [(3, False), (0, False), (None, True), (0, False)], [(3, False), (0, True), (None, False), (0, False)], [(3, False), (0, True), (None, True), (0, True)]]"
"[(3, False), (0, True), (None, True), (0, True)]",4,"[[(3, True), (0, True), (None, True), (0, True)], [(3, False), (0, False), (None, True), (0, True)], [(3, False), (0, True), (None, False), (0, True)]]"
"[(3, False), (0, True), (0, False), (None, False)]",6,"[[(3, False), (0, False), (0, False), (None, False)], [(3, False), (0, True), (None, False), (None, False)], [(3, False), (0, True), (0, False), (0, False)]]"
"[(3, False), (0, True), (0, False), (None, True)]",8,"[[(None, False), (0, True), (0, False), (None, True)], [(3, False), (0, False), (0, False), (None, True)], [(3, False), (0, True), (None, False), (None, True)], [(3, False), (0, True), (0, False), (None, False)]]"
"[(3, False), (0, True), (0, False), (0, False)]",5,"[[(3, True), (0, True), (0, False), (0, False)], [(3, False), (0, False), (0, False), (0, False)], [(3, False), (0, True), (None, False), (0, False)], [(3, False), (0, True), (0, False), (0, True)]]"
"[(3, False), (0, True), (0, False), (0, True)]",4,"[[(3, True), (0, True), (0, False), (0, True)], [(3, False), (0, False), (0, False), (0, True)], [(3, False), (0, True), (None, False), (0, True)]]"
"[(3, False), (0, True), (0, True), (None, False)]",7,"[[(3, False), (0, False), (0, True), (None, False)], [(3, False), (0, True), (0, False), (None, False)], [(3, False), (0, True), (0, True), (0, False)]]"
"[(3, False), (0, True), (0, True), (None, True)]",9,"[[(None, False), (0, True), (0, True), (None, True)], [(3, False), (0, False), (0, True), (None, True)], [(3, False), (0, True), (0, False), (None, True)], [(3, False), (0, True), (0, True), (None, False)]]"
"[(3, False), (0, True), (0, True), (0, False)]",6,"[[(3, True), (0, True), (0, True), (0, False)], [(3, False), (0, False), (0, True), (0, False)], [(3, False), (0, True), (0, False), (0, False)], [(3, False), (0, True), (0, True), (0, True)]]"
"[(3, False), (0, True), (0, True), (0, True)]",5,"[[(3, True), (0, True), (0, True), (0, True)], [(3, False), (0, False), (0, True), (0, True)], [(3, False), (0, True), (0, False), (0, True)]]"
"[(3, True), (None, False), (None, False), (None, False)]",4,"[[(3, False), (None, False), (None, False), (None, False)], [(3, True), (None, False), (None, False), (0, False)]]"
"[(3, True), (None, False), (None, False), (None, True)]",7,"[[(3, False), (None, False), (None, False), (None, True)], [(3, True), (None, False), (None, False), (None, False)]]"
"[(3, True), (None, False), (None, False), (0, False)]",1,"[[(3, True), (None, False), (None, False), (0, True)]]"
"[(3, True), (None, False), (None, False), (0, True)]",0,[]
"[(3, True), (None, False), (None, True), (None, False)]",5,"[[(3, False), (None, False), (None, True), (None, False)], [(3, True), (None, False), (None, False), (None, False)], [(3, True), (None, False), (None, True), (0, False)]]"
"[(3, True), (None, False), (None, True), (None, True)]",8,"[[(3, False), (None, False), (None, True), (None, True)], [(3, True), (None, False), (None, False), (None, True)], [(3, True), (None, False), (None, True), (None, False)]]"
"[(3, True), (None, False), (None, True), (0, False)]",2,"[[(3, True), (None, False), (None, False), (0, False)], [(3, True), (None, False), (None, True), (0, True)]]"
"[(3, True), (None, False), (None, True), (0, True)]",1,"[[(3, True), (None, False), (None, False), (0, True)]]"
"[(3, True), (None, False), (0, False), (None, False)]",5,"[[(3, False), (None, False), (0, False), (None, False)], [(3, True), (None, False), (None, False), (None, False)], [(3, True), (None, False), (0, False), (0, False)]]"
"[(3, True), (None, False), (0, False), (None, True)]",7,"[[(3, False), (None, False), (0, False), (None, True)], [(3, True), (None, False), (None, False), (None, True)], [(3, True), (None, False), (0, False), (None, False)]]"
"[(3, True), (None, False), (0, False), (0, False)]",2,"[[(3, True), (None, False), (None, False), (0, False)], [(3, True), (None, False), (0, False), (0, True)]]"
"[(3, True), (None, False), (0, False), (0, True)]",1,"[[(3, True), (None, False), (None, False), (0, True)]]"
"[(3, True), (None, False), (0, True), (None, False)]",6,"[[(3, False), (None, False), (0, True), (None, False)], [(3, True), (None, False), (0, False), (None, False)], [(3, True), (None, False), (0, True), (0, False)]]"
"[(3, True), (None, False), (0, True), (None, True)]",8,"[[(3, False), (None, False), (0, True), (None, True)], [(3, True), (None, False), (0, False), (None, True)], [(3, True), (None, False), (0, True), (None, False)]]"
"[(3, True), (None, False), (0, True), (0, False)]",3,"[[(3, True), (None, False), (0, False), (0, False)], [(3, True), (None, False), (0, True), (0, True)]]"
"[(3, True), (None, False), (0, True), (0, True)]",2,"[[(3, True), (None, False), (0, False), (0, True)]]"
"[(3, True), (None, True), (None, False), (None, False)]",5,"[[(3, False), (None, True), (None, False), (None, False)], [(3, True), (None, False), (None, False), (None, False)], [(3, True), (None, True), (None, False), (0, False)]]"
"[(3, True), (None, True), (None, False), (None, True)]",8,"[[(3, False), (None, True), (None, False), (None, True)], [(3, True), (None, False), (None, False), (None, True)], [(3, True), (None, True), (None, False), (None, False)]]"
"[(3, True), (None, True), (None, False), (0, False)]",2,"[[(3, True), (None, False), (None, False), (0, False)], [(3, True), (None, True), (None, False), (0, True)]]"
"[(3, True), (None, True), (None, False), (0, True)]",1,"[[(3, True), (None, False), (None, False), (0, True)]]"
"[(3, True), (None, True), (None, True), (None, False)]",6,"[[(3, False), (None, True), (None, True), (None, False)], [(3, True), (None, False), (None, True), (None, False)], [(3, True), (None, True), (None, False), (None, False)], [(3, True), (None, True), (None, True), (0, False)]]"
"[(3, True), (None, True), (None, True), (None, True)]",9,"[[(3, False), (None, True), (None, True), (None, True)], [(3, True), (None, False), (None, True), (None, True)], [(3, True), (None, True), (None, False), (None, True)], [(3, True), (None, True), (None, True), (None, False)]]"
"[(3, True), (None, True), (None, True), (0, False)]",3,"[[(3, True), (None, False), (None, True), (0, False)], [(3, True), (None, True), (None, False), (0, False)], [(3, True), (None, True), (None, True), (0, True)]]"
"[(3, True), (None, True), (None, True), (0, True)]",2,"[[(3, True), (None, False), (None, True), (0, True)], [(3, True), (None, True), (None, False), (0, True)]]"
"[(3, True), (None, True), (0, False), (None, False)]",6,"[[(3, False), (None, True), (0, False), (None, False)], [(3, True), (None, False), (0, False), (None, False)], [(3, True), (None, True), (None, False), (None, False)], [(3, True), (None, True), (0, False), (0, False)]]"
"[(3, True), (None, True), (0, False), (None, True)]",9,"[[(3, False), (None, True), (0, False), (None, True)], [(3, True), (None, False), (0, False), (None, True)], [(3, True), (None, True), (None, False), (None, True)], [(3, True), (None, True), (0, False), (None, False)]]"
"[(3, True), (None, True), (0, False), (0, False)]",3,"[[(3, True), (None, False), (0, False), (0, False)], [(3, True), (None, True), (None, False), (0, False)], [(3, True), (None, True), (0, False), (0, True)]]"
"[(3, True), (None, True), (0, False), (0, True)]",2,"[[(3, True), (None, False), (0, False), (0, True)], [(3, True), (None, True), (None, False), (0, True)]]"
"[(3, True), (None, True), (0, True), (None, False)]",7,"[[(3, False), (None, True), (0, True), (None, False)], [(3, True), (None, False), (0, True), (None, False)], [(3, True), (None, True), (0, False), (None, False)], [(3, True), (None, True), (0, True), (0, False)]]"
"[(3, True), (None, True), (0, True), (None, True)]",9,"[[(3, False), (None, True), (0, True), (None, True)], [(3, True), (None, False), (0, True), (None, True)], [(3, True), (None, True), (0, False), (None, True)], [(3, True), (None, True), (0, True), (None, False)]]"
"[(3, True), (None, True), (0, True), (0, False)]",4,"[[(3, True), (None, False), (0, True), (0, False)], [(3, True), (None, True), (0, False), (0, False)], [(3, True), (None, True), (0, True), (0, True)]]"
"[(3, True), (None, True), (0, True), (0, True)]",3,"[[(3, True), (None, False), (0, True), (0, True)], [(3, True), (None, True), (0, False), (0, True)]]"
"[(3, True), (0, False), (None, False), (None, False)]",5,"[[(3, False), (0, False), (None, False), (None, False)], [(3, True), (None, False), (None, False), (None, False)], [(3, True), (0, False), (None, False), (0, False)]]"
"[(3, True), (0, False), (None, False), (None, True)]",7,"[[(3, False), (0, False), (None, False), (None, True)], [(3, True), (None, False), (None, False), (None, True)], [(3, True), (0, False), (None, False), (None, False)]]"
"[(3, True), (0, False), (None, False), (0, False)]",2,"[[(3, True), (None, False), (None, False), (0, False)], [(3, True), (0, False), (None, False), (0, True)]]"
"[(3, True), (0, False), (None, False), (0, True)]",1,"[[(3, True), (None, False), (None, False), (0, True)]]"
"[(3, True), (0, False), (None, True), (None, False)]",6,"[[(3, False), (0, False), (None, True), (None, False)], [(3, True), (None, False), (None, True), (None, False)], [(3, True), (0, False), (None, False), (None, False)], [(3, True), (0, False), (None, True), (0, False)]]"
"[(3, True), (0, False), (None, True), (None, True)]",9,"[[(3, False), (0, False), (None, True), (None, True)], [(3, True), (None, False), (None, True), (None, True)], [(3, True), (0, False), (None, False), (None, True)], [(3, True), (0, False), (None, True), (None, False)]]"
"[(3, True), (0, False), (None, True), (0, False)]",3,"[[(3, True), (None, False), (None, True), (0, False)], [(3, True), (0, False), (None, False), (0, False)], [(3, True), (0, False), (None, True), (0, True)]]"
"[(3, True), (0, False), (None, True), (0, True)]",2,"[[(3, True), (None, False), (None, True), (0, True)], [(3, True), (0, False), (None, False), (0, True)]]"
"[(3, True), (0, False), (0, False), (None, False)]",6,"[[(3, False), (0, False), (0, False), (None, False)], [(3, True), (None, False), (0, False), (None, False)], [(3, True), (0, False), (None, False), (None, False)], [(3, True), (0, False), (0, False), (0, False)]]"
"[(3, True), (0, False), (0, False), (None, True)]",8,"[[(3, False), (0, False), (0, False), (None, True)], [(3, True), (None, False), (0, False), (None, True)], [(3, True), (0, False), (None, False), (None, True)], [(3, True), (0, False), (0, False), (None, False)]]"
"[(3, True), (0, False), (0, False), (0, False)]",3,"[[(3, True), (None, False), (0, False), (0, False)], [(3, True), (0, False), (None, False), (0, False)], [(3, True), (0, False), (0, False), (0, True)]]"
"[(3, True), (0, False), (0, False), (0, True)]",2,"[[(3, True), (None, False), (0, False), (0, True)], [(3, True), (0, False), (None, False), (0, True)]]"
"[(3, True), (0, False), (0, True), (None, False)]",7,"[[(3, False), (0, False), (0, True), (None, False)], [(3, True), (None, False), (0, True), (None, False)], [(3, True), (0, False), (0, False), (None, False)], [(3, True), (0, False), (0, True), (0, False)]]"
"[(3, True), (0, False), (0, True), (None, True)]",9,"[[(3, False), (0, False), (0, True), (None, True)], [(3, True), (None, False), (0, True), (None, True)], [(3, True), (0, False), (0, False), (None, True)], [(3, True), (0, False), (0, True), (None, False)]]"
"[(3, True), (0, False), (0, True), (0, False)]",4,"[[(3, True), (None, False), (0, True), (0, False)], [(3, True), (0, False), (0, False), (0, False)], [(3, True), (0, False), (0, True), (0, True)]]"
"[(3, True), (0, False), (0, True), (0, True)]",3,"[[(3, True), (None, False), (0, True), (0, True)], [(3, True), (0, False), (0, False), (0, True)]]"
"[(3, True), (0, True), (None, False), (None, False)]",6,"[[(3, False), (0, True), (None, False), (None, False)], [(3, True), (0, False), (None, False), (None, False)], [(3, True), (0, True), (None, False), (0, False)]]"
"[(3, True), (0, True), (None, False), (None, True)]",8,"[[(3, False), (0, True), (None, False), (None, True)], [(3, True), (0, False), (None, False), (None, True)], [(3, True), (0, True), (None, False), (None, False)]]"
"[(3, True), (0, True), (None, False), (0, False)]",3,"[[(3, True), (0, False), (None, False), (0, False)], [(3, True), (0, True), (None, False), (0, True)]]"
"[(3, True), (0, True), (None, False), (0, True)]",2,"[[(3, True), (0, False), (None, False), (0, True)]]"
"[(3, True), (0, True), (None, True), (None, False)]",7,"[[(3, False), (0, True), (None, True), (None, False)], [(3, True), (0, False), (None, True), (None, False)], [(3, True), (0, True), (None, False), (None, False)], [(3, True), (0, True), (None, True), (0, False)]]"
"[(3, True), (0, True), (None, True), (None, True)]",9,"[[(3, False), (0, True), (None, True), (None, True)], [(3, True), (0, False), (None, True), (None, True)], [(3, True), (0, True), (None, False), (None, True)], [(3, True), (0, True), (None, True), (None, False)]]"
"[(3, True), (0, True), (None, True), (0, False)]",4,"[[(3, True), (0, False), (None, True), (0, False)], [(3, True), (0, True), (None, False), (0, False)], [(3, True), (0, True), (None, True), (0, True)]]"
"[(3, True), (0, True), (None, True), (0, True)]",3,"[[(3, True), (0, False), (None, True), (0, True)], [(3, True), (0, True), (None, False), (0, True)]]"
"[(3, True), (0, True), (0, False), (None, False)]",7,"[[(3, False), (0, True), (0, False), (None, False)], [(3, True), (0, False), (0, False), (None, False)], [(3, True), (0, True), (None, False), (None, False)], [(3, True), (0, True), (0, False), (0, False)]]"
"[(3, True), (0, True), (0, False), (None, True)]",9,"[[(3, False), (0, True), (0, False), (None, True)], [(3, True), (0, False), (0, False), (None, True)], [(3, True), (0, True), (None, False), (None, True)], [(3, True), (0, True), (0, False), (None, False)]]"
"[(3, True), (0, True), (0, False), (0, False)]",4,"[[(3, True), (0, False), (0, False), (0, False)], [(3, True), (0, True), (None, False), (0, False)], [(3, True), (0, True), (0, False), (0, True)]]"
"[(3, True), (0, True), (0, False), (0, True)]",3,"[[(3, True), (0, False), (0, False), (0, True)], [(3, True), (0, True), (None, False), (0, True)]]"
"[(3, True), (0, True), (0, True), (None, False)]",8,"[[(3, False), (0, True), (0, True), (None, False)], [(3, True), (0, False), (0, True), (None, False)], [(3, True), (0, True), (0, False), (None, False)], [(3, True), (0, True), (0, True), (0, False)]]"
"[(3, True), (0, True), (0, True), (None, True)]",10,"[[(3, False), (0, True), (0, True), (None, True)], [(3, True), (0, False), (0, True), (None, True)], [(3, True), (0, True), (0, False), (None, True)], [(3, True), (0, True), (0, True), (None, False)]]"
"[(3, True), (0, True), (0, True), (0, False)]",5,"[[(3, True), (0, False), (0, True), (0, False)], [(3, True), (0, True), (0, False), (0, False)], [(3, True), (0, True), (0, True), (0, True)]]"
"[(3, True), (0, True), (0, True), (0, True)]",4,"[[(3, True), (0, False), (0, True), (0, True)], [(3, True), (0, True), (0, False), (0, True)]]"
