Iteration,0,1,2,3,4,5,6,7,8,9
164,80,29,23,42,45,223,36,21,28,44
165,66,39,66,36,37,54,42,52,38,39
166,58,28,15,26,21,20,22,14,12,25
167,67,31,28,41,53,172,31,33,28,44
168,85,22,26,36,33,65,30,20,21,29
169,63,28,29,30,13,67,32,28,16,16
170,69,35,28,41,29,43,32,40,33,31
171,60,36,45,38,40,153,34,35,46,25
172,42,49,26,31,81,122,46,28,30,36
173,28,30,22,36,32,78,31,19,23,22
174,27,9,27,17,17,151,8,16,19,19
175,78,20,34,20,24,509,20,25,24,17
176,68,28,49,36,41,29,39,34,46,47
177,115,47,29,36,39,80,32,32,33,35
178,60,32,27,21,33,112,36,29,23,23
179,102,23,23,29,27,69,21,27,44,27
180,118,35,37,42,44,54,28,41,60,36
181,101,52,23,28,31,40,15,14,22,42
182,49,24,29,31,31,170,29,19,18,32
183,214,29,17,16,16,80,24,22,19,15
184,302,24,20,24,36,108,30,36,22,33
185,18,21,32,28,58,84,32,29,26,29
186,100,32,21,43,37,50,32,40,16,33
187,240,24,19,24,39,122,43,28,42,26
188,42,39,24,38,57,92,24,54,40,31
189,91,44,27,35,42,31,32,43,44,48
190,176,21,20,27,19,100,28,28,15,19
191,89,33,23,46,27,81,32,21,19,28
192,137,23,32,42,28,80,37,30,34,31
193,24,31,26,35,31,61,35,26,40,21
194,188,47,34,43,49,168,38,41,23,58
195,80,14,18,19,37,106,21,25,24,19
196,101,34,25,31,61,157,47,38,30,43
197,24,28,23,21,33,196,30,34,43,24
198,30,16,22,31,25,16,38,28,28,20
199,71,18,12,9,19,53,16,29,12,14
200,163,43,37,35,62,47,35,33,42,44
201,101,47,27,39,32,58,46,41,36,34
202,59,40,27,42,30,172,39,26,28,57
203,50,45,45,42,26,230,43,49,36,35
204,128,40,25,20,40,119,43,22,41,29
205,29,32,36,38,29,97,34,34,54,30
206,42,52,33,36,40,142,28,34,47,36
207,245,26,39,25,36,158,35,20,17,29
208,91,18,18,26,26,20,15,17,24,34
209,37,22,15,52,36,115,16,21,22,17
210,71,36,29,26,23,94,16,24,30,31
211,132,49,34,40,42,31,40,30,41,39
212,39,18,28,44,31,90,30,23,13,20
213,17,14,29,15,27,62,38,28,14,47
214,69,33,28,44,35,37,38,32,27,30
215,49,30,42,29,29,41,44,28,28,26
216,131,30,19,30,25,319,25,36,21,26
217,90,28,32,25,49,37,26,42,27,24
218,44,37,39,24,62,132,26,27,37,34
219,78,26,29,30,64,295,28,27,43,25
220,85,44,42,33,57,273,43,43,39,53
221,102,27,29,34,40,121,32,29,35,34
222,90,37,35,33,58,43,38,34,48,36
223,155,24,43,21,38,22,20,28,25,21
224,158,23,18,32,32,97,24,23,31,48
225,26,38,26,31,28,153,20,48,37,33
226,355,38,39,42,25,54,53,35,50,49
227,146,17,17,26,41,68,25,20,21,22
228,72,36,37,30,48,69,31,32,42,20
229,46,27,36,19,20,156,35,20,21,18
230,68,42,32,24,45,199,31,28,35,23
231,131,37,34,22,51,122,40,26,64,53
232,87,25,43,76,52,20,6,32,23,12
233,65,24,17,18,28,77,24,13,24,31
234,42,32,57,38,25,150,26,26,32,49
235,168,23,30,24,23,290,36,27,39,42
236,57,21,44,17,49,68,27,44,24,25
237,229,45,24,20,31,118,41,19,19,41
238,39,30,25,26,48,82,23,34,46,43
239,38,27,27,21,34,32,24,37,26,28
240,43,19,17,41,20,53,19,24,24,23
241,32,45,41,32,29,161,31,24,30,29
242,48,18,31,28,15,48,18,39,27,33
243,125,23,46,23,30,274,23,28,45,23
244,60,30,26,32,44,38,35,53,51,21
245,65,12,19,17,12,152,22,14,13,13
246,101,31,33,26,24,142,33,27,40,48
247,38,42,44,60,66,86,48,50,42,42
248,124,29,72,34,46,86,32,37,29,36
249,32,40,48,37,36,64,62,33,38,37
250,262,32,30,38,48,231,34,15,40,31
251,149,34,48,32,28,41,32,47,27,37
252,71,38,34,43,37,114,40,44,19,28
253,28,20,16,27,25,52,22,25,29,35
254,38,25,27,23,31,31,19,26,36,32
255,43,22,30,21,40,172,27,25,22,21
256,47,41,33,53,40,126,42,38,38,51
257,117,37,38,39,27,121,45,34,31,40
258,75,12,11,40,42,137,13,17,20,19
259,99,36,55,45,50,93,35,29,17,19
260,77,28,20,23,28,70,24,33,33,34
261,88,46,35,29,39,152,28,45,38,32
262,174,19,11,19,23,105,13,13,23,13
263,364,26,26,29,27,267,36,41,33,39
264,113,44,29,29,22,138,32,47,37,29
265,90,40,44,21,29,174,32,40,36,31
266,22,30,30,31,28,134,36,41,28,32
267,35,44,33,50,70,43,29,52,34,40
268,26,37,27,25,46,116,26,47,37,61
269,80,31,27,21,41,67,19,36,36,15
270,84,44,42,34,54,141,36,53,37,33
271,309,26,25,40,29,37,27,32,38,28
272,67,35,36,16,28,108,29,41,22,26
273,147,34,38,40,31,110,37,32,38,30
274,42,34,50,33,18,72,32,44,36,40
275,27,22,45,42,49,430,48,45,35,38
276,85,54,54,44,27,55,23,28,37,42
277,84,20,38,26,15,168,17,25,22,20
278,174,26,20,21,52,177,39,21,17,23
279,278,28,29,39,30,96,32,47,49,32
280,42,43,19,39,31,170,28,55,36,34
281,55,21,24,35,21,52,26,25,53,31
282,90,37,38,42,60,148,36,40,45,33
283,31,35,30,29,22,45,59,28,22,24
284,279,24,31,27,27,80,25,34,28,31
285,165,24,28,24,27,31,32,19,30,21
286,35,17,17,70,27,50,32,33,24,20
287,103,51,35,24,43,54,19,38,30,33
288,90,56,20,18,22,43,39,31,16,22
289,40,39,40,41,40,103,40,26,36,36
290,12,16,13,18,42,70,30,28,18,32
291,42,26,47,35,30,53,45,30,42,44
292,187,40,44,25,34,70,51,34,41,30
293,264,18,24,18,19,64,21,22,24,27
294,28,16,14,19,32,25,13,16,15,12
295,21,17,21,17,22,33,16,28,14,42
296,46,22,22,27,39,88,21,32,20,28
297,159,27,21,28,25,74,44,31,28,46
298,107,23,23,26,39,63,31,24,21,30
299,61,39,33,20,34,68,24,26,35,26
300,40,34,32,30,28,116,36,63,31,40
301,300,49,41,61,51,59,48,58,39,37
302,162,33,31,32,50,29,24,31,48,31
303,54,22,27,38,26,34,46,25,26,39
304,144,37,27,21,33,182,26,45,23,26
305,13,26,13,19,18,19,14,14,19,28
306,105,22,23,30,34,56,23,51,34,27
307,85,51,34,39,27,40,34,35,33,34
308,37,25,18,53,23,30,15,23,14,18
309,50,29,34,21,18,236,30,20,28,15
310,193,21,25,24,23,95,22,28,19,27
311,89,19,34,23,28,48,26,32,34,33
312,89,26,21,26,22,55,21,19,14,19
313,142,33,36,35,49,37,47,41,41,42
314,26,32,18,30,29,58,23,21,26,41
315,123,31,27,32,30,32,35,49,29,29
316,15,24,22,43,59,209,35,32,27,28
317,168,21,22,27,25,99,27,21,30,26
318,86,30,31,38,42,47,36,31,24,66
319,35,28,26,36,41,163,43,36,28,28
320,39,34,30,28,31,118,17,30,34,21
321,118,41,46,31,35,625,44,63,31,46
322,47,31,50,25,50,133,29,41,38,39
323,81,31,50,57,30,70,40,23,38,28
324,198,32,52,46,33,233,35,26,29,36
325,37,28,31,39,38,65,34,38,41,38
326,80,23,30,33,25,166,34,19,37,40
327,29,22,19,29,24,90,15,21,22,44
328,64,54,49,37,56,94,27,43,36,29
329,118,41,19,12,34,166,18,39,19,18
330,97,40,28,53,28,87,28,38,37,35
331,137,29,37,43,58,99,33,33,34,37
332,169,36,30,30,26,58,27,26,35,24
333,57,40,35,33,50,52,35,56,30,33
334,81,24,24,25,19,350,24,23,26,17
335,74,36,43,29,48,109,40,33,37,34
336,126,33,28,30,35,208,39,36,35,52
337,41,19,27,32,19,253,34,23,26,35
338,44,46,20,28,18,71,33,33,24,45
339,74,25,28,37,29,207,35,33,62,21
340,33,39,31,26,31,68,44,50,48,35
341,54,18,17,27,42,274,17,38,26,21
342,53,36,42,34,40,34,47,49,46,38
343,286,32,50,39,32,65,26,23,28,23
344,141,30,40,32,35,268,51,29,36,39
345,166,64,16,22,10,56,19,15,29,24
346,23,58,24,33,22,81,36,29,26,31
347,48,50,30,42,46,62,61,34,23,37
348,397,33,27,29,57,375,28,32,38,28
349,106,40,67,41,51,81,31,45,47,31
350,48,37,34,39,40,63,23,32,42,33
351,46,44,25,38,29,35,27,34,44,15
352,297,57,16,17,16,65,13,15,13,27
353,38,29,21,16,17,31,17,17,16,20
354,41,25,41,34,70,72,25,28,48,41
355,31,35,23,32,30,41,33,44,33,51
356,164,19,33,22,23,32,20,52,34,15
357,72,40,29,48,31,78,37,52,31,36
358,55,43,30,26,31,89,25,36,29,41
359,56,21,22,29,29,148,22,31,23,29
360,66,26,22,50,25,41,22,25,28,34
361,351,21,43,17,17,210,18,17,30,25
362,141,29,31,41,31,128,48,39,39,27
363,56,38,47,39,26,148,36,30,31,31
364,89,17,20,18,36,33,27,31,22,32
365,40,44,32,25,35,125,24,29,37,36
366,103,35,38,38,67,153,32,45,40,36
367,71,31,26,52,36,94,36,31,30,30
368,40,19,50,25,26,194,30,29,32,34
369,51,38,36,20,26,216,37,25,37,33
370,34,33,25,21,44,222,23,26,24,20
371,130,19,14,22,13,21,14,16,17,14
372,29,16,32,32,25,339,24,42,30,38
373,23,42,48,39,47,77,25,36,42,36
374,65,21,35,33,46,113,37,33,49,22
375,57,18,24,25,32,99,18,18,27,22
376,431,30,43,33,19,21,39,20,30,40
377,83,28,21,29,32,55,30,31,50,26
378,37,45,43,28,55,58,30,53,54,37
379,60,31,19,29,54,28,23,25,44,30
380,78,42,43,45,29,154,41,38,46,34
381,50,22,22,24,28,106,27,29,24,37
382,149,42,38,43,45,397,54,28,35,44
383,123,27,28,26,68,58,25,27,26,31
384,93,24,48,16,38,178,21,26,35,17
385,22,29,20,24,17,100,24,25,20,27
386,61,28,31,26,34,161,21,23,25,24
387,28,39,27,26,20,33,33,33,24,32
388,57,27,36,24,37,128,35,40,32,40
389,156,22,20,39,30,108,28,33,28,22
390,45,33,46,39,43,145,39,31,50,40
391,48,17,21,17,25,60,24,24,31,20
392,123,16,24,36,25,21,32,32,17,25
393,96,31,22,16,42,118,23,23,13,25
394,29,20,18,38,22,41,22,22,26,20
395,83,25,19,33,23,76,17,30,27,33
396,159,27,34,38,30,87,32,31,23,30
397,21,29,21,24,21,201,21,33,35,26
398,46,8,15,18,15,33,16,18,21,14
399,36,12,15,16,18,90,14,17,13,12
400,60,53,37,31,31,154,31,46,39,46
401,115,25,19,37,42,56,51,33,29,38
402,103,18,22,40,25,155,27,20,22,25
403,46,27,25,20,56,68,27,22,28,34
404,165,18,27,25,23,117,42,39,17,32
405,234,16,28,24,22,40,22,22,27,36
406,20,21,29,20,28,97,23,24,31,36
407,159,46,22,30,23,144,42,27,17,25
408,107,43,34,39,29,58,41,25,31,28
409,46,26,30,23,37,17,37,20,28,35
410,74,27,27,29,27,217,22,21,33,25
411,89,21,36,38,44,258,25,22,23,28
412,85,33,27,23,23,36,31,36,52,39
413,208,38,21,25,40,34,23,45,26,33
414,48,63,38,42,32,141,46,38,63,30
415,88,39,33,44,46,46,30,36,51,54
416,63,43,39,31,34,39,32,56,48,21
417,81,24,22,29,21,98,40,34,29,27
418,47,47,44,29,43,31,32,26,44,29
419,91,17,16,17,10,140,23,32,20,30
420,58,24,33,28,25,148,35,57,46,45
421,30,30,44,56,26,71,29,23,33,37
422,173,31,25,22,41,89,43,27,27,22
423,28,23,34,15,33,75,22,42,16,28
424,211,59,22,30,29,31,26,27,22,23
425,157,35,28,29,56,170,79,37,42,39
426,171,38,34,37,41,39,33,45,45,56
427,51,46,31,33,39,77,37,47,28,60
428,289,35,74,37,33,55,37,42,35,48
429,29,41,41,33,72,134,27,53,52,43
430,67,20,20,31,19,122,18,25,24,13
431,26,34,29,17,23,83,20,36,23,37
432,109,25,29,43,28,175,25,31,38,26
433,21,15,17,13,33,61,16,22,10,14
434,73,54,64,37,44,215,41,44,41,35
435,32,41,31,32,58,173,31,34,37,44
436,49,31,32,35,23,180,19,22,28,31
437,52,17,15,27,25,44,20,11,20,20
438,137,38,27,34,29,111,28,41,45,37
439,86,33,37,25,21,173,43,24,45,47
440,73,21,31,33,37,37,36,34,37,33
441,21,37,44,27,32,116,28,33,32,45
442,58,37,38,60,39,66,35,30,37,34
443,130,16,32,17,14,48,16,15,14,12
444,31,15,22,20,10,94,21,14,18,13
445,40,38,44,26,31,101,30,27,25,25
446,123,41,33,22,65,21,27,22,29,60
447,63,16,17,23,24,10,15,12,23,10
448,52,25,21,22,23,204,23,30,23,23
449,76,35,36,22,45,57,66,30,39,42
450,58,30,42,37,118,155,32,46,38,34
451,70,46,43,31,32,33,33,42,40,37
452,40,44,49,38,32,40,55,38,60,29
453,84,27,21,22,28,129,17,17,22,21
454,211,53,24,36,22,22,29,26,27,41
455,28,36,39,33,29,211,30,25,45,26
456,279,27,32,30,74,157,38,33,40,35
457,53,24,32,29,38,116,33,34,37,40
458,44,10,14,13,18,63,13,17,18,8
459,73,33,34,38,14,198,58,24,36,20
460,60,47,52,41,37,120,40,41,56,40
461,31,26,25,33,30,38,33,44,33,56
462,36,35,46,27,28,161,29,39,42,27
463,78,34,29,30,62,51,32,25,18,45
464,130,33,28,27,35,23,29,28,30,27
465,114,25,21,28,30,143,26,22,27,27
466,75,28,36,41,46,161,31,38,39,58
467,84,44,21,32,33,238,18,18,24,24
468,187,43,36,18,17,113,22,17,17,22
469,76,12,28,17,26,170,17,19,19,20
470,49,24,39,23,27,76,19,27,35,29
471,117,31,23,31,40,205,28,20,27,27
472,51,37,40,24,27,37,19,26,20,35
473,125,17,14,16,18,60,20,21,19,48
474,42,37,22,15,40,86,35,15,27,20
475,26,19,39,22,42,42,30,26,28,28
476,117,23,28,26,27,43,25,33,27,42
477,53,20,22,34,21,74,24,33,24,30
478,82,23,45,61,47,314,36,51,57,40
479,81,24,43,42,28,36,33,30,41,28
480,68,22,34,36,28,106,34,32,47,22
481,82,20,20,52,18,149,37,23,28,20
482,56,34,35,31,47,292,35,24,38,33
483,24,33,66,20,24,70,26,35,38,69
484,132,27,29,21,32,35,27,28,43,19
485,241,52,39,39,32,65,31,28,27,44
486,62,27,33,29,23,180,24,29,34,36
487,73,29,32,42,21,93,21,33,26,30
488,78,20,19,18,22,87,17,43,22,29
489,173,35,27,29,31,41,36,23,31,57
490,359,27,28,32,31,62,25,42,27,24
491,53,24,20,22,19,62,16,17,24,19
492,54,33,18,24,79,25,17,26,23,30
493,78,49,41,33,20,109,37,38,39,30
494,169,27,24,38,53,60,40,22,35,30
495,76,28,32,30,32,265,21,22,31,32
496,32,18,15,12,41,60,17,14,16,20
497,65,23,25,22,32,184,26,26,28,31
498,194,39,53,32,33,31,41,44,30,27
499,191,32,31,24,39,162,40,47,25,21
500,65,37,35,38,70,81,25,32,31,32
501,99,37,26,41,27,66,31,44,17,29
502,20,23,17,31,17,74,25,39,17,18
503,72,18,27,16,31,87,19,22,21,17
504,81,15,14,24,25,245,15,18,44,19
505,23,11,22,22,14,71,30,15,21,33
506,139,38,37,43,36,96,34,27,40,27
507,30,42,31,35,54,50,23,20,24,22
508,72,31,40,38,60,72,30,34,44,33
509,78,38,33,39,31,150,31,36,36,30
510,103,40,19,28,32,77,29,36,27,25
511,88,27,14,26,25,55,29,18,15,17
512,55,25,34,34,39,268,30,31,23,23
513,101,45,37,18,32,227,41,36,42,48
514,33,17,20,27,49,68,19,23,18,20
515,22,24,19,40,33,50,27,34,26,22
516,37,23,27,23,41,152,19,28,22,19
517,128,16,19,24,20,43,35,21,25,34
518,61,20,39,22,22,64,31,27,33,17
519,77,21,23,32,26,129,31,27,22,20
520,66,26,33,40,55,75,42,22,45,55
521,117,48,57,34,22,84,36,57,40,57
522,67,22,44,30,26,42,21,35,38,46
523,92,34,33,54,52,107,28,27,33,45
524,32,19,42,14,22,120,23,24,17,13
525,36,30,68,31,28,103,27,19,35,29
526,32,22,25,18,24,68,24,34,24,18
527,55,50,43,40,77,29,44,37,30,56
528,74,33,22,17,34,124,14,23,26,32
529,40,22,17,31,22,70,23,26,43,15
530,104,39,43,33,44,26,48,50,36,33
531,45,27,48,27,54,73,29,20,34,26
532,69,29,47,35,42,170,46,27,30,30
533,41,28,23,19,18,61,25,16,27,17
534,117,23,22,25,54,25,33,32,24,31
535,49,28,54,52,40,50,32,24,41,32
536,122,31,31,21,61,20,18,36,22,32
537,269,27,21,24,26,585,29,29,15,20
538,124,23,40,27,28,40,29,24,60,41
539,23,51,31,12,28,164,16,21,22,34
540,196,43,25,24,32,22,31,26,34,39
541,107,16,9,23,30,18,17,21,24,27
542,22,56,26,38,25,44,28,29,20,24
543,103,51,38,59,48,64,44,31,49,61
544,51,32,28,34,42,80,44,40,45,32
545,74,20,18,35,22,141,26,27,25,45
546,286,29,31,26,40,48,32,26,25,25
547,31,35,35,37,46,123,34,29,21,35
548,46,57,29,30,31,69,52,47,34,45
549,74,28,56,16,29,136,23,14,22,21
550,29,38,43,41,34,58,34,21,36,28
551,73,31,61,45,27,40,28,25,54,29
552,77,28,30,27,41,61,27,32,41,38
553,58,34,33,45,27,56,41,36,31,50
554,66,44,25,22,35,59,35,35,46,39
555,60,39,31,30,23,172,29,19,23,25
556,137,42,46,43,47,76,35,35,48,33
557,111,13,12,13,14,31,24,24,25,19
558,214,34,30,37,28,187,62,28,24,26
559,42,37,44,55,47,77,38,55,38,44
560,140,38,38,43,29,173,27,37,36,38
561,367,33,38,70,40,237,26,35,27,41
562,90,28,38,52,30,36,29,33,37,32
563,37,19,18,54,34,192,33,32,20,25
564,85,37,27,40,28,65,35,25,31,50
565,274,34,25,19,28,138,15,42,34,37
566,145,13,15,39,20,336,17,10,14,13
567,79,34,37,27,30,98,29,44,26,33
568,28,42,37,27,54,267,45,25,59,39
569,45,36,23,24,25,32,15,20,30,20
570,43,12,18,15,23,316,27,23,20,30
571,151,27,63,31,52,76,25,33,25,40
572,306,26,32,14,27,124,39,26,15,21
573,171,21,34,16,27,53,24,30,30,26
574,52,20,26,30,15,6,34,23,25,17
575,43,28,29,25,34,77,24,29,26,26
576,94,45,47,46,64,27,47,36,39,44
577,142,29,38,35,59,320,45,34,33,29
578,151,14,24,29,20,51,29,22,26,25
579,50,28,38,31,42,68,29,29,30,31
580,100,31,31,30,36,254,29,51,26,34
581,48,25,25,26,40,75,26,18,33,22
582,94,61,21,25,34,38,39,30,27,33
583,78,21,52,26,36,148,34,26,22,19
584,26,70,38,28,31,159,44,38,35,39
585,91,23,31,27,53,156,46,33,37,40
586,159,62,45,63,30,70,24,29,36,34
587,80,44,16,36,45,24,17,50,23,50
588,230,27,40,23,16,132,27,41,22,30
589,56,27,31,37,42,92,25,31,32,29
590,16,15,26,17,27,105,30,18,31,26
591,131,20,42,36,14,178,26,21,22,21
592,53,41,36,32,40,279,31,26,44,41
593,37,40,40,19,78,150,51,44,41,37
594,31,12,20,18,20,78,22,16,21,30
595,29,47,25,23,30,64,34,25,29,29
596,99,22,67,16,23,95,15,32,17,27
597,177,29,32,32,22,19,36,31,21,21
598,115,45,30,45,39,149,38,38,28,34
599,56,58,28,23,32,126,27,21,25,20
600,68,15,27,37,26,271,14,47,18,35
601,106,24,21,32,23,81,39,23,24,18
602,26,39,39,39,37,249,34,36,42,29
603,163,41,28,35,38,95,57,50,31,63
604,94,20,32,40,49,73,31,27,33,24
605,46,29,26,37,39,47,27,24,35,23
606,52,19,26,14,22,50,23,22,17,35
607,49,23,22,40,29,153,53,23,23,36
608,127,30,22,33,18,133,27,48,21,23
609,254,35,12,18,12,103,21,21,20,14
610,36,39,31,27,59,148,31,28,35,32
611,53,41,35,42,34,22,35,47,47,46
612,119,45,24,44,50,33,38,26,38,44
613,102,37,34,46,65,19,40,15,40,20
614,110,32,36,36,35,155,33,26,30,22
615,185,26,26,44,32,39,19,35,20,36
616,40,24,35,21,19,126,30,31,26,32
617,68,36,38,29,35,45,37,34,41,50
618,106,35,27,19,37,26,21,26,26,23
619,88,60,38,42,36,57,46,29,37,47
620,144,21,34,32,35,232,22,32,25,27
621,20,13,14,22,20,95,17,36,44,21
622,200,14,17,26,45,195,28,19,15,21
623,80,50,36,39,47,109,38,36,40,40
624,55,41,27,33,25,269,26,34,24,27
625,171,23,36,20,40,23,33,31,14,29
626,76,34,25,39,28,34,44,42,33,36
627,46,23,33,24,28,125,27,31,33,22
628,49,39,48,31,45,50,25,27,33,30
629,67,32,37,38,41,55,44,42,39,28
630,173,26,22,22,30,71,36,32,32,32
631,43,33,36,26,59,186,28,59,37,37
632,62,38,55,43,109,81,65,56,36,37
633,19,18,12,18,22,226,14,18,24,23
634,166,17,50,21,21,157,21,28,23,29
