Iteration,0,1,2,3,4,5,6,7,8
5757,48,48,44,58,40,42,38,32,54
5758,34,56,42,38,34,26,56,32,40
5759,28,22,30,40,52,32,34,28,26
5760,45,43,65,37,43,29,45,63,31
5761,52,14,58,18,44,14,12,28,12
5762,44,46,46,56,44,50,70,70,36
5763,49,43,39,33,53,31,39,33,31
5764,22,34,62,28,28,28,42,34,34
5765,49,29,51,45,37,41,25,55,41
5766,37,21,35,41,37,27,47,37,29
5767,38,38,42,62,48,46,48,30,36
5768,31,37,73,35,49,17,33,47,41
5769,34,44,38,30,30,20,26,40,28
5770,55,33,45,53,51,27,37,35,43
5771,51,27,41,35,59,39,35,31,35
5772,46,46,56,60,46,56,42,54,50
5773,25,43,25,53,37,51,59,37,55
5774,20,18,42,52,28,28,36,36,36
5775,68,54,56,40,46,52,58,42,62
5776,32,36,44,38,40,48,68,30,32
5777,58,36,30,58,42,36,34,54,42
5778,28,36,32,48,40,38,54,46,48
5779,47,31,51,59,53,35,37,31,39
5780,29,23,47,25,53,25,31,33,19
5781,29,25,31,59,35,39,47,37,23
5782,55,39,29,65,31,51,31,39,39
5783,45,29,39,21,25,27,33,25,33
5784,34,24,44,24,22,18,34,46,44
5785,48,30,32,42,20,30,30,20,36
5786,42,42,50,72,32,46,30,66,30
5787,42,26,50,30,50,26,24,22,24
5788,43,37,45,53,39,33,37,31,35
5789,39,35,23,43,55,69,35,41,33
5790,40,30,34,34,28,36,22,28,30
5791,38,24,36,14,30,44,22,24,38
5792,16,14,32,32,42,14,50,14,14
5793,42,58,32,42,24,32,44,42,24
5794,32,28,26,76,36,40,38,28,20
5795,35,31,17,41,43,45,35,23,21
5796,24,40,46,30,40,26,24,26,28
5797,35,31,19,29,23,27,55,29,33
5798,37,37,33,49,27,29,33,17,35
5799,35,33,31,41,23,31,41,33,31
5800,41,37,27,45,33,23,31,37,37
5801,39,39,31,41,35,31,31,47,35
5802,25,27,33,19,29,41,51,27,43
5803,24,30,32,48,48,32,30,56,72
5804,42,32,44,46,52,44,52,32,32
5805,26,40,16,60,20,26,26,20,20
5806,42,34,62,46,50,70,40,44,36
5807,45,25,27,49,29,49,27,27,29
5808,62,44,32,48,40,36,54,38,34
5809,40,38,34,56,20,36,42,34,18
5810,46,34,38,38,46,36,30,32,36
5811,46,32,42,44,42,34,62,36,32
5812,56,34,36,28,36,26,48,34,30
5813,45,25,37,25,43,51,49,21,23
5814,9,15,39,11,19,9,13,7,9
5815,28,34,36,36,32,40,44,36,54
5816,28,32,30,48,36,32,26,32,48
5817,24,40,18,24,34,24,34,24,30
5818,32,24,30,80,24,48,26,22,24
5819,41,45,51,83,57,43,67,45,41
5820,26,30,60,34,48,42,36,42,28
5821,38,24,48,60,30,48,42,40,56
5822,64,38,66,60,32,40,46,40,54
5823,40,38,30,24,24,36,48,26,24
5824,68,40,56,38,38,36,38,38,40
5825,29,43,69,31,47,57,51,51,31
5826,34,28,36,50,58,46,34,44,40
5827,20,28,28,14,30,26,44,14,20
5828,36,34,38,26,48,30,44,60,28
5829,31,23,63,29,47,35,41,49,45
5830,41,45,53,51,37,31,73,33,47
5831,29,23,31,35,47,43,23,43,29
5832,26,26,32,40,24,52,36,40,48
5833,33,41,49,41,43,41,29,27,27
5834,45,35,53,25,33,29,21,43,29
5835,35,27,41,31,31,29,27,39,35
5836,21,21,47,25,43,19,25,25,29
5837,33,29,29,29,35,25,41,29,25
5838,28,26,38,42,38,22,48,18,34
5839,23,33,23,33,35,33,45,27,49
5840,30,30,26,28,24,48,34,30,30
5841,33,25,29,53,33,31,29,45,31
5842,39,25,23,33,35,23,41,19,77
5843,32,36,48,44,38,32,46,46,54
5844,20,20,16,20,20,32,24,16,16
5845,65,47,27,49,31,31,45,33,37
5846,26,34,56,54,34,32,54,24,30
5847,46,44,36,36,52,40,44,32,26
5848,64,56,48,54,26,32,64,34,46
5849,41,35,21,53,21,43,29,27,33
5850,47,37,39,45,29,45,65,25,35
5851,37,35,45,37,39,77,49,47,51
5852,41,35,29,37,55,37,33,27,35
5853,33,21,27,67,41,23,27,21,21
5854,13,23,17,33,25,23,15,31,41
5855,38,40,52,56,66,36,36,36,26
5856,37,43,35,25,45,23,33,31,29
5857,27,33,31,29,47,51,35,35,35
5858,23,39,41,41,47,33,37,35,25
5859,49,43,37,59,59,49,47,45,25
5860,37,31,51,31,55,33,21,27,29
5861,35,35,31,37,27,37,41,41,39
5862,49,61,37,65,41,47,53,47,41
5863,32,44,56,40,58,50,26,26,54
5864,22,22,50,42,30,40,28,20,30
5865,41,19,43,47,35,41,37,25,39
5866,26,52,48,46,74,52,34,36,38
5867,36,46,48,38,36,30,56,28,36
5868,38,38,26,62,50,32,52,58,28
5869,38,38,24,26,44,34,54,34,16
5870,44,38,70,58,38,32,56,34,28
5871,39,33,23,29,25,31,37,21,27
5872,39,47,39,45,43,45,49,51,45
5873,41,51,53,47,39,41,41,37,29
5874,37,29,39,39,35,49,47,33,41
5875,27,29,31,47,49,27,49,31,39
5876,34,28,26,58,46,30,34,30,32
5877,20,32,40,42,36,42,38,32,30
5878,37,29,37,51,47,55,43,31,47
5879,52,38,36,56,38,34,40,32,26
5880,51,31,47,21,31,47,29,29,43
5881,45,53,61,35,43,39,43,37,29
5882,43,37,31,41,33,23,47,33,29
5883,38,38,40,48,26,48,34,24,30
5884,29,29,65,21,39,43,49,43,29
5885,35,29,31,59,43,39,37,41,29
5886,24,50,46,42,32,32,40,46,34
5887,36,32,48,46,28,62,26,44,58
5888,38,44,44,28,58,64,38,34,36
5889,38,40,42,48,52,44,32,40,46
5890,37,33,27,41,43,39,57,27,39
5891,70,36,34,50,42,48,36,74,36
5892,28,22,18,42,18,30,24,30,22
5893,48,32,42,64,40,22,34,34,36
5894,19,47,33,71,29,33,65,37,41
5895,47,35,49,27,47,49,23,49,49
5896,54,52,34,34,56,52,42,34,36
5897,24,34,40,44,38,30,44,46,18
5898,45,31,33,51,47,45,65,23,37
5899,38,38,28,42,40,20,26,22,22
5900,14,22,24,46,32,34,30,40,16
5901,27,37,43,33,45,43,25,15,21
5902,27,35,29,51,27,33,59,25,25
5903,53,55,37,49,57,45,65,41,51
5904,56,32,36,46,44,44,48,40,58
5905,31,27,63,47,51,35,13,17,33
5906,31,19,19,29,37,21,13,31,21
5907,25,25,39,37,27,21,25,31,25
5908,34,22,24,38,18,34,50,22,18
5909,31,39,35,55,41,55,43,31,47
5910,21,19,45,37,43,31,25,17,27
5911,45,29,51,61,27,27,33,45,25
5912,47,33,37,43,43,49,47,21,21
5913,39,39,47,47,67,45,35,43,49
5914,23,15,21,17,27,49,45,17,27
5915,26,34,34,42,48,38,42,28,26
5916,40,32,46,48,62,40,72,42,38
5917,52,46,62,54,72,44,46,32,50
5918,23,25,25,17,21,33,23,25,19
5919,33,37,29,41,41,33,35,35,33
5920,51,35,31,63,45,25,23,27,35
5921,84,28,76,66,50,56,24,36,28
5922,57,35,59,79,63,53,35,41,43
5923,32,40,70,60,34,28,40,48,46
5924,22,28,78,34,16,20,18,18,28
5925,19,25,35,49,23,33,23,39,33
5926,30,32,46,44,44,52,40,26,20
5927,27,37,25,49,29,39,31,37,31
5928,17,19,39,19,19,13,29,13,15
5929,30,36,32,30,48,36,46,38,40
5930,44,40,48,30,32,38,34,36,34
5931,33,29,39,21,31,53,35,29,37
5932,35,25,31,43,41,33,49,35,23
5933,37,41,49,45,57,37,37,27,39
5934,37,39,37,41,31,27,53,39,47
5935,23,25,51,33,35,23,25,37,21
5936,35,21,39,31,45,29,43,19,43
5937,55,75,37,47,35,61,41,35,37
5938,63,33,45,57,53,71,47,29,29
5939,20,28,42,36,36,24,26,34,28
5940,21,17,21,27,25,15,27,17,37
5941,51,59,37,33,41,49,43,33,29
5942,39,45,33,47,33,43,31,33,31
5943,27,33,45,43,43,43,39,39,21
5944,31,53,39,37,47,29,53,41,47
5945,46,32,40,40,40,38,40,52,32
5946,36,34,24,40,64,42,40,40,26
5947,42,60,34,52,54,52,46,48,38
5948,50,46,60,58,36,60,50,36,28
5949,38,40,46,64,34,36,56,32,34
5950,41,59,33,49,33,45,29,39,29
5951,39,51,63,49,37,41,55,33,59
5952,12,12,8,16,52,26,12,6,6
5953,27,33,33,37,23,33,43,53,29
5954,28,14,24,48,28,24,36,20,18
5955,38,52,46,50,54,54,50,24,38
5956,47,23,51,21,55,59,41,27,37
5957,49,41,25,41,41,51,47,27,29
5958,42,32,56,38,44,50,62,26,38
5959,33,23,67,55,25,31,41,33,39
5960,26,48,60,28,48,24,30,52,26
5961,14,22,34,42,34,28,52,20,40
5962,40,34,36,32,30,46,24,32,36
5963,31,37,21,33,27,31,25,31,27
5964,45,43,49,79,53,43,49,39,51
5965,51,41,47,51,39,43,37,39,41
5966,34,30,36,52,26,40,40,28,26
5967,40,38,18,64,32,40,42,36,24
5968,33,21,29,21,51,23,49,27,29
5969,31,31,41,45,41,37,37,33,33
5970,28,22,44,32,30,34,22,44,30
5971,32,48,44,34,26,36,36,56,40
5972,27,25,31,41,33,31,37,33,37
5973,52,36,44,28,30,54,30,36,34
5974,16,14,56,44,12,32,14,28,28
5975,27,27,55,21,31,31,37,35,51
5976,44,40,40,48,54,68,34,54,24
5977,43,31,59,43,49,43,39,41,31
5978,26,20,22,34,32,24,20,16,44
5979,30,34,40,34,38,36,28,38,28
5980,32,28,54,32,42,38,30,56,28
5981,22,24,30,42,16,44,34,22,26
5982,26,26,36,58,26,28,22,24,18
5983,43,49,59,43,43,49,53,41,45
5984,31,17,49,19,27,27,15,23,17
5985,46,32,22,40,42,38,50,32,30
5986,56,30,24,34,54,34,26,40,28
5987,43,47,51,37,55,51,61,69,31
5988,50,44,62,34,52,36,64,42,34
5989,27,23,43,29,45,25,27,21,37
5990,18,24,32,32,34,46,34,38,26
5991,58,38,36,48,50,32,48,52,44
5992,50,30,24,40,46,28,38,34,50
5993,47,35,71,51,53,37,45,31,35
5994,27,23,35,59,37,37,59,43,43
5995,40,56,40,58,48,34,60,26,30
5996,27,23,39,39,37,21,15,25,25
5997,16,22,34,10,42,14,22,24,12
5998,28,38,30,40,26,28,28,28,32
5999,33,39,33,81,63,35,59,33,29
6000,47,45,41,41,61,63,37,39,47
6001,22,26,24,32,20,46,22,30,30
6002,40,36,36,84,42,44,44,44,32
6003,36,34,102,54,36,24,50,34,32
6004,42,42,40,74,32,28,32,36,46
6005,38,34,22,34,42,62,32,36,32
6006,31,27,33,41,33,31,33,43,43
6007,32,34,20,32,42,54,38,36,34
6008,62,22,32,58,50,28,34,40,32
6009,28,34,38,54,44,28,26,40,38
6010,40,36,24,28,44,44,48,32,28
6011,37,31,29,35,33,27,25,33,23
6012,21,21,37,51,33,35,37,37,23
6013,51,45,57,73,69,47,39,35,37
6014,26,36,44,38,42,56,38,32,24
6015,38,40,42,36,46,42,56,44,40
6016,54,52,50,40,72,40,56,46,46
6017,51,23,17,45,33,55,41,19,39
6018,40,54,58,54,40,26,62,30,40
6019,42,36,24,48,38,40,60,46,42
6020,47,39,37,37,33,41,39,27,29
6021,53,31,45,27,37,41,29,29,57
6022,40,34,48,54,54,30,40,32,42
6023,24,20,16,30,80,16,48,26,20
6024,36,34,32,28,48,84,28,28,34
6025,29,53,31,25,75,33,39,25,35
6026,29,29,37,65,35,31,27,21,27
6027,36,28,36,26,48,48,40,40,32
6028,33,43,51,67,53,47,23,29,25
6029,38,50,80,66,48,42,54,82,28
6030,71,43,57,59,59,37,53,53,49
6031,65,55,65,53,39,43,41,39,41
6032,42,52,36,56,36,34,36,64,34
6033,31,29,43,33,41,29,41,43,41
6034,32,40,28,24,22,50,30,18,26
6035,27,29,93,89,45,33,51,27,35
6036,28,22,38,60,54,22,58,40,26
6037,32,32,30,38,28,38,42,28,36
6038,29,43,37,21,35,19,27,19,25
6039,37,39,51,45,57,39,41,33,51
6040,52,34,38,32,60,80,26,46,36
6041,28,56,40,44,40,64,74,34,44
6042,16,22,20,32,32,28,30,30,34
6043,40,42,36,46,40,40,40,42,38
6044,29,21,21,41,33,51,33,37,25
6045,19,23,47,47,43,39,41,41,35
6046,54,28,24,14,36,36,34,34,24
6047,45,39,43,27,43,53,37,47,59
6048,31,29,57,57,31,33,41,29,45
6049,26,38,34,26,40,34,30,28,26
6050,63,37,61,61,61,31,43,45,45
6051,46,24,48,44,34,26,28,22,40
6052,38,54,38,34,54,60,46,42,36
6053,32,32,56,44,42,42,38,34,54
6054,22,20,36,38,32,38,30,20,42
6055,40,34,22,34,50,36,28,34,34
6056,27,25,41,53,45,35,45,35,45
6057,32,22,36,70,36,28,32,24,34
6058,39,31,39,45,43,45,45,49,31
6059,25,25,29,35,35,37,53,33,65
6060,17,25,33,35,23,31,35,15,13
6061,50,54,28,62,58,48,42,28,36
6062,29,37,31,81,53,35,53,37,47
6063,58,48,38,28,40,42,30,36,26
6064,58,38,46,42,28,28,34,54,36
6065,29,25,21,45,31,33,55,25,39
6066,34,44,46,74,28,32,48,38,56
6067,42,28,24,50,30,44,46,40,30
6068,34,30,34,42,56,38,24,24,34
6069,28,28,28,24,38,36,42,36,26
6070,29,39,61,35,59,37,45,41,31
6071,39,41,57,45,35,45,41,35,37
6072,41,33,31,39,37,49,33,31,47
6073,41,29,33,49,39,57,29,31,33
6074,28,36,26,44,68,32,42,48,56
6075,44,36,46,36,40,70,50,36,36
6076,33,17,31,41,25,51,51,29,19
6077,41,39,35,23,43,39,37,43,31
6078,33,17,83,39,63,55,21,25,19
6079,31,23,19,37,51,33,23,17,27
6080,38,40,72,46,62,32,52,36,40
6081,30,30,34,46,44,56,34,30,28
6082,33,29,57,25,27,45,49,37,31
6083,25,23,45,45,59,23,25,25,29
6084,57,31,57,51,69,31,35,39,33
6085,32,34,44,34,40,32,26,58,32
6086,44,22,28,48,22,32,34,46,26
6087,43,31,69,43,41,27,27,47,25
6088,42,38,40,40,42,36,40,42,32
6089,26,22,46,24,72,58,26,26,46
6090,32,30,30,32,58,52,44,30,30
6091,46,18,48,36,24,32,34,40,50
6092,37,29,35,19,47,27,21,19,31
6093,30,46,48,44,40,34,46,46,56
6094,34,38,38,32,34,54,42,46,40
6095,62,40,44,44,30,34,36,44,50
6096,49,29,31,53,57,47,29,29,35
6097,31,37,61,59,27,57,31,33,41
6098,20,44,44,30,50,44,24,34,28
6099,37,39,35,27,29,35,57,41,25
6100,39,35,43,39,45,43,31,37,39
6101,41,25,57,31,41,61,41,33,31
6102,20,18,20,16,46,16,50,16,18
6103,31,21,21,17,33,47,43,23,21
6104,33,53,33,59,43,39,39,35,49
6105,21,45,35,53,49,35,51,35,61
6106,36,26,28,38,54,32,30,30,20
6107,30,40,70,40,48,42,48,40,48
6108,42,32,46,62,62,32,24,58,64
6109,39,29,55,71,57,33,35,55,45
6110,33,35,31,41,39,27,51,19,43
6111,33,33,27,43,53,27,29,35,29
6112,38,36,50,46,38,48,50,36,36
6113,35,35,35,81,27,29,35,31,23
6114,57,35,67,41,41,41,43,29,49
6115,28,36,32,38,22,38,24,36,30
6116,51,55,49,39,47,23,49,57,31
6117,35,29,23,41,25,23,25,11,29
6118,28,40,38,36,58,42,26,30,50
6119,39,31,45,23,43,31,39,21,25
6120,42,46,54,44,66,56,40,46,30
6121,40,28,58,44,48,50,44,32,58
6122,31,29,23,41,39,27,41,21,41
6123,50,34,56,52,40,50,44,26,26
6124,33,41,47,25,33,33,37,63,35
6125,30,28,60,42,50,26,36,62,34
6126,20,18,40,42,28,32,36,18,28
6127,53,41,29,53,43,33,49,47,43
6128,51,35,33,41,35,31,47,45,31
6129,16,20,16,40,28,32,34,28,22
6130,46,36,32,28,48,40,38,44,38
6131,40,34,62,42,42,32,30,44,36
6132,34,32,68,46,34,34,30,34,22
6133,61,27,31,31,55,33,19,47,37
6134,31,43,39,29,57,47,43,37,39
6135,74,32,34,48,44,40,30,48,40
6136,21,23,61,51,51,31,21,15,31
6137,33,25,27,41,27,41,21,31,37
6138,31,41,29,35,35,55,43,35,37
6139,60,36,86,66,76,28,34,22,40
6140,35,39,33,19,25,21,65,17,21
6141,36,28,24,38,58,28,34,36,28
6142,52,34,54,62,52,26,22,42,28
6143,36,40,42,42,40,58,46,40,32
6144,24,38,28,38,22,24,20,26,32
6145,31,31,39,39,37,37,45,31,25
6146,27,19,37,31,19,27,33,43,21
6147,30,24,40,36,32,26,38,22,32
6148,41,31,33,53,65,51,37,25,19
6149,39,37,49,83,53,37,47,33,49
6150,34,44,60,26,40,42,54,32,36
6151,24,28,22,74,46,48,58,26,26
6152,43,37,27,59,39,37,41,21,29
6153,28,18,20,36,40,22,34,28,48
6154,36,36,32,56,44,54,46,44,32
6155,29,21,39,37,67,33,47,29,25
6156,38,46,32,40,38,28,50,26,38
6157,26,22,62,36,34,24,32,38,24
6158,34,24,22,22,56,32,44,16,30
6159,41,51,57,27,37,41,33,47,45
6160,12,16,48,40,40,34,16,12,24
6161,29,15,31,31,27,17,43,37,29
6162,27,31,35,41,21,25,25,45,31
6163,45,41,33,43,43,33,45,41,35
6164,29,35,65,35,39,35,45,41,25
6165,43,43,37,47,69,35,55,55,39
6166,50,36,60,32,48,36,32,60,42
6167,43,41,33,65,41,31,65,29,33
6168,29,31,49,43,47,41,41,41,51
6169,49,49,55,51,33,49,39,37,27
6170,30,20,58,60,28,20,34,40,34
6171,43,33,53,29,41,39,31,23,37
6172,55,39,41,43,37,41,33,39,39
6173,36,48,56,46,58,46,52,50,38
6174,15,31,25,25,41,17,41,15,25
6175,26,40,36,50,52,18,42,30,18
6176,52,40,22,52,54,36,40,28,34
6177,31,33,39,47,57,25,45,29,47
6178,43,43,59,61,47,33,55,51,41
6179,23,39,47,25,57,39,17,31,25
6180,33,29,47,55,23,27,43,35,35
6181,39,37,69,57,33,39,35,39,43
6182,37,31,35,37,29,19,37,25,25
6183,30,32,32,34,32,62,24,32,28
6184,25,53,39,45,25,39,25,29,39
6185,14,12,22,36,38,16,14,18,10
6186,35,23,25,25,49,19,43,17,23
6187,31,47,45,33,71,21,41,43,27
6188,34,44,40,40,34,36,46,28,42
6189,26,28,26,34,24,22,18,16,18
6190,29,35,47,35,23,25,29,45,35
6191,56,36,32,72,38,30,46,44,36
6192,47,39,45,55,63,37,43,35,59
6193,23,23,27,41,37,35,45,33,23
6194,22,30,94,60,38,32,20,30,20
6195,35,35,75,57,43,57,85,41,39
6196,28,18,24,40,50,34,32,24,38
6197,34,24,44,30,18,18,22,24,40
6198,42,24,26,52,52,32,28,46,28
6199,42,46,58,48,32,34,54,54,38
6200,37,51,51,41,31,29,35,33,23
6201,54,40,38,50,40,64,46,44,22
6202,52,42,30,80,32,38,54,34,58
6203,46,44,38,42,46,48,36,26,34
6204,29,13,29,21,37,27,21,37,27
6205,29,37,47,23,33,45,35,41,29
6206,40,52,48,36,32,34,32,32,48
6207,40,30,50,34,36,60,46,50,32
6208,25,47,35,91,75,45,41,29,37
6209,32,30,34,52,20,46,14,36,26
6210,41,39,27,43,49,33,39,29,31
6211,35,29,39,45,43,49,37,35,41
6212,26,34,36,48,62,26,34,32,34
6213,46,60,22,30,40,40,48,24,26
6214,41,27,49,37,47,43,25,31,27
6215,48,28,26,52,54,36,26,40,30
6216,25,43,37,49,27,23,31,27,31
6217,47,31,51,43,35,43,45,33,31
6218,46,24,26,60,22,44,40,32,34
6219,22,42,78,44,54,38,34,28,22
6220,29,63,29,45,31,47,23,37,31
6221,52,50,40,44,50,32,36,26,50
6222,40,44,62,58,26,20,20,28,24
6223,26,30,32,34,36,42,54,30,34
6224,40,66,46,52,40,74,60,42,36
6225,39,41,49,39,39,39,39,33,23
6226,36,24,34,24,48,36,22,18,32
6227,60,44,56,58,34,46,54,32,28
6228,49,49,59,55,55,53,41,49,41
6229,19,21,47,27,23,17,23,51,27
6230,44,34,42,44,54,54,46,34,40
6231,34,24,30,58,70,44,56,32,42
6232,24,48,26,76,36,44,42,20,44
6233,39,39,41,73,49,37,47,35,51
6234,22,42,34,16,36,18,40,22,32
6235,34,38,42,32,50,40,46,34,32
6236,51,29,41,59,39,51,35,31,41
6237,25,19,19,37,25,25,51,13,17
6238,28,20,26,30,64,14,34,28,34
6239,31,31,33,93,35,39,49,29,29
6240,29,25,27,23,63,27,29,29,37
6241,41,45,35,49,43,55,51,55,65
6242,48,30,54,46,50,38,62,38,22
6243,49,39,23,23,41,41,39,43,29
6244,20,44,22,26,22,40,28,32,24
6245,37,43,65,49,89,47,61,29,39
6246,39,39,55,47,51,35,47,37,43
6247,22,20,18,32,26,22,38,44,40
6248,25,25,35,47,27,33,41,25,31
6249,35,45,43,47,41,37,37,33,35
6250,47,29,35,41,47,21,27,23,31
6251,31,49,51,51,43,57,55,43,39
6252,37,39,41,35,49,35,43,29,33
6253,29,29,55,45,67,47,33,31,17
6254,43,31,21,43,39,47,37,45,37
6255,47,85,29,35,35,39,33,27,31
6256,32,40,54,52,64,46,42,42,38
6257,23,35,41,25,47,31,55,43,41
6258,35,45,41,67,37,55,47,29,25
6259,41,43,31,51,71,31,53,31,61
6260,34,50,26,40,28,38,70,32,20
6261,43,33,77,49,55,45,33,29,47
6262,28,28,32,34,50,30,26,20,78
6263,42,42,40,32,42,38,20,30,44
6264,47,29,27,53,55,33,39,25,31
6265,37,35,41,47,47,55,53,37,41
6266,19,35,25,27,41,23,17,57,17
6267,33,29,57,53,39,35,47,27,29
6268,31,39,51,47,37,47,29,41,37
6269,18,20,34,20,28,22,40,34,20
6270,44,46,18,26,62,48,24,26,40
6271,26,20,30,20,26,22,26,26,18
6272,29,37,27,43,59,61,39,23,25
6273,24,28,68,18,36,30,40,26,30
6274,29,25,41,47,49,43,41,43,35
6275,38,36,38,52,32,28,30,32,24
6276,50,28,44,40,44,58,40,22,30
6277,20,34,24,28,28,50,52,28,40
6278,42,32,54,38,32,20,70,32,32
6279,62,34,26,22,46,22,48,30,26
6280,29,25,31,47,39,31,43,41,29
6281,39,35,29,41,25,43,35,45,29
6282,40,28,30,34,30,32,32,34,36
6283,32,52,56,50,62,50,46,36,52
6284,27,29,41,27,37,29,33,33,49
6285,29,27,41,55,29,43,35,57,33
6286,52,24,26,30,38,24,34,32,50
6287,33,43,85,33,55,27,41,41,33
6288,17,37,23,61,35,35,27,23,21
6289,29,47,49,51,63,39,29,49,29
6290,46,32,32,20,40,40,28,30,34
6291,24,56,32,64,26,58,34,38,40
6292,29,33,33,41,35,33,49,39,33
6293,38,34,36,40,50,50,36,48,36
6294,44,36,62,64,32,28,54,44,32
6295,63,33,71,47,45,35,51,41,29
6296,47,31,45,55,31,65,65,43,23
6297,32,34,38,68,34,40,38,40,50
6298,48,52,114,36,50,66,50,42,48
6299,32,62,50,36,44,28,44,36,34
6300,31,29,57,33,41,43,29,31,39
6301,46,18,34,38,52,20,34,38,36
6302,34,26,30,40,28,22,26,30,36
6303,40,26,40,58,46,22,38,32,44
6304,27,51,29,39,41,25,69,39,39
6305,30,32,58,90,36,38,38,42,34
6306,23,37,43,33,29,31,45,23,23
6307,20,20,36,28,26,54,38,22,24
6308,43,41,49,49,35,43,53,37,41
6309,56,52,40,30,42,54,52,44,60
6310,35,33,39,63,35,33,39,33,57
6311,29,47,35,31,59,41,69,19,23
6312,33,27,45,39,33,15,25,29,25
6313,57,39,47,47,45,35,31,35,25
6314,44,40,52,40,46,36,32,42,36
6315,30,46,18,42,38,24,26,42,38
6316,11,13,13,53,17,13,23,13,27
6317,21,23,73,23,39,33,37,41,41
6318,26,30,36,34,42,34,32,30,30
6319,29,27,29,85,33,39,37,21,45
6320,32,42,48,34,38,44,32,38,32
6321,57,33,49,35,41,47,29,33,29
6322,29,39,43,47,41,23,27,41,43
6323,32,40,40,28,50,38,56,50,30
6324,38,32,32,64,36,38,32,50,84
6325,38,28,32,34,60,32,26,28,26
6326,40,40,44,48,32,34,32,46,62
6327,23,39,31,55,19,39,41,27,23
6328,41,27,53,33,31,39,35,29,25
6329,34,38,44,48,34,44,46,48,40
6330,58,26,40,24,42,44,32,38,34
6331,25,45,39,69,47,41,27,53,31
6332,33,39,43,35,45,55,35,33,51
6333,49,25,33,19,33,53,25,31,31
6334,34,42,34,52,46,26,62,32,34
6335,44,52,46,62,42,46,50,60,38
6336,49,41,27,53,47,51,59,31,35
6337,27,49,27,57,21,25,33,55,33
6338,57,37,63,39,45,29,41,33,45
6339,44,38,28,78,36,38,48,38,48
6340,62,38,78,40,66,32,26,36,28
6341,36,26,26,74,44,28,24,32,44
6342,34,50,34,38,56,28,52,34,34
6343,36,42,36,52,32,36,32,54,38
6344,15,17,75,49,35,21,23,27,33
6345,32,34,30,42,38,34,52,42,30
6346,45,35,47,55,49,31,25,35,27
6347,27,27,25,31,41,35,87,25,23
6348,28,18,48,38,18,20,28,28,22
6349,58,40,42,54,32,48,52,42,42
6350,47,37,57,43,37,39,33,39,45
6351,35,29,21,33,33,33,41,19,27
6352,33,37,41,61,51,43,49,35,31
6353,35,49,49,31,57,39,35,31,25
6354,37,41,45,63,49,63,29,47,45
6355,34,42,42,58,30,44,50,44,48
6356,26,24,42,44,54,52,24,42,28
6357,36,32,48,28,38,42,38,40,26
6358,43,39,35,65,39,35,35,25,49
6359,41,33,41,29,43,39,31,23,27
6360,21,35,19,33,21,25,43,25,15
6361,15,11,9,33,11,13,61,13,21
6362,28,32,40,64,30,52,38,50,40
6363,27,49,31,39,45,37,55,41,31
6364,40,30,28,32,46,36,26,40,30
6365,18,32,56,20,54,36,26,22,22
6366,50,46,38,80,56,38,72,38,28
6367,31,51,43,59,33,59,35,35,39
6368,38,34,34,66,46,32,52,34,42
6369,50,26,66,38,22,26,36,22,40
6370,30,26,64,62,44,42,44,28,30
6371,37,43,31,53,47,23,39,33,51
6372,45,45,41,23,27,33,25,35,49
6373,31,33,49,57,27,33,69,37,29
6374,56,36,34,52,44,22,56,24,40
6375,28,36,40,108,62,40,48,62,34
6376,37,49,61,47,49,29,43,35,35
6377,29,23,29,21,21,35,29,35,27
6378,28,24,30,32,20,20,26,26,40
6379,13,15,29,25,29,11,11,21,31
6380,42,34,44,50,40,24,54,20,40
6381,35,25,33,43,33,37,53,39,25
6382,23,33,25,69,47,39,25,41,23
6383,39,51,29,31,25,43,21,25,27
6384,32,36,22,60,26,36,22,18,42
6385,27,29,51,39,51,35,37,31,35
6386,26,22,40,58,60,48,48,26,26
6387,28,40,34,32,40,36,54,28,44
6388,37,23,59,35,53,53,41,37,31
6389,37,33,29,59,45,33,51,55,33
6390,28,22,56,58,44,26,32,50,24
6391,23,37,29,29,39,29,41,17,23
6392,38,40,54,72,42,32,56,52,34
6393,22,46,58,54,46,36,50,34,24
6394,37,37,51,73,35,23,35,39,39
6395,40,26,46,42,64,48,28,46,28
6396,28,46,48,58,40,44,40,30,32
6397,39,25,43,61,37,23,27,39,31
6398,36,30,38,82,46,48,48,28,54
6399,28,38,76,42,44,50,36,28,42
6400,25,31,21,41,49,45,47,33,37
6401,40,42,40,60,68,48,48,34,38
6402,34,46,44,36,42,44,24,36,50
6403,41,25,23,25,31,33,55,71,51
6404,34,38,54,54,28,32,46,38,38
6405,31,27,29,77,33,39,53,39,33
6406,35,31,55,43,43,21,39,21,27
6407,40,34,22,52,40,74,50,36,28
6408,28,32,66,56,38,48,38,24,34
6409,31,43,43,35,47,49,43,35,35
6410,30,28,36,22,46,34,30,46,44
6411,30,18,36,22,48,30,44,26,22
6412,28,40,44,52,34,32,28,48,38
6413,20,28,32,26,30,30,40,22,38
6414,45,37,43,51,39,35,59,35,45
6415,39,47,37,53,37,33,45,45,27
6416,36,26,48,42,48,26,36,28,28
6417,37,41,29,43,21,29,39,45,37
6418,35,37,47,49,33,39,47,53,47
6419,30,52,32,36,36,50,36,40,56
6420,59,61,47,93,49,53,35,35,35
6421,38,46,38,52,30,32,38,34,26
