Iteration,0,1,2,3,4,5,6,7,8,9
58,20,10,14,8,16,8,10,16,12,12
59,27,21,15,13,13,15,19,15,13,25
60,19,19,17,15,15,15,15,21,19,19
61,11,9,23,9,9,9,11,7,9,11
62,13,9,15,25,11,13,15,11,13,11
63,14,16,18,14,18,14,14,14,14,16
64,30,4,6,8,6,6,4,4,8,4
65,15,13,19,17,15,13,13,13,17,13
66,34,10,12,10,10,12,12,12,12,10
67,11,13,13,13,11,11,11,11,9,11
68,13,9,13,13,15,13,17,21,15,19
69,40,12,16,22,12,14,24,16,12,16
70,14,18,30,24,18,20,16,20,18,16
71,24,16,18,16,14,14,16,14,14,16
72,38,24,22,10,14,16,16,14,20,20
73,66,10,12,10,12,12,8,14,10,28
74,8,6,10,6,8,10,8,10,8,8
75,28,28,20,18,22,18,16,20,16,20
76,15,11,9,7,21,13,9,11,11,11
77,33,15,11,13,15,17,13,15,13,15
78,21,13,9,13,15,11,21,17,17,11
79,23,15,11,15,15,13,19,17,13,13
80,19,13,15,13,17,17,17,17,13,13
81,23,17,19,17,21,17,21,23,23,21
82,9,17,9,11,9,19,13,17,15,15
83,13,13,13,13,15,17,13,13,11,11
84,23,13,15,15,13,15,17,13,17,13
85,24,18,12,14,18,14,12,12,34,12
86,23,5,7,7,11,9,5,7,5,9
87,11,11,15,13,15,11,11,9,9,11
88,14,18,22,18,16,14,16,18,16,12
89,25,11,13,15,15,11,11,15,13,11
90,22,10,8,16,12,10,18,12,22,14
91,37,17,13,19,27,19,27,29,15,19
92,15,11,11,13,11,11,13,11,13,15
93,12,8,10,8,18,8,10,12,12,10
94,12,16,12,16,10,22,22,14,18,26
95,20,12,10,8,10,12,12,8,10,12
96,33,11,21,13,11,9,13,13,13,9
97,18,10,10,12,22,12,10,8,14,10
98,44,10,8,10,8,6,10,8,8,6
99,33,21,21,23,21,23,27,29,19,21
100,15,9,13,13,13,9,11,27,15,15
101,17,15,15,19,17,23,15,13,13,21
102,16,12,12,8,10,10,12,10,14,8
103,47,21,13,9,13,13,11,11,11,15
104,21,9,15,11,17,11,27,9,9,15
105,11,15,13,17,25,37,35,39,21,31
106,12,18,18,16,20,20,16,18,12,16
107,40,14,14,14,16,16,16,12,18,8
108,24,20,18,26,16,18,18,18,16,16
109,18,12,12,12,12,12,12,12,16,14
110,27,11,13,13,13,13,11,13,11,11
111,17,13,13,23,13,13,13,15,17,15
112,15,11,13,11,13,11,13,15,11,9
113,20,12,16,12,12,16,10,14,12,16
114,22,12,14,12,14,14,12,14,12,16
115,19,15,25,17,15,15,17,17,17,17
116,27,11,11,13,13,15,11,9,13,15
117,48,22,24,16,22,22,16,24,28,24
118,32,14,14,22,16,14,14,12,16,16
119,38,20,18,20,20,12,18,16,16,12
120,22,22,20,24,20,36,30,18,24,22
121,39,13,11,15,11,11,13,13,11,11
122,40,12,12,16,12,12,16,14,10,12
123,24,12,12,14,14,16,14,12,12,24
124,8,10,8,10,8,10,24,8,10,8
125,31,25,15,15,29,15,15,15,25,13
126,16,14,12,16,12,20,10,20,16,12
127,19,25,23,17,21,15,15,15,13,19
128,26,16,18,18,16,16,24,16,20,18
129,14,6,6,6,8,10,4,6,8,4
130,40,10,12,10,20,16,16,14,16,12
131,28,12,10,10,12,10,8,12,10,10
132,19,17,15,15,21,13,15,17,15,17
133,23,13,11,13,13,9,19,13,15,15
134,16,8,10,12,32,16,8,12,12,12
135,10,28,20,26,30,22,18,28,20,18
136,6,10,8,10,22,8,6,8,8,8
137,34,14,14,16,14,12,12,26,14,12
138,10,18,26,14,16,22,14,14,18,16
139,29,17,19,17,19,15,19,17,17,29
140,15,17,13,19,13,15,15,13,13,15
141,21,13,15,19,21,25,21,15,19,19
142,26,14,16,14,16,16,18,18,16,18
143,18,14,20,24,14,16,14,14,16,18
144,13,11,9,13,11,9,9,7,9,7
145,21,11,11,13,11,13,21,11,13,13
146,25,15,19,19,17,13,19,17,31,17
147,15,13,15,9,11,17,19,17,23,21
148,48,14,16,16,20,24,12,14,18,12
149,44,20,20,16,18,14,18,24,16,18
150,27,11,11,11,13,13,11,15,11,15
151,71,9,11,11,9,15,9,9,9,9
152,16,10,12,10,14,14,12,12,10,12
153,18,12,14,14,12,12,12,12,22,14
154,35,13,11,11,13,11,9,15,15,11
155,30,20,20,18,18,18,16,20,18,36
156,21,19,23,13,21,27,13,15,29,13
157,53,25,15,17,19,17,21,15,19,19
158,16,14,14,12,12,16,16,18,18,12
159,43,7,9,11,11,11,9,13,9,9
160,32,14,12,16,14,14,14,10,16,14
161,8,8,10,8,10,10,6,10,10,8
162,17,29,19,19,19,17,17,53,19,17
163,8,6,10,6,6,6,8,8,8,6
164,14,12,14,22,10,10,14,12,16,14
165,28,12,10,12,12,10,10,12,8,10
166,14,18,24,18,42,28,18,16,18,22
167,35,21,15,25,11,17,15,15,11,19
168,16,14,16,18,14,16,14,18,12,14
169,76,14,18,16,16,18,16,16,14,16
170,7,7,7,9,7,9,5,5,9,9
171,42,12,12,12,16,14,12,14,14,14
172,16,14,12,14,12,12,14,12,16,12
173,11,29,13,15,13,15,19,17,17,15
174,14,14,12,12,12,14,10,18,12,14
175,63,15,15,17,13,17,13,17,19,27
176,18,16,12,24,22,16,20,12,18,14
177,16,20,22,20,16,24,20,20,16,24
178,29,13,13,13,15,15,15,15,17,13
179,23,13,13,15,11,11,19,15,13,11
180,38,20,18,20,22,26,20,18,20,24
181,39,13,15,19,11,13,13,13,15,11
182,22,14,16,16,18,14,12,16,20,16
183,55,19,13,19,19,17,21,19,23,17
184,19,15,9,11,13,23,7,25,9,11
185,45,15,29,19,11,15,19,17,19,19
186,12,14,16,24,18,18,20,18,32,16
187,47,11,17,15,11,13,9,13,11,17
188,29,13,23,15,15,13,15,17,17,17
189,13,11,21,13,11,9,19,13,17,13
190,28,32,14,20,18,16,18,24,20,18
191,10,6,10,6,10,6,8,14,10,10
192,37,17,17,21,17,17,17,27,17,21
193,29,21,19,15,17,17,15,19,23,19
194,44,30,20,18,20,18,18,18,22,18
195,20,16,12,14,14,12,14,20,14,18
196,18,8,8,10,8,8,6,10,8,8
197,24,14,12,24,10,14,14,12,12,12
198,49,11,15,15,13,11,13,13,15,13
199,23,11,13,11,11,13,15,11,23,21
200,32,20,20,26,18,24,20,22,18,18
201,37,13,13,13,21,15,13,11,11,11
202,24,16,18,14,18,16,18,14,18,14
203,19,21,21,13,25,21,15,19,25,29
204,18,14,16,18,18,18,18,34,18,18
205,9,11,9,9,9,9,29,9,9,7
206,64,20,12,14,20,32,14,16,16,20
207,16,12,8,12,12,16,10,14,12,16
208,42,16,24,18,16,18,26,18,18,18
209,18,12,10,22,12,14,14,14,10,12
210,7,7,7,5,7,7,5,17,9,5
211,25,19,15,23,23,17,11,19,17,19
212,11,21,13,13,13,17,19,13,13,17
213,45,17,17,15,19,17,25,21,19,15
214,48,18,22,20,18,18,22,20,18,16
215,10,18,12,10,16,20,16,14,10,16
216,29,23,19,21,21,23,19,21,19,21
217,37,13,17,19,17,15,29,19,21,13
218,18,18,18,24,30,16,32,20,34,18
219,26,24,18,14,12,16,28,16,20,22
220,22,22,10,10,14,10,10,14,8,10
221,19,11,17,9,11,11,15,11,11,13
222,6,6,4,6,6,8,8,4,4,6
223,22,12,12,14,12,16,12,12,12,16
224,12,20,18,22,16,12,14,16,18,14
225,38,8,10,12,12,12,10,12,10,10
226,18,16,20,14,12,16,22,10,12,10
227,23,21,17,15,15,19,17,13,17,15
228,66,14,18,22,16,20,18,18,16,20
229,22,18,16,32,16,26,14,16,12,30
230,26,18,20,20,16,18,20,16,22,14
231,13,13,15,17,21,23,21,11,15,11
232,34,12,14,14,14,14,14,16,12,14
233,34,14,10,12,10,8,10,10,14,10
234,15,17,21,13,15,15,15,15,25,15
235,19,21,15,17,19,17,19,19,13,15
236,15,13,17,13,17,23,13,11,15,17
237,49,17,13,17,19,15,15,17,15,17
238,29,11,11,13,13,13,15,13,11,9
239,59,15,17,23,15,13,13,17,17,11
240,28,30,24,20,16,22,22,16,24,16
241,40,8,10,10,12,10,10,12,10,16
242,17,11,11,11,7,11,7,11,7,15
243,39,19,15,11,17,33,25,19,19,11
244,11,9,9,7,9,9,9,7,13,7
245,28,14,16,16,14,16,16,14,16,16
246,26,18,22,30,14,20,20,14,24,24
247,34,18,14,18,18,18,18,16,14,12
248,45,21,17,21,15,13,15,13,17,17
249,41,13,17,15,13,17,11,11,13,25
250,27,15,23,27,15,17,21,21,15,17
251,20,10,12,8,12,10,10,12,10,8
252,91,11,21,17,13,15,23,13,15,13
253,27,5,7,9,7,7,7,7,7,5
254,12,14,12,14,8,8,10,10,8,10
255,15,15,13,13,13,13,11,17,19,11
256,30,10,12,10,26,12,10,10,8,12
257,60,12,12,14,14,12,14,14,14,12
258,24,16,14,16,12,22,12,18,14,14
259,27,17,17,31,25,15,15,25,25,21
260,54,20,22,20,22,28,20,26,14,14
261,21,15,11,13,17,13,17,15,13,15
262,42,20,14,14,18,18,18,14,24,16
263,32,24,20,30,30,22,18,20,22,22
264,18,14,14,14,12,14,12,12,14,16
265,20,14,16,14,14,10,12,12,12,14
266,16,26,14,14,16,18,18,18,16,10
267,12,10,10,8,10,12,12,14,12,14
268,67,25,19,17,9,27,11,17,17,11
269,16,14,14,18,18,18,12,12,20,14
270,29,25,17,15,17,21,15,17,17,21
271,18,18,26,20,22,16,20,24,30,18
272,18,12,14,14,14,12,14,16,16,10
273,17,17,19,15,19,19,17,21,19,19
274,45,13,11,23,17,15,17,17,17,15
275,19,27,13,9,13,15,15,13,11,11
276,24,18,14,18,14,16,14,22,16,24
277,33,19,21,29,29,15,15,19,19,19
278,12,14,16,12,16,16,16,14,14,18
279,25,17,23,15,13,19,17,17,19,17
280,12,8,10,10,8,12,12,8,10,14
281,41,15,17,15,15,13,17,17,17,17
282,35,17,17,17,21,17,17,19,19,17
283,17,15,15,13,19,15,13,23,25,15
284,15,23,21,17,13,19,23,23,13,15
285,40,10,10,26,10,12,12,10,8,10
286,31,13,11,9,11,15,13,13,11,27
287,10,14,18,16,14,14,14,14,14,16
288,13,13,15,11,13,9,13,13,13,15
289,30,14,16,14,18,20,20,14,18,14
290,11,11,9,13,11,13,13,11,11,9
291,42,20,14,16,16,16,14,22,14,18
292,65,11,15,11,15,11,11,11,13,11
293,14,16,16,12,18,14,12,18,26,14
294,48,14,12,22,16,14,12,14,14,12
295,66,26,20,16,16,14,14,14,18,14
296,17,19,21,21,23,17,27,21,23,17
297,35,7,7,7,7,5,5,7,9,5
298,13,17,17,15,13,25,21,15,15,17
299,20,16,20,14,14,16,16,18,14,10
300,17,15,19,23,15,21,27,15,11,17
301,15,15,11,15,19,27,19,13,15,27
302,21,13,15,17,15,17,33,17,17,19
303,39,15,15,23,23,41,17,15,17,13
304,45,11,13,11,11,9,11,11,13,35
305,36,16,18,14,16,22,14,18,16,24
306,18,22,20,22,18,22,18,20,36,20
307,35,17,11,15,17,15,15,15,13,15
308,20,16,20,16,16,14,14,16,16,16
309,21,15,17,15,19,13,15,13,17,17
310,9,15,23,13,21,15,13,25,15,13
311,15,11,19,13,13,13,13,13,13,13
312,9,11,19,13,11,25,19,13,11,11
313,12,12,8,10,10,12,8,26,8,12
314,35,15,15,11,23,11,23,23,15,13
315,12,10,14,12,24,14,12,16,14,16
316,31,13,13,19,11,13,13,13,13,9
317,14,12,8,12,14,14,14,10,8,10
318,28,14,18,18,14,16,16,12,16,14
319,30,14,20,12,8,12,12,18,24,12
320,22,20,18,16,18,12,10,12,14,18
321,25,15,15,11,13,11,11,13,13,13
322,19,9,15,13,11,7,19,11,9,17
323,9,9,9,9,11,9,7,11,13,9
324,19,15,15,15,11,11,11,13,9,13
325,29,17,13,19,17,21,21,21,15,21
326,19,11,11,11,9,9,11,15,11,7
327,14,6,6,8,8,8,10,22,8,10
328,15,11,9,11,23,13,11,13,15,11
329,11,11,13,11,19,13,17,15,15,13
330,14,18,12,14,12,18,16,12,14,14
331,31,19,17,15,17,19,15,15,15,15
332,37,11,13,17,13,13,11,15,13,21
333,17,17,13,11,15,15,13,13,13,15
334,25,11,15,11,13,9,17,13,11,15
335,21,15,15,21,11,21,15,13,9,13
336,24,12,20,12,10,26,16,10,14,14
337,19,15,15,17,27,15,19,15,15,19
338,12,14,10,10,12,12,12,8,10,10
339,10,12,14,12,10,10,10,14,12,20
340,33,13,11,15,11,13,11,11,9,13
341,86,26,20,12,12,18,16,16,14,20
342,30,26,24,22,12,22,20,24,22,16
343,23,19,15,23,17,15,13,19,21,13
344,57,11,9,11,9,9,9,11,9,11
345,19,11,13,17,19,19,13,15,21,23
346,38,14,12,16,14,22,18,16,10,16
347,30,14,16,12,14,14,12,10,12,14
348,41,17,9,15,13,17,15,11,11,11
349,14,10,10,8,10,14,10,10,12,10
350,13,13,15,11,15,13,13,13,15,19
351,16,16,10,12,12,12,14,10,14,12
352,25,9,11,11,13,13,13,15,13,13
353,29,15,15,15,19,15,15,15,13,15
354,44,16,16,18,14,20,16,20,16,14
355,16,18,20,22,18,16,24,20,18,16
356,17,21,21,19,15,15,17,17,13,21
357,21,21,13,13,13,23,23,13,11,11
358,16,10,12,8,10,10,12,10,12,18
359,21,21,19,19,15,31,15,15,17,43
360,15,23,17,15,15,13,15,19,19,17
361,18,14,16,14,18,16,12,16,12,12
362,49,21,29,23,21,33,17,25,21,25
363,40,18,20,18,22,18,20,20,18,18
364,19,9,7,11,7,11,9,9,7,7
365,81,15,23,15,19,21,23,19,17,17
366,37,7,9,11,13,11,11,9,9,7
367,13,9,11,23,7,9,11,11,15,9
368,16,14,14,14,12,20,14,12,14,12
369,13,13,13,41,21,13,11,11,11,13
370,12,12,10,16,12,16,20,22,12,18
371,64,12,14,14,12,12,14,12,12,14
372,15,15,11,11,13,13,11,15,15,15
373,26,12,10,8,12,12,10,12,8,10
374,15,15,15,11,11,11,13,15,13,11
375,15,15,21,13,13,15,19,15,15,19
376,43,13,15,15,13,11,27,13,13,11
377,35,15,11,13,9,11,9,15,11,13
378,45,11,15,11,11,13,9,11,13,15
379,20,18,22,22,22,18,18,22,18,24
380,17,11,13,9,11,11,19,13,9,11
381,28,14,18,14,12,14,12,12,12,14
382,15,13,17,15,15,11,11,17,21,15
383,21,9,11,13,13,17,25,17,15,11
384,17,15,9,11,15,13,13,13,11,11
385,62,14,16,12,16,18,14,14,10,12
386,22,14,12,26,30,22,16,14,18,14
387,56,24,12,14,10,14,12,16,12,18
388,29,15,19,15,15,25,15,19,13,15
389,9,17,11,7,13,15,9,21,19,11
390,7,5,9,9,7,9,7,9,5,13
391,16,12,16,12,16,14,14,12,14,14
392,15,17,21,15,19,17,19,19,15,17
393,27,17,11,13,19,15,17,15,17,15
394,27,17,27,13,13,15,19,13,11,23
395,12,14,16,12,12,10,12,14,12,12
396,29,17,17,13,11,11,21,13,11,13
397,18,28,14,10,16,16,18,18,22,26
398,53,11,23,13,11,11,11,13,15,11
399,10,10,10,8,10,12,12,20,10,14
400,20,8,12,10,10,10,8,8,12,8
401,29,13,19,17,13,19,15,17,23,17
402,11,11,13,17,9,19,25,39,13,13
403,19,17,19,19,19,21,19,19,21,15
404,11,11,15,21,13,9,11,15,13,13
405,17,9,15,9,11,13,9,7,7,9
406,20,12,16,18,24,16,16,16,14,16
407,15,19,17,21,23,19,15,17,15,21
408,58,14,14,14,12,12,12,12,12,14
409,20,18,20,18,18,16,20,14,20,16
410,38,14,12,12,16,16,10,30,10,24
411,20,16,16,16,14,16,16,10,14,22
412,10,14,14,18,14,12,12,12,16,16
413,14,14,20,22,16,14,18,28,14,12
414,43,15,13,19,13,17,17,17,17,15
415,34,6,8,10,8,8,6,6,8,6
416,38,12,14,16,26,16,16,22,26,14
417,10,8,6,8,8,6,8,6,8,6
418,23,19,19,17,19,15,19,23,25,19
419,13,19,15,11,11,13,15,19,11,13
420,31,13,13,11,13,9,11,11,13,13
421,22,14,16,12,16,12,12,16,12,14
422,13,11,13,13,11,11,17,13,13,11
423,18,14,14,12,12,12,14,12,12,12
424,22,14,18,18,16,18,16,14,18,18
425,38,18,18,18,22,14,16,16,20,16
426,15,13,11,11,11,9,11,23,13,15
427,33,29,17,15,17,17,13,15,17,17
428,12,8,12,14,12,10,12,14,12,12
429,14,12,16,10,18,20,14,12,20,16
430,37,19,29,15,19,17,19,19,23,17
431,38,12,10,8,8,10,10,12,12,8
432,16,22,22,16,10,14,10,14,20,20
433,47,11,11,21,9,15,19,15,11,11
434,15,15,13,15,15,15,15,15,17,11
435,19,19,15,15,21,17,17,17,17,17
436,30,22,14,12,14,16,14,18,26,18
437,31,13,9,15,11,13,17,13,15,13
438,23,7,5,7,7,5,7,7,7,7
439,30,30,20,26,18,18,18,20,16,18
440,16,14,14,18,18,14,18,12,20,14
441,25,21,17,21,21,25,27,19,21,23
442,24,14,18,16,14,16,12,12,20,26
443,44,22,24,22,20,26,22,20,20,26
444,27,17,15,13,15,15,17,15,17,13
445,23,15,17,33,17,15,17,15,19,15
446,15,19,13,15,15,17,19,13,13,13
447,15,13,15,19,19,11,9,19,13,15
448,28,14,14,32,12,14,14,12,14,16
449,28,14,20,12,18,20,16,16,12,14
450,27,17,15,17,13,13,17,13,13,15
451,42,14,18,14,12,14,12,28,12,14
452,15,15,9,9,7,11,11,9,7,11
453,38,24,16,20,20,18,16,18,16,18
454,32,18,16,14,24,16,14,16,40,18
455,38,22,8,10,8,6,8,6,10,6
456,9,9,7,7,7,9,7,9,17,5
457,21,13,17,15,17,17,31,15,13,17
458,11,13,17,31,23,19,17,21,19,17
459,11,23,15,23,21,13,25,21,21,17
460,11,7,11,9,9,15,9,11,9,11
461,17,15,21,15,13,11,13,17,15,13
462,45,11,13,13,15,11,13,15,15,11
463,23,15,9,13,13,15,11,13,11,13
464,32,28,28,16,12,8,20,26,18,14
465,19,19,15,17,15,17,21,15,21,17
466,17,13,15,17,23,15,15,15,13,15
467,17,11,13,15,13,11,9,15,9,13
468,23,17,17,17,17,17,19,15,17,17
469,21,11,9,11,11,13,15,15,13,9
470,25,15,13,17,13,17,15,17,17,15
471,44,18,16,22,18,14,14,16,16,12
472,38,30,20,20,22,20,20,20,18,32
473,13,11,15,13,11,13,15,15,11,13
474,20,16,18,22,18,16,20,24,20,20
475,19,19,15,13,15,15,17,27,15,15
476,27,13,21,11,11,13,11,15,15,19
477,17,15,15,15,17,11,15,17,13,15
478,39,15,19,17,17,19,17,37,13,15
479,57,13,15,9,13,11,11,13,15,11
480,32,20,12,14,20,22,34,20,18,18
481,42,20,18,18,18,16,18,18,24,16
482,14,18,16,20,16,18,14,18,20,18
483,18,12,14,10,12,12,12,24,12,10
484,11,15,9,13,13,9,13,15,21,7
485,40,12,22,12,22,14,10,10,10,8
486,55,7,5,5,7,7,7,7,9,9
487,46,18,18,24,22,18,22,14,18,18
488,20,8,8,10,14,10,10,8,8,14
489,23,23,21,23,19,19,27,23,19,21
490,18,16,16,16,16,18,18,14,18,24
491,25,19,19,19,7,15,23,5,19,9
492,26,20,18,24,18,14,18,24,18,24
493,17,17,9,13,15,11,11,13,21,11
494,38,18,22,16,24,16,14,20,16,20
495,50,16,14,24,18,18,16,20,20,16
496,8,8,6,10,10,10,6,10,10,10
497,26,20,22,16,10,18,12,20,24,16
498,42,22,20,22,18,22,18,20,22,20
499,19,7,13,9,9,9,9,19,7,9
500,14,12,20,16,12,16,16,14,12,8
501,34,22,18,20,22,18,16,20,18,16
502,15,17,15,13,11,11,13,9,11,11
503,22,16,16,16,18,16,14,16,26,14
504,14,16,16,18,18,16,24,16,12,18
505,11,13,17,15,15,19,33,21,23,21
506,16,10,18,8,8,8,6,8,10,8
507,20,16,18,20,14,20,16,20,16,18
508,31,15,15,15,15,19,11,13,15,15
509,62,32,22,20,22,22,22,20,18,20
510,34,12,12,12,14,12,12,12,24,16
511,12,10,8,10,8,8,6,6,8,10
512,31,9,11,23,11,15,11,11,9,13
513,22,24,24,18,24,18,18,18,26,22
514,14,6,6,4,8,6,6,6,6,4
515,16,14,16,16,14,18,14,16,12,14
516,39,21,17,21,21,13,19,23,15,17
517,19,11,21,9,9,9,11,9,11,7
518,24,14,14,14,12,12,14,12,12,12
519,40,16,14,14,12,12,14,12,12,16
520,16,18,16,16,18,12,12,28,16,18
521,42,12,16,30,12,12,12,16,12,14
522,48,10,10,6,10,10,12,8,8,10
523,27,17,19,21,19,17,17,15,23,17
524,39,15,17,25,19,15,25,15,19,23
525,12,14,14,16,24,14,24,12,14,18
526,34,12,8,10,10,12,12,12,12,12
527,35,11,11,11,13,11,11,9,11,7
528,10,14,12,10,16,18,10,16,16,8
529,46,22,16,22,22,16,20,20,20,18
530,43,7,7,5,5,5,9,9,7,7
531,28,18,16,18,20,20,14,18,30,20
532,58,16,16,16,16,14,16,16,24,18
533,9,9,11,9,15,9,9,11,11,11
534,9,19,7,9,11,7,11,11,9,11
535,12,6,8,6,8,10,10,8,6,8
536,14,12,10,14,10,18,30,8,20,10
537,22,14,16,12,10,16,14,12,12,24
538,35,21,9,27,11,15,27,21,11,19
539,25,11,13,13,15,15,17,15,23,15
540,12,12,18,18,22,12,16,26,14,24
541,19,23,13,23,17,17,17,17,17,15
542,24,16,12,10,8,10,10,10,12,8
543,12,8,8,8,8,10,8,10,6,8
544,37,15,19,15,17,15,13,17,19,17
545,19,21,17,17,15,19,19,15,17,15
546,35,19,17,19,17,27,27,19,27,21
547,24,16,14,16,20,22,14,28,20,22
548,41,15,15,13,13,15,13,23,13,17
549,34,12,14,16,14,12,12,12,16,12
550,56,16,24,18,18,16,16,16,14,16
551,32,16,18,18,16,14,16,18,16,24
552,25,19,17,19,21,17,17,17,21,19
553,49,21,15,21,17,15,21,17,25,15
554,36,20,18,18,16,16,16,14,26,20
555,40,12,12,20,16,16,14,20,16,10
556,22,10,14,12,14,14,14,12,22,10
557,19,19,27,19,17,17,17,17,17,15
558,21,11,11,15,11,13,15,11,11,17
559,37,19,17,11,15,17,29,15,19,17
560,56,12,14,14,10,26,16,26,14,18
561,9,11,9,9,9,11,19,9,7,11
562,14,10,12,10,10,8,14,10,8,8
563,46,18,16,12,12,16,12,12,14,12
564,16,14,14,12,14,14,16,12,14,14
565,15,15,19,11,13,11,15,17,13,17
566,30,14,12,14,14,18,18,12,14,12
567,46,24,20,18,24,24,20,28,22,18
568,12,10,12,14,10,18,14,8,10,22
569,21,17,19,25,23,15,19,15,25,13
570,48,14,20,12,16,18,12,24,20,16
571,21,11,11,11,13,13,25,13,15,13
572,21,9,7,9,9,11,9,11,9,11
573,17,15,13,13,21,17,15,15,17,15
574,63,25,17,15,19,25,17,17,13,19
575,18,16,18,20,18,12,20,16,18,16
576,15,9,11,23,13,15,11,17,17,15
577,38,12,14,12,14,14,16,16,12,12
578,18,20,26,18,14,36,14,16,16,18
579,13,13,13,13,9,13,19,13,13,15
580,45,13,13,13,13,11,11,11,15,21
581,24,18,16,18,18,22,14,18,14,16
582,91,15,15,15,15,15,17,13,21,13
583,24,18,14,26,10,12,16,10,16,14
584,21,9,7,9,11,7,11,9,11,11
585,21,13,9,13,11,11,15,15,9,11
586,20,12,12,16,16,14,12,12,12,22
587,63,11,9,9,9,11,9,9,9,9
588,14,14,14,14,12,14,10,12,12,16
589,26,12,16,14,12,16,14,12,12,12
590,35,11,11,13,11,13,13,11,11,13
591,14,14,14,14,16,12,12,18,16,16
592,51,11,11,7,19,11,13,9,13,9
593,9,13,13,13,9,15,11,13,11,11
594,38,16,16,18,18,16,18,14,16,18
595,34,14,22,20,22,20,22,18,22,26
596,13,9,11,9,9,11,11,11,11,11
597,25,15,13,13,25,17,15,15,15,15
598,16,16,16,12,18,16,14,14,16,18
599,11,9,11,7,9,9,17,9,7,7
600,38,14,14,16,16,18,16,16,18,18
601,19,19,15,15,17,19,19,15,15,15
602,31,25,15,15,17,15,31,23,11,17
603,17,17,15,15,15,15,17,15,17,13
604,26,24,16,14,14,18,22,18,14,16
605,16,18,20,10,10,12,14,12,20,18
606,36,12,16,16,14,16,12,20,14,16
607,14,14,16,24,16,30,18,22,12,14
608,17,13,23,13,13,33,13,19,13,11
609,32,12,16,10,10,14,10,12,10,12
610,18,24,20,14,20,20,28,20,20,20
611,27,15,11,11,9,21,19,9,17,13
612,43,13,13,13,13,15,21,15,17,15
613,16,10,8,18,12,12,14,10,10,10
614,16,10,12,18,12,10,8,14,12,10
615,48,12,12,16,12,12,12,16,12,14
616,21,11,11,11,17,13,11,11,13,15
617,19,15,19,17,19,17,17,17,21,21
618,19,9,11,13,11,9,7,11,9,11
619,16,10,10,12,12,24,8,10,12,12
620,13,15,15,13,17,17,15,21,17,15
621,10,8,10,6,8,6,8,6,8,8
622,26,28,16,28,24,22,18,20,20,16
623,19,11,9,11,13,13,11,11,13,11
624,46,10,16,14,12,14,12,16,14,10
625,11,19,23,13,15,17,17,15,15,23
626,9,9,7,9,7,11,9,9,17,11
627,26,16,16,20,14,18,16,16,16,14
628,31,13,15,15,23,21,19,15,15,21
629,40,24,16,12,20,16,12,18,14,18
630,29,29,9,9,13,7,11,7,11,7
631,28,6,8,6,8,8,8,8,14,8
632,15,13,7,7,7,5,7,7,7,5
633,11,7,7,7,7,7,7,7,7,7
634,22,18,12,12,16,12,12,16,12,16
