Iteration,0,1,2,3,4,5,6,7,8,9
421,29,15,15,15,15,9,15,13,15,11
422,13,15,13,15,13,25,13,13,11,15
423,31,15,11,21,19,23,15,19,11,13
424,13,9,13,13,21,45,29,13,21,15
425,24,28,24,24,18,16,22,30,18,36
426,18,10,20,18,26,22,12,20,18,16
427,17,15,15,13,15,21,13,21,17,15
428,25,13,19,11,11,13,21,15,17,13
429,33,9,11,9,9,23,17,11,11,13
430,17,15,15,13,17,7,15,15,19,11
431,33,11,11,15,15,19,11,11,13,17
432,20,16,18,14,20,28,16,28,22,14
433,23,21,23,31,19,23,19,21,23,35
434,15,9,9,13,9,9,7,13,9,13
435,25,19,17,17,17,17,17,19,15,17
436,46,18,24,22,16,20,24,34,24,26
437,50,22,18,24,12,14,26,18,20,18
438,27,15,15,17,11,13,17,23,29,19
439,16,14,16,18,18,22,16,18,12,22
440,11,19,13,11,17,25,13,17,23,13
441,31,41,27,19,17,21,21,23,23,21
442,17,13,31,19,17,55,13,17,17,21
443,28,22,30,22,16,46,18,22,26,20
444,16,14,30,20,18,12,22,22,22,30
445,19,17,21,17,29,21,21,37,25,27
446,16,14,16,20,20,28,10,18,12,14
447,29,17,23,17,17,45,25,17,23,23
448,18,14,12,12,24,12,12,14,12,16
449,10,20,16,12,26,8,8,26,18,8
450,14,32,18,22,24,24,26,26,20,22
451,15,27,21,21,21,25,21,21,19,21
452,22,16,14,18,18,26,24,12,22,16
453,26,12,14,16,12,10,14,10,10,10
454,19,19,21,19,27,27,25,19,23,21
455,35,17,25,15,19,19,21,19,15,13
456,12,14,16,10,12,36,14,18,12,10
457,29,27,31,27,27,37,33,27,23,33
458,15,21,21,25,27,25,17,19,13,19
459,37,27,25,21,25,25,27,27,19,15
460,47,19,23,21,25,41,21,21,23,25
461,20,22,18,22,16,30,20,26,18,18
462,11,13,13,15,23,21,13,17,15,13
463,16,14,16,14,14,18,16,16,20,20
464,21,17,17,25,11,21,15,15,11,15
465,27,17,23,23,17,39,19,21,17,31
466,33,21,13,21,19,25,23,25,27,17
467,12,22,16,18,12,30,18,22,16,16
468,13,27,13,13,19,65,15,17,11,17
469,36,22,24,16,18,32,16,22,20,22
470,21,19,23,23,35,25,27,31,25,23
471,12,18,14,16,12,26,18,14,16,10
472,26,16,14,10,14,12,10,14,16,22
473,11,11,23,17,17,59,11,17,9,21
474,12,12,22,8,10,16,20,12,10,10
475,22,14,14,20,14,22,16,12,10,14
476,25,21,25,23,23,31,21,31,27,21
477,28,22,26,22,20,40,22,14,28,22
478,15,11,15,15,11,25,15,11,13,11
479,26,26,18,18,16,38,20,12,18,14
480,19,19,21,29,27,27,19,27,29,19
481,27,11,11,25,13,23,13,17,13,13
482,28,14,18,18,18,22,20,16,30,22
483,25,27,27,21,27,15,23,17,21,25
484,29,23,17,21,21,33,17,17,19,25
485,22,14,12,18,18,24,16,18,20,24
486,27,43,23,21,23,43,21,19,17,21
487,31,29,23,31,21,19,23,35,27,23
488,20,16,20,18,16,26,14,16,16,14
489,16,26,16,22,36,30,24,14,22,14
490,10,14,10,18,10,8,6,6,14,12
491,23,19,15,19,21,21,39,37,15,27
492,25,13,9,9,13,11,9,11,15,21
493,22,26,20,16,26,44,14,18,28,18
494,21,15,13,15,27,27,21,23,21,25
495,15,15,17,17,17,13,21,19,11,25
496,36,20,18,12,26,38,16,20,22,24
497,16,12,12,12,10,22,12,16,12,10
498,30,16,14,20,12,14,16,18,24,14
499,17,15,17,15,25,17,21,19,15,27
500,16,16,26,10,18,18,14,10,6,10
501,45,19,21,17,23,39,19,25,17,23
502,35,19,23,21,19,15,17,29,17,31
503,26,22,12,18,14,24,16,14,16,16
504,29,27,19,25,15,19,17,25,21,19
505,34,22,14,22,16,24,22,14,16,20
506,21,23,17,15,15,35,17,19,17,19
507,37,37,27,27,19,17,17,17,17,35
508,29,13,13,19,15,15,15,13,15,15
509,14,36,30,20,26,34,20,22,22,20
510,16,18,24,14,22,14,22,18,20,18
511,17,19,13,11,29,13,13,13,13,15
512,6,10,10,20,8,22,14,8,8,8
513,19,17,17,21,19,21,17,13,9,13
514,21,15,17,17,19,17,15,17,19,23
515,27,17,21,19,17,23,13,13,23,19
516,41,23,15,29,17,47,25,25,19,17
517,41,17,19,21,15,47,25,23,13,27
518,14,14,12,14,12,18,12,16,14,14
519,16,14,14,12,14,16,16,14,8,16
520,30,22,24,14,26,24,20,24,36,16
521,24,18,20,18,22,16,28,30,22,20
522,22,10,12,12,10,12,10,8,14,10
523,15,23,15,13,23,19,17,19,17,17
524,17,17,19,17,15,49,25,23,25,21
525,16,16,28,16,12,12,20,16,14,10
526,27,13,17,15,15,19,17,11,11,13
527,19,23,15,17,15,33,19,19,17,19
528,13,13,21,13,15,17,11,15,13,13
529,19,17,11,35,15,19,15,23,13,13
530,13,13,19,13,15,17,17,11,15,9
531,15,11,15,17,13,25,13,23,19,15
532,25,13,21,15,17,25,21,23,27,19
533,29,27,21,25,21,27,21,21,19,23
534,33,21,13,15,17,21,15,21,27,13
535,22,20,18,22,18,18,18,16,30,20
536,10,16,12,20,16,12,12,12,14,14
537,24,18,22,16,14,34,16,18,16,20
538,11,15,11,11,9,11,9,11,11,11
539,14,12,12,12,18,20,20,18,22,24
540,22,14,16,16,16,30,28,12,18,14
541,13,15,15,11,11,37,17,15,19,17
542,28,18,14,16,18,14,20,16,16,30
543,17,17,11,21,13,25,11,31,9,13
544,18,14,12,18,16,14,14,16,18,18
545,13,17,19,27,29,27,19,17,15,33
546,44,20,20,22,18,16,16,16,18,16
547,27,29,29,23,23,59,23,21,19,23
548,10,8,12,10,14,14,30,10,12,14
549,26,16,8,14,18,20,18,14,18,16
550,19,9,7,11,9,25,13,9,11,7
551,18,16,14,16,18,28,18,22,12,20
552,8,8,8,20,10,14,12,10,6,8
553,26,16,16,22,14,32,12,30,16,12
554,26,18,24,18,18,22,26,20,18,22
555,25,17,21,23,27,25,19,17,19,33
556,16,24,14,10,16,42,34,16,16,16
557,20,16,26,18,14,26,16,18,20,16
558,28,8,8,26,10,10,6,8,10,8
559,14,38,22,20,22,18,20,16,14,18
560,15,15,15,17,27,15,19,9,11,15
561,20,18,20,16,18,16,20,18,18,16
562,31,17,13,13,25,31,13,17,17,13
563,17,15,25,11,13,39,11,19,19,11
564,20,26,28,22,28,18,22,22,18,18
565,17,17,11,13,15,15,17,13,13,23
566,23,17,17,19,23,29,17,23,15,17
567,8,12,16,16,16,46,16,16,18,12
568,18,18,18,12,20,16,14,18,18,14
569,24,20,14,28,38,26,16,20,20,18
570,24,20,12,16,14,8,16,16,14,10
571,21,19,17,21,13,9,13,15,15,17
572,38,24,16,24,30,32,24,22,24,24
573,17,13,13,15,15,21,11,21,15,17
574,26,12,14,12,16,28,20,14,14,14
575,31,19,11,27,19,45,25,17,17,25
576,22,10,12,10,10,18,10,8,10,10
577,19,33,17,19,19,39,19,15,17,17
578,27,17,17,21,23,21,25,19,19,25
579,23,13,17,19,13,37,15,17,13,19
580,32,16,24,20,20,46,14,24,26,16
581,41,19,21,17,13,35,19,13,21,15
582,8,10,8,20,8,10,10,8,10,6
583,37,25,23,21,21,25,25,29,17,23
584,39,33,33,13,19,17,21,27,19,23
585,23,15,19,11,13,19,13,23,9,11
586,24,26,22,20,24,24,26,20,22,20
587,20,26,22,18,28,22,28,18,26,30
588,8,40,14,12,16,28,14,26,26,18
589,13,13,9,9,13,11,9,19,17,11
590,24,8,18,34,14,28,10,12,12,10
591,32,16,14,14,16,30,14,18,16,16
592,23,23,23,21,19,39,21,23,21,23
593,16,14,14,28,18,28,14,16,16,16
594,16,10,10,10,20,8,8,8,6,12
595,42,14,12,18,14,28,12,16,16,10
596,13,23,21,17,23,21,23,25,27,21
597,31,23,25,15,17,25,25,21,13,25
598,38,20,22,18,18,20,22,18,26,24
599,44,18,14,18,16,16,10,24,14,22
600,20,28,22,24,22,20,26,18,32,22
601,17,19,35,17,27,23,21,21,19,23
602,29,19,19,21,13,21,25,17,15,21
603,17,15,21,15,21,43,25,15,19,19
604,11,19,19,7,11,21,11,17,13,9
605,29,19,21,19,19,17,17,21,23,27
606,22,24,22,22,20,36,24,24,28,24
607,14,14,14,12,14,18,16,12,14,18
608,13,15,21,9,13,13,17,13,11,11
609,17,13,17,13,23,23,17,17,17,15
610,9,7,11,11,11,9,17,7,11,9
611,8,10,12,12,20,20,12,12,18,10
612,30,22,14,24,10,18,30,14,6,24
613,62,14,20,26,16,22,18,14,22,18
614,24,20,16,14,12,16,14,22,18,12
615,14,16,14,8,12,32,12,10,12,10
616,12,14,14,16,14,20,10,14,12,16
617,30,14,14,18,16,20,12,16,12,12
618,14,16,18,12,14,18,18,14,14,16
619,18,16,20,16,18,40,18,22,22,24
620,40,14,14,20,20,22,18,24,16,16
621,40,12,20,18,12,20,14,12,16,26
622,20,16,24,16,18,28,16,20,20,16
623,34,32,12,16,18,38,16,14,20,14
624,14,8,14,10,10,16,12,12,12,12
625,28,20,28,16,26,34,18,26,20,34
626,18,22,20,18,26,18,18,16,16,22
627,14,8,8,10,12,20,10,14,12,12
628,27,23,19,15,25,25,23,19,23,19
629,11,25,21,19,11,13,11,15,21,15
630,19,23,19,17,17,27,23,19,21,19
631,16,12,10,10,10,28,12,18,10,8
632,52,18,16,24,18,32,20,26,20,16
633,31,13,25,23,19,15,19,11,15,19
634,36,14,16,26,32,28,14,18,18,18
