Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
A,-15,0,0,0,0
A,-14,0,0,0,0
A,-13,0,0,0,0
A,-12,0,0,0,0
A,-11,0,0,0,36
A,-10,0,0,0,17360
A,-9,0,0,174080,152813
A,-8,0,0,0,64163
A,-7,0,0,851968,736756
A,-6,0,0,0,106217
A,-5,0,0,1683456,1415136
A,-4,0,0,0,223218
A,-3,0,0,1507328,1228022
A,-2,0,0,0,341333
A,-1,0,0,5810176,5595107
A,0,0,0,0,147213
A,1,15,15,3938289,3870351
A,2,0,0,0,289704
A,3,0,0,1155072,927798
A,4,0,0,0,168492
A,5,0,0,1241088,1039254
A,6,0,0,0,70137
A,7,0,0,614400,541098
A,8,0,0,0,47499
A,9,0,0,227328,204612
A,10,0,3,0,77445
A,11,3,0,884733,753483
A,12,0,12,0,181326
A,13,12,0,786420,591243
A,14,0,0,0,84522
A,15,0,0,0,0
A,16,0,0,0,0
A,17,0,0,0,0
B,-15,0,0,0,0
B,-14,0,0,0,0
B,-13,0,0,0,12
B,-12,0,0,0,18058
B,-11,0,0,262144,190658
B,-10,0,0,0,56755
B,-9,0,0,75776,63639
B,-8,0,0,0,16230
B,-7,0,0,116736,109260
B,-6,0,0,0,3956
B,-5,0,0,104448,99537
B,-4,0,0,0,1507
B,-3,0,0,30720,30212
B,-2,0,0,0,269885
B,-1,0,0,7667712,7171066
B,0,0,0,0,351154
B,1,15,15,4718577,4426170
B,2,0,0,0,168014
B,3,0,0,30720,30212
B,4,0,0,0,1507
B,5,0,0,135168,129268
B,6,0,0,0,5244
B,7,0,0,221184,206894
B,8,0,0,0,22761
B,9,0,0,192512,168638
B,10,0,0,0,75398
B,11,1,1,337919,253656
B,12,0,0,0,59658
B,13,4,4,262140,197777
B,14,0,0,0,28512
B,15,0,0,0,118
B,16,0,0,0,0
B,17,0,0,0,0
C,-15,0,0,0,0
C,-14,0,0,0,0
C,-13,0,0,0,12
C,-12,0,0,0,18058
C,-11,0,0,262144,190658
C,-10,0,0,0,56755
C,-9,0,0,75776,63639
C,-8,0,0,0,16230
C,-7,0,0,116736,109260
C,-6,0,0,0,3956
C,-5,0,0,104448,99537
C,-4,0,0,0,1507
C,-3,0,0,30720,30212
C,-2,0,0,0,269885
C,-1,0,0,7667712,7171066
C,0,0,0,0,351154
C,1,15,15,4718577,4426170
C,2,0,0,0,168014
C,3,0,0,30720,30212
C,4,0,0,0,1507
C,5,0,0,135168,129268
C,6,0,0,0,5244
C,7,0,0,221184,206894
C,8,0,0,0,22761
C,9,0,0,192512,168638
C,10,0,0,0,75398
C,11,1,1,337919,253656
C,12,0,0,0,59658
C,13,4,4,262140,197777
C,14,0,0,0,28512
C,15,0,0,0,118
C,16,0,0,0,0
C,17,0,0,0,0
D,-15,0,0,0,0
D,-14,0,0,0,0
D,-13,0,0,0,12
D,-12,0,0,0,18058
D,-11,0,0,262144,190658
D,-10,0,0,0,56755
D,-9,0,0,75776,63639
D,-8,0,0,0,16230
D,-7,0,0,116736,109260
D,-6,0,0,0,3956
D,-5,0,0,104448,99537
D,-4,0,0,0,1507
D,-3,0,0,30720,30212
D,-2,0,0,0,269885
D,-1,0,0,7667712,7171066
D,0,0,0,0,351154
D,1,15,15,4718577,4426170
D,2,0,0,0,168014
D,3,0,0,30720,30212
D,4,0,0,0,1507
D,5,0,0,135168,129268
D,6,0,0,0,5244
D,7,0,0,221184,206894
D,8,0,0,0,22761
D,9,0,0,192512,168638
D,10,0,0,0,75398
D,11,1,1,337919,253656
D,12,0,0,0,59658
D,13,4,4,262140,197777
D,14,0,0,0,28512
D,15,0,0,0,118
D,16,0,0,0,0
D,17,0,0,0,0
E,-15,0,0,0,0
E,-14,0,0,0,0
E,-13,0,0,0,0
E,-12,0,0,0,5495
E,-11,0,0,130560,65481
E,-10,0,0,0,45301
E,-9,0,0,178688,145898
E,-8,0,0,0,49419
E,-7,0,0,80896,72940
E,-6,0,0,0,6282
E,-5,0,0,82944,77412
E,-4,0,0,0,10696
E,-3,0,0,173568,166483
E,-2,0,0,0,243699
E,-1,0,0,9609728,9066768
E,0,0,0,0,441711
E,1,27,27,6395365,6090045
E,2,0,0,0,165368
E,3,0,0,159232,152219
E,4,0,0,0,10584
E,5,0,0,61440,56247
E,6,0,0,0,6017
E,7,0,0,76800,68802
E,8,0,0,0,25856
E,9,0,0,148992,136756
E,10,0,0,0,26825
E,11,0,0,67072,24616
E,12,0,0,0,27930
E,13,3,3,54269,29947
E,14,0,0,0,19862
E,15,0,0,81920,51794
E,16,0,0,0,10880
E,17,0,0,0,141
F,-15,0,0,0,18
F,-14,0,0,0,1178
F,-13,0,0,5120,3875
F,-12,0,0,0,5254
F,-11,0,0,28672,23247
F,-10,0,0,0,24652
F,-9,0,0,238080,204774
F,-8,0,0,0,64776
F,-7,0,0,973312,839930
F,-6,0,0,0,119769
F,-5,0,0,1710080,1483301
F,-4,0,0,0,193987
F,-3,0,0,1348608,1133585
F,-2,0,0,0,273631
F,-1,0,0,6181888,5893716
F,0,0,0,0,221536
F,1,15,15,4297713,4228514
F,2,0,0,0,243800
F,3,0,0,1152000,966715
F,4,0,0,0,161785
F,5,0,0,1415168,1221737
F,6,0,0,0,130479
F,7,0,0,915968,773392
F,8,0,0,0,60536
F,9,0,0,311808,275241
F,10,0,0,0,69817
F,11,0,0,864256,747759
F,12,0,12,0,192855
F,13,15,3,922609,707406
F,14,0,0,0,101131
F,15,0,0,81920,63915
F,16,0,0,0,14750
F,17,0,0,0,141
G,-15,0,0,0,0
G,-14,0,0,0,0
G,-13,0,0,0,9
G,-12,0,0,0,13324
G,-11,0,0,196608,145253
G,-10,0,0,0,40734
G,-9,0,0,24576,21864
G,-8,0,0,0,5640
G,-7,0,0,73728,68088
G,-6,0,0,0,3315
G,-5,0,0,73728,70413
G,-4,0,0,0,384
G,-3,0,0,24576,24192
G,-2,0,0,0,259632
G,-1,0,0,8093696,7610539
G,0,0,0,0,349071
G,1,15,15,4882417,4607933
G,2,0,0,0,148938
G,3,0,0,24576,24192
G,4,0,0,0,384
G,5,0,0,98304,94189
G,6,0,0,0,4115
G,7,0,0,147456,136290
G,8,0,0,0,11166
G,9,0,0,98304,87177
G,10,0,0,0,49149
G,11,0,0,221184,166056
G,12,0,0,0,41813
G,13,3,3,196605,150114
G,14,0,0,0,21700
G,15,0,0,0,84
G,16,0,0,0,0
G,17,0,0,0,0
H,-15,0,0,0,0
H,-14,0,0,0,0
H,-13,0,0,0,9
H,-12,0,0,0,13324
H,-11,0,0,196608,145253
H,-10,0,0,0,40734
H,-9,0,0,24576,21864
H,-8,0,0,0,5640
H,-7,0,0,73728,68088
H,-6,0,0,0,3315
H,-5,0,0,73728,70413
H,-4,0,0,0,384
H,-3,0,0,24576,24192
H,-2,0,0,0,259632
H,-1,0,0,8093696,7610539
H,0,0,0,0,349071
H,1,15,15,4882417,4607933
H,2,0,0,0,148938
H,3,0,0,24576,24192
H,4,0,0,0,384
H,5,0,0,98304,94189
H,6,0,0,0,4115
H,7,0,0,147456,136290
H,8,0,0,0,11166
H,9,0,0,98304,87177
H,10,0,0,0,49149
H,11,0,0,221184,166056
H,12,0,0,0,41813
H,13,3,3,196605,150114
H,14,0,0,0,21700
H,15,0,0,0,84
H,16,0,0,0,0
H,17,0,0,0,0
I,-15,0,0,0,0
I,-14,0,0,0,0
I,-13,0,0,0,9
I,-12,0,0,0,13324
I,-11,0,0,196608,145253
I,-10,0,0,0,40734
I,-9,0,0,24576,21864
I,-8,0,0,0,5640
I,-7,0,0,73728,68088
I,-6,0,0,0,3315
I,-5,0,0,73728,70413
I,-4,0,0,0,384
I,-3,0,0,24576,24192
I,-2,0,0,0,259632
I,-1,0,0,8093696,7610539
I,0,0,0,0,349071
I,1,15,15,4882417,4607933
I,2,0,0,0,148938
I,3,0,0,24576,24192
I,4,0,0,0,384
I,5,0,0,98304,94189
I,6,0,0,0,4115
I,7,0,0,147456,136290
I,8,0,0,0,11166
I,9,0,0,98304,87177
I,10,0,0,0,49149
I,11,0,0,221184,166056
I,12,0,0,0,41813
I,13,3,3,196605,150114
I,14,0,0,0,21700
I,15,0,0,0,84
I,16,0,0,0,0
I,17,0,0,0,0
J,-15,0,0,0,0
J,-14,0,0,0,0
J,-13,0,0,0,9
J,-12,0,0,0,13324
J,-11,0,0,196608,145253
J,-10,0,0,0,40734
J,-9,0,0,24576,21864
J,-8,0,0,0,5640
J,-7,0,0,73728,68088
J,-6,0,0,0,3315
J,-5,0,0,73728,70413
J,-4,0,0,0,384
J,-3,0,0,24576,24192
J,-2,0,0,0,259632
J,-1,0,0,8093696,7610539
J,0,0,0,0,349071
J,1,15,15,4882417,4607933
J,2,0,0,0,148938
J,3,0,0,24576,24192
J,4,0,0,0,384
J,5,0,0,98304,94189
J,6,0,0,0,4115
J,7,0,0,147456,136290
J,8,0,0,0,11166
J,9,0,0,98304,87177
J,10,0,0,0,49149
J,11,0,0,221184,166056
J,12,0,0,0,41813
J,13,3,3,196605,150114
J,14,0,0,0,21700
J,15,0,0,0,84
J,16,0,0,0,0
J,17,0,0,0,0
