Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
A,-8,0,0,0,0
A,-7,0,0,4,2
A,-6,0,0,0,1
A,-5,0,0,2,3
A,-4,0,0,0,0
A,-3,0,0,12,10
A,-2,0,0,0,3
A,-1,0,0,78,77
A,0,0,0,0,0
A,1,3,3,75,74
A,2,0,0,0,3
A,3,0,0,12,10
A,4,0,0,0,0
A,5,0,0,2,3
A,6,0,0,0,1
A,7,1,1,3,1
A,8,0,0,0,0
B,-8,0,0,3,2
B,-7,0,0,8,3
B,-6,0,0,6,11
B,-5,0,0,10,10
B,-4,0,0,5,6
B,-3,0,0,18,12
B,-2,0,0,10,14
B,-1,0,0,76,73
B,0,0,0,16,26
B,1,2,2,74,71
B,2,0,0,10,14
B,3,0,0,18,12
B,4,0,0,5,6
B,5,0,0,10,10
B,6,1,2,5,9
B,7,2,1,6,2
B,8,1,1,2,1
C,-8,0,0,0,0
C,-7,0,0,4,4
C,-6,0,0,0,0
C,-5,0,0,8,7
C,-4,0,0,0,1
C,-3,0,0,4,4
C,-2,0,0,0,1
C,-1,0,0,80,69
C,0,0,0,0,20
C,1,3,3,77,66
C,2,0,0,0,1
C,3,0,0,4,4
C,4,0,0,0,1
C,5,0,0,8,7
C,6,0,0,0,0
C,7,1,1,3,3
C,8,0,0,0,0
