Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-7,0,0,0,0,2,0
-6,0,0,0,0,0,2
-5,1,0,0,0,3,1
-4,0,1,0,0,0,2
-3,4,1,0,0,2,1
-2,0,4,0,0,0,1
-1,19,15,0,0,9,4
0,0,3,0,0,0,10
1,0,0,0,0,9,4
2,0,0,0,0,0,1
3,0,0,0,0,2,1
4,0,0,0,0,0,2
5,0,0,0,0,3,1
6,0,0,0,2,0,0
7,0,0,2,0,0,0
