Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-8,0,0,0,0,3,2
-7,0,0,0,0,16,9
-6,0,0,0,0,6,12
-5,6,5,0,0,20,20
-4,0,1,0,0,5,7
-3,32,24,0,0,18,18
-2,0,9,0,0,10,10
-1,180,172,0,0,106,97
0,0,7,0,0,16,34
1,0,0,2,2,104,95
2,0,0,0,0,10,10
3,0,0,0,0,18,18
4,0,0,0,0,5,7
5,0,0,0,0,20,20
6,0,0,1,2,5,10
7,0,0,4,3,12,6
8,0,0,1,1,2,1
