Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
A,-13,0,0,0,0
A,-12,0,0,0,0
A,-11,0,0,0,54
A,-10,0,0,0,3435
A,-9,0,0,35328,30486
A,-8,0,0,0,15382
A,-7,0,0,175104,143311
A,-6,0,0,0,30886
A,-5,0,0,350208,271740
A,-4,0,0,0,67740
A,-3,0,0,316416,240701
A,-2,0,0,0,87689
A,-1,0,0,1211904,1164185
A,0,0,0,0,33546
A,1,12,12,821748,807606
A,2,0,0,0,71778
A,3,0,0,242688,183018
A,4,0,0,0,49344
A,5,0,0,258048,200991
A,6,0,0,0,19158
A,7,0,0,125952,106794
A,8,0,0,0,12345
A,9,0,0,50688,44553
A,10,0,3,0,25725
A,11,3,0,184317,145872
A,12,0,9,0,50250
A,13,9,0,159735,111000
A,14,0,0,0,14547
A,15,0,0,0,0
B,-13,0,0,0,27
B,-12,0,0,0,3788
B,-11,0,0,53248,35305
B,-10,0,0,0,15047
B,-9,0,0,16896,13426
B,-8,0,0,0,4652
B,-7,0,0,24064,21945
B,-6,0,0,0,1290
B,-5,0,0,22016,20431
B,-4,0,0,0,461
B,-3,0,0,6656,6508
B,-2,0,0,0,59355
B,-1,0,0,1597440,1473064
B,0,0,0,0,100157
B,1,12,12,983028,909748
B,2,0,0,0,38144
B,3,0,0,6656,6508
B,4,0,0,0,461
B,5,0,0,28672,26803
B,6,0,0,0,1696
B,7,0,0,46080,42021
B,8,0,0,0,6482
B,9,0,0,40960,34658
B,10,0,0,0,20047
B,11,1,1,70143,48751
B,12,0,0,0,14765
B,13,3,3,53245,38172
B,14,0,0,0,5261
B,15,0,0,0,131
C,-13,0,0,0,27
C,-12,0,0,0,3788
C,-11,0,0,53248,35305
C,-10,0,0,0,15047
C,-9,0,0,16896,13426
C,-8,0,0,0,4652
C,-7,0,0,24064,21945
C,-6,0,0,0,1290
C,-5,0,0,22016,20431
C,-4,0,0,0,461
C,-3,0,0,6656,6508
C,-2,0,0,0,59355
C,-1,0,0,1597440,1473064
C,0,0,0,0,100157
C,1,12,12,983028,909748
C,2,0,0,0,38144
C,3,0,0,6656,6508
C,4,0,0,0,461
C,5,0,0,28672,26803
C,6,0,0,0,1696
C,7,0,0,46080,42021
C,8,0,0,0,6482
C,9,0,0,40960,34658
C,10,0,0,0,20047
C,11,1,1,70143,48751
C,12,0,0,0,14765
C,13,3,3,53245,38172
C,14,0,0,0,5261
C,15,0,0,0,131
D,-13,0,0,0,27
D,-12,0,0,0,3788
D,-11,0,0,53248,35305
D,-10,0,0,0,15047
D,-9,0,0,16896,13426
D,-8,0,0,0,4652
D,-7,0,0,24064,21945
D,-6,0,0,0,1290
D,-5,0,0,22016,20431
D,-4,0,0,0,461
D,-3,0,0,6656,6508
D,-2,0,0,0,59355
D,-1,0,0,1597440,1473064
D,0,0,0,0,100157
D,1,12,12,983028,909748
D,2,0,0,0,38144
D,3,0,0,6656,6508
D,4,0,0,0,461
D,5,0,0,28672,26803
D,6,0,0,0,1696
D,7,0,0,46080,42021
D,8,0,0,0,6482
D,9,0,0,40960,34658
D,10,0,0,0,20047
D,11,1,1,70143,48751
D,12,0,0,0,14765
D,13,3,3,53245,38172
D,14,0,0,0,5261
D,15,0,0,0,131
E,-13,0,0,0,0
E,-12,0,0,0,0
E,-11,0,0,0,0
E,-10,0,0,0,1960
E,-9,0,0,34560,14552
E,-8,0,0,0,14044
E,-7,0,0,50688,38542
E,-6,0,0,0,16579
E,-5,0,0,24576,21726
E,-4,0,0,0,4104
E,-3,0,0,49664,47033
E,-2,0,0,0,51294
E,-1,0,0,1966336,1832310
E,0,0,0,0,123801
E,1,21,21,1317611,1241100
E,2,0,0,0,37330
E,3,0,0,44032,41478
E,4,0,0,0,4001
E,5,0,0,19456,16840
E,6,0,0,0,9617
E,7,0,0,41472,35556
E,8,0,0,0,6675
E,9,0,0,20736,8955
E,10,0,0,0,8418
E,11,3,3,14845,7678
E,12,0,0,0,7215
E,13,0,0,20480,11052
E,14,0,0,0,2503
E,15,0,0,0,93
F,-13,0,0,0,15
F,-12,0,0,0,570
F,-11,0,0,2560,1937
F,-10,0,0,0,2128
F,-9,0,0,11776,9500
F,-8,0,0,0,9077
F,-7,0,0,94976,76427
F,-6,0,0,0,25234
F,-5,0,0,317952,251023
F,-4,0,0,0,57567
F,-3,0,0,389632,310911
F,-2,0,0,0,90136
F,-1,0,0,1313024,1243869
F,0,0,0,0,53452
F,1,12,12,927988,909159
F,2,0,0,0,74320
F,3,0,0,315904,253023
F,4,0,0,0,53652
F,5,0,0,279040,216764
F,6,0,0,0,19862
F,7,0,0,101120,85496
F,8,0,0,0,26575
F,9,0,0,171520,136484
F,10,0,9,0,60884
F,11,12,3,182772,121622
F,12,0,0,0,19916
F,13,0,0,20480,15345
F,14,0,0,0,3703
F,15,0,0,0,93
G,-13,0,0,0,0
G,-12,0,0,0,0
G,-11,0,0,0,9
G,-10,0,0,0,4371
G,-9,0,0,49152,33581
G,-8,0,0,0,12633
G,-7,0,0,12288,10846
G,-6,0,0,0,2044
G,-5,0,0,24576,22526
G,-4,0,0,0,397
G,-3,0,0,12288,11894
G,-2,0,0,0,50948
G,-1,0,0,1654784,1522753
G,0,0,0,0,123811
G,1,12,12,999412,926098
G,2,0,0,0,30592
G,3,0,0,12288,11894
G,4,0,0,0,398
G,5,0,0,36864,33995
G,6,0,0,0,2868
G,7,0,0,36864,32388
G,8,0,0,0,15664
G,9,0,0,61440,43819
G,10,0,0,0,14376
G,11,3,3,49149,35068
G,12,0,0,0,6066
