Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
A,-15,0,0,0,0
A,-14,0,0,0,0
A,-13,0,0,0,0
A,-12,0,0,0,0
A,-11,0,0,0,0
A,-10,0,0,0,0
A,-9,0,0,53760,0
A,-8,0,0,0,21950
A,-7,0,0,419584,251224
A,-6,0,0,0,59221
A,-5,0,0,1229568,1044192
A,-4,0,0,0,140769
A,-3,0,0,1415424,1330428
A,-2,0,0,0,255916
A,-1,0,0,4680448,4602220
A,0,0,0,0,100286
A,1,15,15,3197937,3196914
A,2,0,0,0,211029
A,3,0,0,1088256,1031400
A,4,0,0,0,94986
A,5,0,0,885504,747324
A,6,0,0,0,43902
A,7,0,0,288000,150612
A,8,0,0,0,49665
A,9,0,0,501504,604275
A,10,0,15,0,175908
A,11,15,0,688113,493803
A,12,0,0,0,74010
A,13,0,0,231936,0
A,14,0,0,0,0
A,15,0,0,0,0
A,16,0,0,0,0
A,17,0,0,0,0
B,-15,0,0,0,0
B,-14,0,0,0,0
B,-13,0,0,0,0
B,-12,0,0,0,0
B,-11,0,0,77312,0
B,-10,0,0,0,14551
B,-9,0,0,167168,180348
B,-8,0,0,0,38739
B,-7,0,0,72448,53082
B,-6,0,0,0,6156
B,-5,0,0,99584,108522
B,-4,0,0,0,1783
B,-3,0,0,42240,55571
B,-2,0,0,0,145462
B,-1,0,0,5963776,5622834
B,0,0,0,0,301090
B,1,15,15,3670001,3478728
B,2,0,0,0,85663
B,3,0,0,42240,55571
B,4,0,0,0,1783
B,5,0,0,141824,163043
B,6,0,0,0,8989
B,7,0,0,172032,158672
B,8,0,0,0,47827
B,9,0,0,239616,230815
B,10,0,0,0,48636
B,11,5,5,244475,176972
B,12,0,0,0,25161
B,13,0,0,77312,30
B,14,0,0,0,0
B,15,0,0,0,0
B,16,0,0,0,0
B,17,0,0,0,0
C,-15,0,0,0,0
C,-14,0,0,0,0
C,-13,0,0,0,0
C,-12,0,0,0,0
C,-11,0,0,77312,0
C,-10,0,0,0,14551
C,-9,0,0,167168,180348
C,-8,0,0,0,38739
C,-7,0,0,72448,53082
C,-6,0,0,0,6156
C,-5,0,0,99584,108522
C,-4,0,0,0,1783
C,-3,0,0,42240,55571
C,-2,0,0,0,145462
C,-1,0,0,5963776,5622834
C,0,0,0,0,301090
C,1,15,15,3670001,3478728
C,2,0,0,0,85663
C,3,0,0,42240,55571
C,4,0,0,0,1783
C,5,0,0,141824,163043
C,6,0,0,0,8989
C,7,0,0,172032,158672
C,8,0,0,0,47827
C,9,0,0,239616,230815
C,10,0,0,0,48636
C,11,5,5,244475,176972
C,12,0,0,0,25161
C,13,0,0,77312,30
C,14,0,0,0,0
C,15,0,0,0,0
C,16,0,0,0,0
C,17,0,0,0,0
D,-15,0,0,0,0
D,-14,0,0,0,0
D,-13,0,0,0,0
D,-12,0,0,0,0
D,-11,0,0,77312,0
D,-10,0,0,0,14551
D,-9,0,0,167168,180348
D,-8,0,0,0,38739
D,-7,0,0,72448,53082
D,-6,0,0,0,6156
D,-5,0,0,99584,108522
D,-4,0,0,0,1783
D,-3,0,0,42240,55571
D,-2,0,0,0,145462
D,-1,0,0,5963776,5622834
D,0,0,0,0,301090
D,1,15,15,3670001,3478728
D,2,0,0,0,85663
D,3,0,0,42240,55571
D,4,0,0,0,1783
D,5,0,0,141824,163043
D,6,0,0,0,8989
D,7,0,0,172032,158672
D,8,0,0,0,47827
D,9,0,0,239616,230815
D,10,0,0,0,48636
D,11,5,5,244475,176972
D,12,0,0,0,25161
D,13,0,0,77312,30
D,14,0,0,0,0
D,15,0,0,0,0
D,16,0,0,0,0
D,17,0,0,0,0
E,-15,0,0,0,0
E,-14,0,0,0,0
E,-13,0,0,15360,90
E,-12,0,0,0,5989
E,-11,0,0,186368,66548
E,-10,0,0,0,29981
E,-9,0,0,680960,406440
E,-8,0,0,0,57310
E,-7,0,0,1167360,963560
E,-6,0,0,0,84480
E,-5,0,0,1049600,1078620
E,-4,0,0,0,130895
E,-3,0,0,414720,575345
E,-2,0,0,0,159072
E,-1,0,0,4972544,4973951
E,0,0,0,0,123361
E,1,15,15,3448817,3238080
E,2,0,0,0,143732
E,3,0,0,384000,506890
E,4,0,0,0,115265
E,5,0,0,936960,930690
E,6,0,0,0,74400
E,7,0,0,1003520,810820
E,8,0,0,0,52975
E,9,0,0,547840,329145
E,10,0,0,0,27945
E,11,0,0,129024,50629
E,12,0,0,0,20575
E,13,0,0,250880,576730
E,14,0,15,0,127375
E,15,15,0,655345,517800
E,16,0,0,0,73875
E,17,0,0,409600,330
F,-15,0,0,81920,30
F,-14,0,0,0,9439
F,-13,0,0,54272,99530
F,-12,0,0,0,23275
F,-11,0,0,3072,6990
F,-10,0,0,0,3308
F,-9,0,0,32768,29460
F,-8,0,0,0,3576
F,-7,0,0,49152,45576
F,-6,0,0,0,1468
F,-5,0,0,32768,31300
F,-4,0,0,0,138
F,-3,0,0,36352,8054
F,-2,0,0,0,202587
F,-1,0,0,6263296,5957856
F,0,0,0,0,210542
F,1,15,15,3875825,3734614
F,2,0,0,0,118002
F,3,0,0,64512,8054
F,4,0,0,0,138
F,5,0,0,40960,39281
F,6,0,0,0,1679
F,7,0,0,81920,76008
F,8,0,0,0,5912
F,9,0,0,81920,73650
F,10,0,0,0,8270
F,11,0,0,35840,35594
F,12,0,0,0,27427
F,13,0,0,57344,105958
F,14,0,0,0,24149
F,15,3,3,136189,103514
F,16,0,0,0,14510
F,17,0,0,81920,141
G,-15,0,0,81920,30
G,-14,0,0,0,9439
G,-13,0,0,54272,99530
G,-12,0,0,0,23275
G,-11,0,0,3072,6990
G,-10,0,0,0,3308
G,-9,0,0,32768,29460
G,-8,0,0,0,3576
G,-7,0,0,49152,45576
G,-6,0,0,0,1468
G,-5,0,0,32768,31300
G,-4,0,0,0,138
G,-3,0,0,36352,8054
G,-2,0,0,0,202587
G,-1,0,0,6263296,5957856
G,0,0,0,0,210542
G,1,15,15,3875825,3734614
G,2,0,0,0,118002
G,3,0,0,64512,8054
G,4,0,0,0,138
G,5,0,0,40960,39281
G,6,0,0,0,1679
G,7,0,0,81920,76008
G,8,0,0,0,5912
G,9,0,0,81920,73650
G,10,0,0,0,8270
G,11,0,0,35840,35594
G,12,0,0,0,27427
G,13,0,0,57344,105958
G,14,0,0,0,24149
G,15,3,3,136189,103514
G,16,0,0,0,14510
G,17,0,0,81920,141
H,-15,0,0,81920,30
H,-14,0,0,0,9439
H,-13,0,0,54272,99530
H,-12,0,0,0,23275
H,-11,0,0,3072,6990
H,-10,0,0,0,3308
H,-9,0,0,32768,29460
H,-8,0,0,0,3576
H,-7,0,0,49152,45576
H,-6,0,0,0,1468
H,-5,0,0,32768,31300
H,-4,0,0,0,138
H,-3,0,0,36352,8054
H,-2,0,0,0,202587
H,-1,0,0,6263296,5957856
H,0,0,0,0,210542
H,1,15,15,3875825,3734614
H,2,0,0,0,118002
H,3,0,0,64512,8054
H,4,0,0,0,138
H,5,0,0,40960,39281
H,6,0,0,0,1679
H,7,0,0,81920,76008
H,8,0,0,0,5912
H,9,0,0,81920,73650
H,10,0,0,0,8270
H,11,0,0,35840,35594
H,12,0,0,0,27427
H,13,0,0,57344,105958
H,14,0,0,0,24149
H,15,3,3,136189,103514
H,16,0,0,0,14510
H,17,0,0,81920,141
I,-15,0,0,81920,30
I,-14,0,0,0,9439
I,-13,0,0,54272,99530
I,-12,0,0,0,23275
I,-11,0,0,3072,6990
I,-10,0,0,0,3308
I,-9,0,0,32768,29460
I,-8,0,0,0,3576
I,-7,0,0,49152,45576
I,-6,0,0,0,1468
I,-5,0,0,32768,31300
I,-4,0,0,0,138
I,-3,0,0,36352,8054
I,-2,0,0,0,202587
I,-1,0,0,6263296,5957856
I,0,0,0,0,210542
I,1,15,15,3875825,3734614
I,2,0,0,0,118002
I,3,0,0,64512,8054
I,4,0,0,0,138
I,5,0,0,40960,39281
I,6,0,0,0,1679
I,7,0,0,81920,76008
I,8,0,0,0,5912
I,9,0,0,81920,73650
I,10,0,0,0,8270
I,11,0,0,35840,35594
I,12,0,0,0,27427
I,13,0,0,57344,105958
I,14,0,0,0,24149
I,15,3,3,136189,103514
I,16,0,0,0,14510
I,17,0,0,81920,141
J,-15,0,0,81920,30
J,-14,0,0,0,9439
J,-13,0,0,54272,99530
J,-12,0,0,0,23275
J,-11,0,0,3072,6990
J,-10,0,0,0,3308
J,-9,0,0,32768,29460
J,-8,0,0,0,3576
J,-7,0,0,49152,45576
J,-6,0,0,0,1468
J,-5,0,0,32768,31300
J,-4,0,0,0,138
J,-3,0,0,36352,8054
J,-2,0,0,0,202587
J,-1,0,0,6263296,5957856
J,0,0,0,0,210542
J,1,15,15,3875825,3734614
J,2,0,0,0,118002
J,3,0,0,64512,8054
J,4,0,0,0,138
J,5,0,0,40960,39281
J,6,0,0,0,1679
J,7,0,0,81920,76008
J,8,0,0,0,5912
J,9,0,0,81920,73650
J,10,0,0,0,8270
J,11,0,0,35840,35594
J,12,0,0,0,27427
J,13,0,0,57344,105958
J,14,0,0,0,24149
J,15,3,3,136189,103514
J,16,0,0,0,14510
J,17,0,0,81920,141
