,rank,count
0,0,5
1,1,42
2,2,159
3,3,360
4,4,557
5,5,678
6,6,796
7,7,1010
8,8,1250
9,9,1429
10,10,1721
11,11,2350
12,12,3192
13,13,3877
14,14,4092
15,15,3726
16,16,2970
17,17,2221
18,18,1833
19,19,1935
20,20,2339
21,21,2674
22,22,2662
23,23,2233
24,24,1505
25,25,751
26,26,245
27,27,42
28,28,2
