,rank,count
0,0,10
1,1,200
2,2,1900
3,3,11403
4,4,48507
5,5,155553
6,6,390507
7,7,786828
8,8,1294584
9,9,1760997
10,10,1998744
11,11,1906546
12,12,1538161
13,13,1058835
14,14,639081
15,15,381276
16,16,314466
17,17,417871
18,18,629703
19,19,848537
20,20,963380
21,21,916034
22,22,747153
23,23,576504
24,24,524280
25,25,629799
26,26,823226
27,27,970108
28,28,961737
29,29,786455
30,30,525715
31,31,284376
32,32,122604
33,33,41157
34,34,10371
35,35,1846
36,36,207
37,37,11
