,rank,count
0,0,6
1,1,72
2,2,396
3,3,1320
4,4,2970
5,5,4752
6,6,5544
7,7,4752
8,8,2971
9,9,1332
10,10,468
11,11,358
12,12,831
13,13,1782
14,14,2904
15,15,3565
16,16,3285
17,17,2332
18,18,1606
19,19,1827
20,20,2839
21,21,3702
22,22,3564
23,23,2475
24,24,1210
25,25,396
26,26,78
27,27,7
