,rank,count
0,0,16
1,1,258
2,2,1953
3,3,9247
4,4,30865
5,5,77563
6,6,155248
7,7,256675
8,8,374931
9,9,491536
10,10,621025
11,11,788349
12,12,874327
13,13,960044
14,14,951549
15,15,910252
16,16,809725
17,17,698064
18,18,541156
19,19,349978
20,20,180437
21,21,70122
22,22,18567
23,23,2877
24,24,263
25,25,13
