,rank,count
0,0,15
1,1,224
2,2,1568
3,3,6870
4,4,21294
5,5,50334
6,6,96511
7,7,159996
8,8,245070
9,9,363723
10,10,525535
11,11,720173
12,12,916101
13,13,1085219
14,14,1227738
15,15,1363897
16,16,1496917
17,17,1591326
18,18,1599150
19,19,1507208
20,20,1347624
21,21,1161700
22,22,966195
23,23,757598
24,24,538524
25,25,332167
26,26,170355
27,27,69669
28,28,21717
29,29,4875
30,30,724
31,31,61
32,32,2
