,rank,count
0,0,10
1,1,96
2,2,420
3,3,1079
4,4,1829
5,5,2307
6,6,2911
7,7,3915
8,8,5404
9,9,6442
10,10,7876
11,11,11190
12,12,16708
13,13,22087
14,14,25487
15,15,25142
16,16,22335
17,17,21105
18,18,21477
19,19,20968
20,20,18508
21,21,13728
22,22,7759
23,23,2832
24,24,499
25,25,30
