,rank effect,count
0,-14,2522
1,-13,33912
2,-12,150013
3,-11,683330
4,-10,792200
5,-9,1473236
6,-8,1325460
7,-7,1450384
8,-6,1584928
9,-5,2070004
10,-4,2734701
11,-3,3475927
12,-2,6416370
13,-1,39171353
14,0,13230272
15,1,54168608
16,2,7261680
17,3,3378661
18,4,2557982
19,5,1937533
20,6,1393439
21,7,984056
22,8,377692
23,9,275521
24,10,57484
25,11,12322
26,12,410
