Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
A,-11,0,0,0,0
A,-10,0,0,0,0
A,-9,0,0,1,0
A,-8,0,0,0,0
A,-7,0,0,21,0
A,-6,0,0,0,2
A,-5,0,0,291,11
A,-4,0,0,0,80
A,-3,0,0,1485,514
A,-2,0,0,0,1589
A,-1,0,0,8341,6276
A,0,0,0,0,2959
A,1,5,5,5430,4030
A,2,0,0,0,946
A,3,0,0,1112,426
A,4,0,0,0,190
A,5,0,2,403,189
A,6,0,0,0,55
A,7,2,0,166,5
A,8,0,0,0,1
A,9,0,0,22,0
A,10,0,0,0,0
A,11,0,0,1,0
A,12,0,0,0,0
A,13,0,0,0,0
B,-11,0,0,0,0
B,-10,0,0,0,0
B,-9,0,0,6,0
B,-8,0,0,0,0
B,-7,0,0,36,0
B,-6,0,0,0,0
B,-5,0,0,360,20
B,-4,0,0,0,92
B,-3,0,0,1928,726
B,-2,0,0,0,1999
B,-1,0,0,9303,7001
B,0,0,0,0,3374
B,1,7,7,6928,5150
B,2,0,0,0,1398
B,3,0,0,1624,675
B,4,0,0,0,279
B,5,0,3,626,286
B,6,0,0,0,94
B,7,3,0,251,15
B,8,0,0,0,1
B,9,0,0,48,0
B,10,0,0,0,0
B,11,0,0,0,0
B,12,0,0,0,0
B,13,0,0,0,0
C,-11,0,0,0,0
C,-10,0,0,0,0
C,-9,0,0,3,0
C,-8,0,0,0,0
C,-7,0,0,35,0
C,-6,0,0,0,1
C,-5,0,0,398,28
C,-4,0,0,0,107
C,-3,0,0,2053,709
C,-2,0,0,0,2052
C,-1,0,0,9223,6961
C,0,0,0,0,3342
C,1,7,7,6718,5131
C,2,0,0,0,1430
C,3,0,0,1654,651
C,4,0,0,0,284
C,5,0,3,683,300
C,6,0,0,0,93
C,7,3,0,306,20
C,8,0,0,0,1
C,9,0,0,37,0
C,10,0,0,0,0
C,11,0,0,0,0
C,12,0,0,0,0
C,13,0,0,0,0
D,-11,0,0,0,0
D,-10,0,0,0,0
D,-9,0,0,16,0
D,-8,0,0,0,0
D,-7,0,0,165,0
D,-6,0,0,0,42
D,-5,0,0,860,215
D,-4,0,0,0,461
D,-3,0,0,2305,1316
D,-2,0,0,0,2275
D,-1,0,0,8472,5812
D,0,0,0,0,3838
D,1,5,5,7747,5208
D,2,0,0,0,1963
D,3,0,0,2337,1297
D,4,0,0,0,610
D,5,0,0,1318,652
D,6,0,5,0,290
D,7,4,0,647,146
D,8,0,0,0,32
D,9,0,0,215,22
D,10,0,0,0,2
D,11,1,0,72,1
D,12,0,0,0,0
D,13,0,0,28,0
E,-11,0,0,15,0
E,-10,0,0,0,0
E,-9,0,0,34,0
E,-8,0,0,0,0
E,-7,0,0,171,2
E,-6,0,0,0,39
E,-5,0,0,606,146
E,-4,0,0,0,353
E,-3,0,0,1853,1074
E,-2,0,0,0,1915
E,-1,0,0,8869,6184
E,0,0,0,0,3890
E,1,5,5,7792,5297
E,2,0,0,0,1622
E,3,0,0,1857,1057
E,4,0,0,0,472
E,5,0,0,944,506
E,6,0,4,0,258
E,7,4,0,568,140
E,8,0,1,0,41
E,9,0,0,184,31
E,10,0,0,0,2
E,11,0,0,110,1
E,12,0,0,0,0
E,13,1,0,27,0
