Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
A,-15,0,0,0,0
A,-14,0,0,0,0
A,-13,0,0,0,0
A,-12,0,0,0,0
A,-11,0,0,0,11
A,-10,0,0,0,6020
A,-9,0,0,88259,78317
A,-8,0,0,0,36323
A,-7,0,0,464628,393572
A,-6,0,0,0,64640
A,-5,0,0,952454,796897
A,-4,0,0,0,131570
A,-3,0,0,861380,703013
A,-2,0,0,0,189962
A,-1,0,0,2941799,2835043
A,0,0,0,0,73274
A,1,10,10,1674326,1643188
A,2,0,0,0,141136
A,3,0,0,577535,464832
A,4,0,0,0,83770
A,5,0,0,621049,520596
A,6,0,0,0,35279
A,7,0,0,307006,269784
A,8,0,0,0,24181
A,9,0,0,113285,101863
A,10,0,1,0,38629
A,11,1,0,442968,377308
A,12,0,4,0,90588
A,13,4,0,392480,295327
A,14,0,0,0,42046
A,15,0,0,0,0
A,16,0,0,0,0
A,17,0,0,0,0
B,-15,0,0,0,0
B,-14,0,0,0,0
B,-13,0,0,0,12
B,-12,0,0,0,18070
B,-11,0,0,262144,190771
B,-10,0,0,0,56602
B,-9,0,0,75776,63667
B,-8,0,0,0,16216
B,-7,0,0,116736,109274
B,-6,0,0,0,3953
B,-5,0,0,104448,99552
B,-4,0,0,0,1513
B,-3,0,0,30720,30194
B,-2,0,0,0,188047
B,-1,0,0,5309006,5007473
B,0,0,0,0,175773
B,1,13,13,2948347,2758572
B,2,0,0,0,127488
B,3,0,0,15488,15202
B,4,0,0,0,782
B,5,0,0,67097,64211
B,6,0,0,0,2552
B,7,0,0,110936,103829
B,8,0,0,0,11372
B,9,0,0,96436,84582
B,10,0,0,0,37533
B,11,1,1,168835,126733
B,12,0,0,0,29867
B,13,1,1,131200,98979
B,14,0,0,0,14299
B,15,0,0,0,51
B,16,0,0,0,0
B,17,0,0,0,0
C,-15,0,0,0,0
C,-14,0,0,0,0
C,-13,0,0,0,12
C,-12,0,0,0,18069
C,-11,0,0,262144,190765
C,-10,0,0,0,56597
C,-9,0,0,75776,63679
C,-8,0,0,0,16217
C,-7,0,0,116736,109273
C,-6,0,0,0,3959
C,-5,0,0,104448,99549
C,-4,0,0,0,1508
C,-3,0,0,30720,30196
C,-2,0,0,0,188316
C,-1,0,0,5309039,5007317
C,0,0,0,0,175434
C,1,13,13,2948700,2758916
C,2,0,0,0,127756
C,3,0,0,15167,14911
C,4,0,0,0,748
C,5,0,0,67650,64753
C,6,0,0,0,2563
C,7,0,0,110335,103308
C,8,0,0,0,11283
C,9,0,0,96560,84640
C,10,0,0,0,37759
C,11,0,0,169176,126842
C,12,0,0,0,29844
C,13,2,2,130718,98729
C,14,0,0,0,14172
C,15,0,0,0,54
C,16,0,0,0,0
C,17,0,0,0,0
D,-15,0,0,0,0
D,-14,0,0,0,0
D,-13,0,0,0,12
D,-12,0,0,0,18070
D,-11,0,0,262144,190782
D,-10,0,0,0,56579
D,-9,0,0,75776,63679
D,-8,0,0,0,16216
D,-7,0,0,116736,109274
D,-6,0,0,0,3957
D,-5,0,0,104448,99550
D,-4,0,0,0,1511
D,-3,0,0,30720,30194
D,-2,0,0,0,187836
D,-1,0,0,5307710,5006461
D,0,0,0,0,175478
D,1,14,14,2948737,2759174
D,2,0,0,0,127498
D,3,0,0,15441,15181
D,4,0,0,0,740
D,5,0,0,67321,64398
D,6,0,0,0,2613
D,7,0,0,110487,103370
D,8,0,0,0,11362
D,9,0,0,96770,84812
D,10,0,0,0,37696
D,11,0,0,169327,127111
D,12,0,0,0,29985
D,13,1,1,131552,99298
D,14,0,0,0,14268
D,15,0,0,0,64
D,16,0,0,0,0
D,17,0,0,0,0
E,-15,0,0,0,0
E,-14,0,0,0,0
E,-13,0,0,0,0
E,-12,0,0,0,5398
E,-11,0,0,108800,62877
E,-10,0,0,0,34339
E,-9,0,0,125775,96722
E,-8,0,0,0,37533
E,-7,0,0,62011,56933
E,-6,0,0,0,3456
E,-5,0,0,60739,57636
E,-4,0,0,0,5319
E,-3,0,0,95617,92107
E,-2,0,0,0,141710
E,-1,0,0,5461360,5170642
E,0,0,0,0,219644
E,1,13,13,3197709,3045462
E,2,0,0,0,82876
E,3,0,0,79630,76119
E,4,0,0,0,5316
E,5,0,0,30722,28081
E,6,0,0,0,3031
E,7,0,0,38643,34611
E,8,0,0,0,12812
E,9,0,0,74640,68796
E,10,0,0,0,13358
E,11,0,0,33567,12258
E,12,0,0,0,13933
E,13,2,2,27063,14917
E,14,0,0,0,9932
E,15,0,0,40893,25840
E,16,0,0,0,5433
E,17,0,0,0,78
F,-15,0,0,0,4
F,-14,0,0,0,234
F,-13,0,0,1029,777
F,-12,0,0,0,1016
F,-11,0,0,5665,4635
F,-10,0,0,0,5102
F,-9,0,0,91981,81162
F,-8,0,0,0,19511
F,-7,0,0,431080,369862
F,-6,0,0,0,56910
F,-5,0,0,785073,667565
F,-4,0,0,0,109435
F,-3,0,0,623863,505598
F,-2,0,0,0,150478
F,-1,0,0,3072362,2929268
F,0,0,0,0,106469
F,1,8,8,1595667,1566544
F,2,0,0,0,119843
F,3,0,0,575568,483187
F,4,0,0,0,80747
F,5,0,0,706629,610025
F,6,0,0,0,65237
F,7,0,0,458012,386659
F,8,0,0,0,30386
F,9,0,0,155760,137458
F,10,0,0,0,34843
F,11,0,0,431627,373555
F,12,0,4,0,96258
F,13,7,3,462083,354294
F,14,0,0,0,50775
F,15,0,0,40770,31807
F,16,0,0,0,7446
F,17,0,0,0,79
G,-15,0,0,0,0
G,-14,0,0,0,0
G,-13,0,0,0,9
G,-12,0,0,0,13324
G,-11,0,0,196608,145401
G,-10,0,0,0,40585
G,-9,0,0,24576,21865
G,-8,0,0,0,5656
G,-7,0,0,73728,68072
G,-6,0,0,0,3323
G,-5,0,0,73728,70405
G,-4,0,0,0,416
G,-3,0,0,24576,24160
G,-2,0,0,0,173871
G,-1,0,0,5505438,5219319
G,0,0,0,0,175203
G,1,13,13,3145393,2958962
G,2,0,0,0,123476
G,3,0,0,12278,12078
G,4,0,0,0,200
G,5,0,0,49163,47123
G,6,0,0,0,2040
G,7,0,0,73864,68245
G,8,0,0,0,5619
G,9,0,0,49024,43462
G,10,0,0,0,24584
G,11,0,0,110306,82864
G,12,0,0,0,20838
G,13,2,2,98487,75240
G,14,0,0,0,10785
G,15,0,0,0,44
G,16,0,0,0,0
G,17,0,0,0,0
H,-15,0,0,0,0
H,-14,0,0,0,0
H,-13,0,0,0,9
H,-12,0,0,0,13324
H,-11,0,0,196608,145404
H,-10,0,0,0,40582
H,-9,0,0,24576,21865
H,-8,0,0,0,5650
H,-7,0,0,73728,68078
H,-6,0,0,0,3326
H,-5,0,0,73728,70402
H,-4,0,0,0,416
H,-3,0,0,24576,24160
H,-2,0,0,0,174065
H,-1,0,0,5506050,5219876
H,0,0,0,0,174994
H,1,13,13,3144498,2958011
H,2,0,0,0,123602
H,3,0,0,12292,12077
H,4,0,0,0,215
H,5,0,0,49153,47026
H,6,0,0,0,2127
H,7,0,0,73645,68064
H,8,0,0,0,5581
H,9,0,0,49466,43749
H,10,0,0,0,24576
H,11,0,0,110577,83134
H,12,0,0,0,20857
H,13,2,2,98272,75098
H,14,0,0,0,10861
H,15,0,0,0,40
H,16,0,0,0,0
H,17,0,0,0,0
I,-15,0,0,0,0
I,-14,0,0,0,0
I,-13,0,0,0,9
I,-12,0,0,0,13324
I,-11,0,0,196608,145407
I,-10,0,0,0,40578
I,-9,0,0,24576,21866
I,-8,0,0,0,5648
I,-7,0,0,73728,68080
I,-6,0,0,0,3325
I,-5,0,0,73728,70403
I,-4,0,0,0,416
I,-3,0,0,24576,24160
I,-2,0,0,0,174005
I,-1,0,0,5505153,5218994
I,0,0,0,0,175092
I,1,13,13,3145258,2958502
I,2,0,0,0,123818
I,3,0,0,12285,12091
I,4,0,0,0,194
I,5,0,0,49105,47014
I,6,0,0,0,2091
I,7,0,0,73914,68264
I,8,0,0,0,5650
I,9,0,0,49129,43553
I,10,0,0,0,24437
I,11,0,0,110750,83371
I,12,0,0,0,20827
I,13,2,2,98359,75258
I,14,0,0,0,10745
I,15,0,0,0,47
I,16,0,0,0,0
I,17,0,0,0,0
J,-15,0,0,0,0
J,-14,0,0,0,0
J,-13,0,0,0,9
J,-12,0,0,0,13324
J,-11,0,0,196608,145403
J,-10,0,0,0,40584
J,-9,0,0,24576,21864
J,-8,0,0,0,5651
J,-7,0,0,73728,68077
J,-6,0,0,0,3323
J,-5,0,0,73728,70405
J,-4,0,0,0,416
J,-3,0,0,24576,24160
J,-2,0,0,0,174269
J,-1,0,0,5504904,5218404
J,0,0,0,0,175089
J,1,14,14,3146475,2959991
J,2,0,0,0,123626
J,3,0,0,12193,11990
J,4,0,0,0,203
J,5,0,0,49179,47114
J,6,0,0,0,2065
J,7,0,0,73517,67919
J,8,0,0,0,5598
J,9,0,0,49024,43530
J,10,0,0,0,24485
J,11,0,0,110476,82865
J,12,0,0,0,20845
J,13,1,1,98185,75053
J,14,0,0,0,10868
J,15,0,0,0,39
J,16,0,0,0,0
J,17,0,0,0,0
