,rank,count
0,0,37
1,1,415
2,2,1917
3,3,5031
4,4,9025
5,5,13912
6,6,23066
7,7,41267
8,8,71654
9,9,113507
10,10,158508
11,11,196019
12,12,225043
13,13,252823
14,14,287988
15,15,337092
16,16,399946
17,17,476603
18,18,568844
19,19,656460
20,20,693408
21,21,650319
22,22,554092
23,23,464863
24,24,416635
25,25,402876
26,26,402593
27,27,400116
28,28,392860
29,29,384994
30,30,376714
31,31,357335
32,32,305222
33,33,212187
34,34,107408
35,35,34181
36,36,5040
