,rank,count
0,0,7
1,1,63
2,2,245
3,3,554
4,4,883
5,5,1307
6,6,2260
7,7,4147
8,8,6831
9,9,9504
10,10,11256
11,11,12120
12,12,13057
13,13,14706
14,14,16914
15,15,19194
16,16,20816
17,17,20950
18,18,19391
19,19,16919
20,20,14656
21,21,13196
22,22,12382
23,23,11699
24,24,10774
25,25,9441
26,26,7535
27,27,5103
28,28,2707
29,29,1033
30,30,253
31,31,32
32,32,1
