,rank,count
0,0,37
1,1,415
2,2,1917
3,3,5031
4,4,9045
5,5,14188
6,6,25204
7,7,47365
8,8,83082
9,9,132410
10,10,190988
11,11,232767
12,12,269413
13,13,346421
14,14,463147
15,15,600027
16,16,730745
17,17,835299
18,18,859243
19,19,770887
20,20,641388
21,21,558842
22,22,519425
23,23,484459
24,24,449807
25,25,438087
26,26,435827
27,27,390089
28,28,276885
29,29,137768
30,30,42480
31,31,6938
32,32,374
