node,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5
0,1610,27062,3332,54012,819,27853,150829,83776,181661,29379,819,28147,525
1,301,3795,487,3609,4096,0,124439,8548,234716,8341,4884,0,0
2,301,3795,487,3609,4096,0,124418,8611,234674,8341,4884,0,0
3,301,3795,487,3609,4096,0,124398,8671,234634,8341,4884,0,0
4,301,3795,487,3609,4096,0,124379,8728,234596,8341,4884,0,0
5,301,3795,487,3609,4096,0,124361,8782,234560,8341,4884,0,0
6,301,3795,487,3609,4096,0,124344,8833,234526,8341,4884,0,0
7,301,3795,487,3609,4096,0,124328,8881,234494,8341,4884,0,0
