,rank effect,count
0,-13,186
1,-12,2521
2,-11,6896
3,-10,5093
4,-9,14456
5,-8,31706
6,-7,39415
7,-6,45584
8,-5,43774
9,-4,41142
10,-3,86123
11,-2,132393
12,-1,863574
13,0,262480
14,1,1214167
15,2,146739
16,3,101679
17,4,46756
18,5,26610
19,6,18222
20,7,9161
21,8,2553
22,9,3291
23,10,1110
24,11,97
