,rank,count
0,0,7
1,1,98
2,2,637
3,3,2555
4,4,7106
5,5,14596
6,6,23359
7,7,30310
8,8,34328
9,9,35217
10,10,34441
11,11,31516
12,12,23024
13,13,14644
14,14,6986
15,15,2548
16,16,658
17,17,106
18,18,8
