Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
A,-11,0,0,4,4
A,-10,0,0,0,0
A,-9,0,0,26,26
A,-8,0,0,0,0
A,-7,0,0,134,134
A,-6,0,0,0,0
A,-5,0,0,635,635
A,-4,0,0,0,0
A,-3,0,0,1925,1925
A,-2,0,0,0,0
A,-1,0,0,6898,6898
A,0,0,0,0,0
A,1,5,5,5030,5030
A,2,0,0,0,0
A,3,2,2,1789,1789
A,4,0,0,0,0
A,5,0,0,638,638
A,6,0,0,0,0
A,7,0,0,154,154
A,8,0,0,0,0
A,9,0,0,36,36
A,10,0,0,0,0
A,11,0,0,4,4
A,12,0,0,0,0
A,13,0,0,0,0
B,-11,0,0,8,8
B,-10,0,0,0,0
B,-9,0,0,35,35
B,-8,0,0,0,0
B,-7,0,0,148,148
B,-6,0,0,0,0
B,-5,0,0,736,736
B,-4,0,0,0,0
B,-3,0,0,2321,2321
B,-2,0,0,0,0
B,-1,0,0,7975,7975
B,0,0,0,0,0
B,1,7,7,6435,6435
B,2,0,0,0,0
B,3,0,0,2340,2340
B,4,0,0,0,0
B,5,2,2,835,835
B,6,0,0,0,0
B,7,1,1,220,220
B,8,0,0,0,0
B,9,0,0,50,50
B,10,0,0,0,0
B,11,0,0,7,7
B,12,0,0,0,0
B,13,0,0,0,0
C,-11,0,0,5,5
C,-10,0,0,0,0
C,-9,0,0,34,34
C,-8,0,0,0,0
C,-7,0,0,200,200
C,-6,0,0,0,0
C,-5,0,0,784,784
C,-4,0,0,0,0
C,-3,0,0,2376,2376
C,-2,0,0,0,0
C,-1,0,0,7848,7848
C,0,0,0,0,0
C,1,7,7,6335,6335
C,2,0,0,0,0
C,3,1,1,2345,2345
C,4,0,0,0,0
C,5,1,1,878,878
C,6,0,0,0,0
C,7,1,1,256,256
C,8,0,0,0,0
C,9,0,0,43,43
C,10,0,0,0,0
C,11,0,0,6,6
C,12,0,0,0,0
C,13,0,0,0,0
D,-11,0,0,4,4
D,-10,0,0,0,0
D,-9,0,0,32,32
D,-8,0,0,0,0
D,-7,0,0,312,312
D,-6,0,0,0,0
D,-5,0,0,1290,1290
D,-4,0,0,0,0
D,-3,0,0,2849,2849
D,-2,0,0,0,0
D,-1,0,0,7420,7420
D,0,0,0,0,0
D,1,5,5,7025,7025
D,2,0,0,0,0
D,3,0,0,3072,3072
D,4,0,0,0,0
D,5,3,3,1517,1517
D,6,0,0,0,0
D,7,1,1,521,521
D,8,0,0,0,0
D,9,0,0,107,107
D,10,0,0,0,0
D,11,0,0,26,26
D,12,0,0,0,0
D,13,1,1,7,7
E,-11,0,0,11,11
E,-10,0,0,0,0
E,-9,0,0,50,50
E,-8,0,0,0,0
E,-7,0,0,225,225
E,-6,0,0,0,0
E,-5,0,0,1018,1018
E,-4,0,0,0,0
E,-3,0,0,2543,2543
E,-2,0,0,0,0
E,-1,0,0,7646,7646
E,0,0,0,0,0
E,1,5,5,6931,6931
E,2,0,0,0,0
E,3,2,2,2720,2720
E,4,0,0,0,0
E,5,0,0,1298,1298
E,6,0,0,0,0
E,7,3,3,436,436
E,8,0,0,0,0
E,9,0,0,107,107
E,10,0,0,0,0
E,11,0,0,35,35
E,12,0,0,0,0
E,13,0,0,10,10
