,rank,count
0,0,10
1,1,92
2,2,366
3,3,834
4,4,1254
5,5,1504
6,6,1950
7,7,3034
8,8,4652
9,9,6212
10,10,7261
11,11,7962
12,12,8679
13,13,9391
14,14,10094
15,15,10944
16,16,11465
17,17,10862
18,18,9423
19,19,8456
20,20,8776
21,21,9987
22,22,11117
23,23,11575
24,24,11423
25,25,10696
26,26,8923
27,27,5949
28,28,2807
29,29,806
30,30,104
