Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-11,6,6,0,0,32,32
-9,18,18,0,0,177,177
-7,107,107,0,0,1019,1019
-5,499,499,0,0,4463,4463
-3,1452,1452,0,0,12014,12014
-1,7321,7321,0,0,37787,37787
1,1521,1521,29,29,31756,31756
3,468,468,5,5,12266,12266
5,91,91,6,6,5166,5166
7,27,27,6,6,1587,1587
9,5,5,0,0,343,343
11,0,0,0,0,78,78
13,0,0,1,1,17,17
