,rank,count
0,0,10
1,1,96
2,2,420
3,3,1079
4,4,1817
5,5,2279
6,6,2714
7,7,3701
8,8,5007
9,9,5859
10,10,6573
11,11,8377
12,12,11467
13,13,15004
14,14,18430
15,15,21042
16,16,21637
17,17,19863
18,18,17138
19,19,15486
20,20,15332
21,21,15536
22,22,15243
23,23,14034
24,24,11436
25,25,7589
26,26,3690
27,27,1127
28,28,158
