,rank,count
0,0,7
1,1,63
2,2,245
3,3,554
4,4,896
5,5,1339
6,6,2483
7,7,4370
8,8,7382
9,9,10191
10,10,12168
11,11,13922
12,12,16028
13,13,19427
14,14,22735
15,15,25085
16,16,24670
17,17,22377
18,18,19250
19,19,17116
20,20,15954
21,21,14632
22,22,12458
23,23,8934
24,24,5086
25,25,2012
26,26,505
27,27,47
