,rank,count
0,0,5
1,1,35
2,2,100
3,3,156
4,4,171
5,5,209
6,6,329
7,7,499
8,8,656
9,9,739
10,10,729
11,11,674
12,12,628
13,13,620
14,14,633
15,15,607
16,16,500
17,17,319
18,18,135
19,19,30
20,20,2
