,rank,count
0,0,3
1,1,18
2,2,45
3,3,60
4,4,45
5,5,19
6,6,9
7,7,18
8,8,35
9,9,46
10,10,45
11,11,46
12,12,53
13,13,45
14,14,21
15,15,4
