,rank,count
0,0,5
1,1,35
2,2,100
3,3,156
4,4,175
5,5,226
6,6,400
7,7,580
8,8,765
9,9,810
10,10,776
11,11,662
12,12,658
13,13,703
14,14,683
15,15,583
16,16,340
17,17,109
18,18,10
