,rank,count
0,0,17
1,1,274
2,2,2073
3,3,9809
4,4,32717
5,5,82144
6,6,164244
7,7,271148
8,8,395279
9,9,515379
10,10,647339
11,11,820787
12,12,900613
13,13,988496
14,14,969750
15,15,924955
16,16,816337
17,17,706026
18,18,551458
19,19,358545
20,20,185379
21,21,72154
22,22,18974
23,23,3011
24,24,266
25,25,10
