,rank,count
0,0,15
1,1,219
2,2,1482
3,3,6192
4,4,18008
5,5,39197
6,6,67731
7,7,98727
8,8,129677
9,9,162510
10,10,198856
11,11,233760
12,12,255931
13,13,256319
14,14,236420
15,15,206020
16,16,173298
17,17,139814
18,18,104370
19,19,68572
20,20,37605
21,21,16300
22,22,5253
23,23,1161
24,24,154
25,25,9
