,rank,count
0,0,5
1,1,42
2,2,159
3,3,360
4,4,563
5,5,690
6,6,852
7,7,1037
8,8,1307
9,9,1541
10,10,1960
11,11,2734
12,12,3827
13,13,4535
14,14,4516
15,15,3825
16,16,3150
17,17,3029
18,18,3201
19,19,3272
20,20,2897
21,21,1990
22,22,919
23,23,226
24,24,19
