Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
A,-11,0,0,5,0
A,-10,0,0,0,0
A,-9,0,0,11,0
A,-8,0,0,0,0
A,-7,0,0,76,6
A,-6,0,0,0,17
A,-5,0,0,605,84
A,-4,0,0,0,134
A,-3,0,0,1321,695
A,-2,0,0,0,1333
A,-1,0,0,8435,7111
A,0,0,0,0,1784
A,1,5,5,5194,4315
A,2,0,0,0,697
A,3,1,1,959,539
A,4,0,0,0,203
A,5,1,1,309,247
A,6,0,0,0,68
A,7,0,0,130,30
A,8,0,0,0,4
A,9,0,0,192,5
A,10,0,0,0,1
A,11,0,0,29,0
A,12,0,0,0,0
A,13,0,0,7,0
B,-11,0,0,6,0
B,-10,0,0,0,0
B,-9,0,0,41,0
B,-8,0,0,0,4
B,-7,0,0,138,2
B,-6,0,0,0,27
B,-5,0,0,849,134
B,-4,0,0,0,298
B,-3,0,0,1948,1039
B,-2,0,0,0,1466
B,-1,0,0,8461,7269
B,0,0,0,0,2550
B,1,7,7,6795,5493
B,2,0,0,0,1143
B,3,0,0,1650,744
B,4,0,0,0,249
B,5,1,1,571,329
B,6,0,1,0,135
B,7,2,1,326,175
B,8,0,0,0,34
B,9,0,0,289,13
B,10,0,0,0,5
B,11,0,0,31,1
B,12,0,0,0,0
B,13,0,0,5,0
C,-11,0,0,7,0
C,-10,0,0,0,0
C,-9,0,0,7,0
C,-8,0,0,0,0
C,-7,0,0,111,12
C,-6,0,0,0,14
C,-5,0,0,548,101
C,-4,0,0,0,217
C,-3,0,0,2035,952
C,-2,0,0,0,1531
C,-1,0,0,9190,7582
C,0,0,0,0,2450
C,1,7,7,6522,5512
C,2,0,0,0,1005
C,3,0,0,1523,845
C,4,0,1,0,287
C,5,1,1,620,345
C,6,0,1,0,153
C,7,2,0,410,79
C,8,0,0,0,21
C,9,0,0,117,4
C,10,0,0,0,0
C,11,0,0,19,0
C,12,0,0,0,0
C,13,0,0,1,0
D,-11,0,0,1,0
D,-10,0,0,0,0
D,-9,0,0,47,1
D,-8,0,0,0,0
D,-7,0,0,238,37
D,-6,0,0,0,92
D,-5,0,0,1161,371
D,-4,0,0,0,449
D,-3,0,0,2357,1341
D,-2,0,0,0,1978
D,-1,0,0,8439,6777
D,0,0,0,0,2618
D,1,5,5,7305,5697
D,2,0,0,0,1504
D,3,0,0,1991,1287
D,4,0,0,0,579
D,5,2,4,1423,744
D,6,0,1,0,333
D,7,3,0,759,215
D,8,0,0,0,100
D,9,0,0,288,50
D,10,0,0,0,7
D,11,0,0,143,2
D,12,0,0,0,0
D,13,0,0,30,0
E,-11,0,0,27,0
E,-10,0,0,0,0
E,-9,0,0,58,0
E,-8,0,0,0,10
E,-7,0,0,250,65
E,-6,0,0,0,56
E,-5,0,0,677,225
E,-4,0,0,0,337
E,-3,0,0,1632,1139
E,-2,0,0,0,1539
E,-1,0,0,9261,6931
E,0,0,0,0,3018
E,1,5,5,7594,5768
E,2,0,0,0,1173
E,3,0,0,1541,1074
E,4,0,0,0,486
E,5,0,4,921,543
E,6,0,1,0,307
E,7,5,0,631,199
E,8,0,0,0,95
E,9,0,0,255,45
E,10,0,0,0,20
E,11,0,0,154,0
E,12,0,0,0,0
E,13,0,0,29,0
