,rank effect,count
0,-15,324
1,-14,2003
2,-13,14672
3,-12,51034
4,-11,72100
5,-10,93090
6,-9,98086
7,-8,101329
8,-7,119304
9,-6,137315
10,-5,204234
11,-4,226684
12,-3,293040
13,-2,549168
14,-1,3240828
15,0,1347038
16,1,4458587
17,2,639799
18,3,266511
19,4,188701
20,5,169285
21,6,123089
22,7,92452
23,8,56632
24,9,30735
25,10,17870
26,11,5419
27,12,661
28,13,10
