Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
A,-10,0,0,0,0
A,-9,0,0,6,0
A,-8,0,0,6,0
A,-7,0,0,3,0
A,-6,0,0,3,6
A,-5,0,0,6,9
A,-4,0,0,18,9
A,-3,0,0,6,18
A,-2,0,0,0,3
A,-1,0,0,15,9
A,0,36,36,0,18
A,1,3,3,12,6
A,2,0,0,0,3
A,3,6,15,0,3
A,4,9,6,9,3
A,5,6,0,0,9
A,6,0,6,3,0
A,7,0,0,3,0
A,8,0,0,6,0
A,9,6,0,0,0
A,10,0,0,0,0
B,-10,0,0,0,0
B,-9,0,0,9,0
B,-8,0,0,3,0
B,-7,0,0,0,0
B,-6,0,0,12,9
B,-5,0,0,6,3
B,-4,0,0,12,9
B,-3,0,0,9,27
B,-2,0,0,6,9
B,-1,0,0,12,12
B,0,24,24,0,0
B,1,6,6,6,6
B,2,3,3,3,6
B,3,6,18,3,9
B,4,12,6,0,3
B,5,6,0,0,3
B,6,0,9,12,0
B,7,0,0,0,0
B,8,3,0,0,0
B,9,6,0,3,0
B,10,0,0,0,0
C,-10,0,0,3,0
C,-9,0,0,3,0
C,-8,0,0,3,0
C,-7,0,0,3,0
C,-6,0,0,6,12
C,-5,0,0,3,6
C,-4,0,0,12,0
C,-3,0,0,3,15
C,-2,0,0,6,6
C,-1,0,0,24,21
C,0,30,30,0,12
C,1,9,9,15,12
C,2,3,3,3,3
C,3,3,6,0,9
C,4,3,0,9,0
C,5,0,6,3,0
C,6,6,12,0,0
C,7,3,0,0,0
C,8,3,0,0,0
C,9,3,0,0,0
C,10,3,0,0,0
D,-10,0,0,0,0
D,-9,0,0,0,0
D,-8,0,0,0,0
D,-7,0,0,0,0
D,-6,0,0,15,0
D,-5,0,0,6,9
D,-4,0,0,9,6
D,-3,0,0,0,15
D,-2,0,0,3,3
D,-1,0,0,18,12
D,0,42,42,18,30
D,1,6,6,12,6
D,2,0,0,3,3
D,3,0,6,0,9
D,4,6,6,3,0
D,5,6,6,0,3
D,6,6,0,9,0
D,7,0,0,0,0
D,8,0,0,0,0
D,9,0,0,0,0
D,10,0,0,0,0
