Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
A,-76,0,0,0,0
A,-75,0,0,0,0
A,-74,0,0,0,0
A,-73,0,0,0,0
A,-72,0,0,0,0
A,-71,0,0,0,0
A,-70,0,0,0,0
A,-69,0,0,0,0
A,-68,0,0,0,0
A,-67,0,0,0,0
A,-66,0,0,0,0
A,-65,0,0,0,0
A,-64,0,0,6,0
A,-63,0,0,6,0
A,-62,0,0,0,0
A,-61,0,0,6,0
A,-60,0,0,6,0
A,-59,0,0,0,0
A,-58,0,0,18,0
A,-57,0,0,18,0
A,-56,0,0,0,3
A,-55,0,0,18,3
A,-54,0,0,18,0
A,-53,0,0,0,3
A,-52,0,0,54,3
A,-51,0,0,51,6
A,-50,0,0,3,15
A,-49,0,0,279,12
A,-48,0,0,246,21
A,-47,0,0,0,27
A,-46,0,0,219,9
A,-45,0,0,42,24
A,-44,0,0,15,60
A,-43,0,0,483,57
A,-42,0,0,144,93
A,-41,0,0,27,72
A,-40,0,0,231,102
A,-39,0,0,141,87
A,-38,0,0,33,171
A,-37,0,0,234,129
A,-36,0,0,246,246
A,-35,0,0,90,285
A,-34,0,0,291,345
A,-33,0,0,1077,285
A,-32,0,0,270,255
A,-31,0,0,267,267
A,-30,0,0,219,306
A,-29,0,0,147,285
A,-28,0,0,168,444
A,-27,0,0,540,423
A,-26,0,0,162,411
A,-25,0,0,192,417
A,-24,0,0,357,486
A,-23,0,0,315,369
A,-22,0,0,165,411
A,-21,0,0,447,327
A,-20,0,0,852,396
A,-19,0,0,171,381
A,-18,0,0,321,414
A,-17,0,0,282,333
A,-16,0,0,255,318
A,-15,0,0,291,384
A,-14,0,0,819,453
A,-13,0,0,822,330
A,-12,0,0,291,426
A,-11,0,0,498,483
A,-10,0,0,768,465
A,-9,0,0,234,573
A,-8,0,0,678,534
A,-7,0,0,564,687
A,-6,0,0,6,723
A,-5,0,0,138,645
A,-4,0,0,348,561
A,-3,0,0,0,477
A,-2,0,0,588,1269
A,-1,0,0,4488,2793
A,0,36,36,0,1122
A,1,0,0,4488,2793
A,2,0,0,588,1269
A,3,0,0,0,477
A,4,0,3,348,558
A,5,0,0,138,645
A,6,3,3,3,720
A,7,3,3,561,684
A,8,3,3,675,531
A,9,3,3,231,570
A,10,3,3,765,462
A,11,3,0,495,483
A,12,0,0,291,426
A,13,0,0,822,330
A,14,0,0,819,453
A,15,0,0,291,384
A,16,0,0,255,318
A,17,0,18,282,315
A,18,6,30,315,384
A,19,12,21,159,360
A,20,12,9,840,387
A,21,12,9,435,318
A,22,12,3,153,408
A,23,12,3,303,366
A,24,9,3,348,483
A,25,6,0,186,417
A,26,3,0,159,411
A,27,3,0,537,423
A,28,3,0,165,444
A,29,3,0,144,285
A,30,3,0,216,306
A,31,0,0,267,267
A,32,0,0,270,255
A,33,0,0,1077,285
A,34,0,3,291,342
A,35,0,6,90,279
A,36,0,9,246,237
A,37,0,12,234,117
A,38,0,6,33,165
A,39,6,0,135,87
A,40,6,0,225,102
A,41,6,0,21,72
A,42,6,0,138,93
A,43,6,0,477,57
A,44,6,0,9,60
A,45,0,0,42,24
A,46,0,0,219,9
A,47,0,0,0,27
A,48,0,0,246,21
A,49,0,0,279,12
A,50,0,0,3,15
A,51,0,0,51,6
A,52,0,0,54,3
A,53,0,0,0,3
A,54,0,0,18,0
A,55,0,0,18,3
A,56,0,0,0,3
A,57,0,0,18,0
A,58,0,0,18,0
A,59,0,0,0,0
A,60,0,0,6,0
A,61,0,0,6,0
A,62,0,0,0,0
A,63,0,0,6,0
A,64,0,0,6,0
A,65,0,0,0,0
A,66,0,0,0,0
A,67,0,0,0,0
A,68,0,0,0,0
A,69,0,0,0,0
A,70,0,0,0,0
A,71,0,0,0,0
A,72,0,0,0,0
A,73,0,0,0,0
A,74,0,0,0,0
A,75,0,0,0,0
A,76,0,0,0,0
B,-76,0,0,15,0
B,-75,0,0,0,0
B,-74,0,0,0,0
B,-73,0,0,33,0
B,-72,0,0,0,0
B,-71,0,0,0,0
B,-70,0,0,45,0
B,-69,0,0,0,0
B,-68,0,0,0,3
B,-67,0,0,90,3
B,-66,0,0,0,9
B,-65,0,0,0,0
B,-64,0,0,33,12
B,-63,0,0,0,6
B,-62,0,0,0,12
B,-61,0,0,222,24
B,-60,0,0,0,15
B,-59,0,0,3,27
B,-58,0,0,48,45
B,-57,0,0,54,9
B,-56,0,0,6,42
B,-55,0,0,93,33
B,-54,0,0,66,9
B,-53,0,0,0,18
B,-52,0,0,168,42
B,-51,0,0,36,66
B,-50,0,0,0,24
B,-49,0,0,111,42
B,-48,0,0,87,81
B,-47,0,0,0,75
B,-46,0,0,111,63
B,-45,0,0,225,63
B,-44,0,0,6,84
B,-43,0,0,111,96
B,-42,0,0,441,99
B,-41,0,0,15,150
B,-40,0,0,99,93
B,-39,0,0,189,90
B,-38,0,0,9,54
B,-37,0,0,39,75
B,-36,0,0,297,138
B,-35,0,0,72,84
B,-34,0,0,57,78
B,-33,0,0,75,87
B,-32,0,0,36,75
B,-31,0,0,48,81
B,-30,0,0,405,123
B,-29,0,0,60,168
B,-28,0,0,42,174
B,-27,0,0,234,147
B,-26,0,0,198,150
B,-25,0,0,33,129
B,-24,0,0,249,120
B,-23,0,0,306,216
B,-22,0,0,57,180
B,-21,0,0,138,192
B,-20,0,0,318,222
B,-19,0,0,342,228
B,-18,0,0,69,243
B,-17,0,0,132,288
B,-16,0,0,99,369
B,-15,0,0,39,348
B,-14,0,0,258,174
B,-13,0,0,471,159
B,-12,0,0,9,198
B,-11,0,0,696,192
B,-10,0,0,1254,207
B,-9,0,0,3,276
B,-8,0,0,981,300
B,-7,0,0,1332,399
B,-6,0,0,12,570
B,-5,0,0,975,723
B,-4,0,0,1920,1143
B,-3,0,0,30,1593
B,-2,0,0,1368,2442
B,-1,0,0,4701,4545
B,0,24,24,0,2892
B,1,0,0,4701,4545
B,2,0,0,1368,2442
B,3,0,0,30,1593
B,4,0,0,1920,1143
B,5,0,0,975,723
B,6,0,0,12,570
B,7,0,0,1332,399
B,8,0,0,981,300
B,9,0,0,3,276
B,10,0,6,1254,201
B,11,6,3,690,189
B,12,3,3,6,195
B,13,3,3,468,156
B,14,3,3,255,171
B,15,3,3,36,345
B,16,3,3,96,366
B,17,3,9,129,279
B,18,9,18,60,225
B,19,18,6,324,222
B,20,6,12,312,210
B,21,6,9,132,183
B,22,6,0,51,180
B,23,9,6,297,210
B,24,0,6,249,114
B,25,0,3,33,126
B,26,0,9,198,141
B,27,6,3,228,144
B,28,0,3,42,171
B,29,0,3,60,165
B,30,6,6,399,117
B,31,9,0,39,81
B,32,3,0,33,75
B,33,3,6,72,81
B,34,3,0,54,78
B,35,9,0,63,84
B,36,0,0,297,138
B,37,0,3,39,72
B,38,0,6,9,48
B,39,6,0,183,90
B,40,0,0,99,93
B,41,0,3,15,147
B,42,0,0,441,99
B,43,3,3,108,93
B,44,6,3,0,81
B,45,0,3,225,60
B,46,0,3,111,60
B,47,0,6,0,69
B,48,0,0,87,81
B,49,0,6,111,36
B,50,0,3,0,21
B,51,0,0,36,66
B,52,0,0,168,42
B,53,0,0,0,18
B,54,6,0,60,9
B,55,6,0,87,33
B,56,6,0,0,42
B,57,6,0,48,9
B,58,6,0,42,45
B,59,0,0,3,27
B,60,0,0,0,15
B,61,0,0,222,24
B,62,0,0,0,12
B,63,0,0,0,6
B,64,0,0,33,12
B,65,0,0,0,0
B,66,0,0,0,9
B,67,0,0,90,3
B,68,0,0,0,3
B,69,0,0,0,0
B,70,0,0,45,0
B,71,0,0,0,0
B,72,0,0,0,0
B,73,0,0,33,0
B,74,0,0,0,0
B,75,0,0,0,0
B,76,0,0,15,0
C,-76,0,0,15,0
C,-75,0,0,0,0
C,-74,0,0,0,0
C,-73,0,0,33,0
C,-72,0,0,0,0
C,-71,0,0,0,0
C,-70,0,0,33,0
C,-69,0,0,0,0
C,-68,0,0,0,6
C,-67,0,0,45,9
C,-66,0,0,0,3
C,-65,0,0,0,15
C,-64,0,0,45,3
C,-63,0,0,60,12
C,-62,0,0,0,15
C,-61,0,0,78,27
C,-60,0,0,48,18
C,-59,0,0,3,15
C,-58,0,0,51,3
C,-57,0,0,54,30
C,-56,0,0,6,33
C,-55,0,0,39,24
C,-54,0,0,60,33
C,-53,0,0,18,27
C,-52,0,0,123,33
C,-51,0,0,186,36
C,-50,0,0,3,33
C,-49,0,0,123,54
C,-48,0,0,156,60
C,-47,0,0,9,45
C,-46,0,0,111,60
C,-45,0,0,228,60
C,-44,0,0,69,63
C,-43,0,0,48,54
C,-42,0,0,90,33
C,-41,0,0,18,90
C,-40,0,0,102,120
C,-39,0,0,189,81
C,-38,0,0,132,93
C,-37,0,0,63,99
C,-36,0,0,156,57
C,-35,0,0,51,57
C,-34,0,0,66,87
C,-33,0,0,291,63
C,-32,0,0,363,90
C,-31,0,0,57,138
C,-30,0,0,261,177
C,-29,0,0,255,129
C,-28,0,0,30,153
C,-27,0,0,291,84
C,-26,0,0,249,141
C,-25,0,0,51,249
C,-24,0,0,273,300
C,-23,0,0,246,258
C,-22,0,0,33,243
C,-21,0,0,204,285
C,-20,0,0,180,252
C,-19,0,0,24,243
C,-18,0,0,114,300
C,-17,0,0,165,387
C,-16,0,0,255,306
C,-15,0,0,132,129
C,-14,0,0,165,147
C,-13,0,0,198,126
C,-12,0,0,24,252
C,-11,0,0,645,138
C,-10,0,0,492,129
C,-9,0,0,21,207
C,-8,0,0,750,384
C,-7,0,0,654,306
C,-6,0,0,0,465
C,-5,0,0,1683,537
C,-4,0,0,1896,933
C,-3,0,0,6,1167
C,-2,0,0,1665,1773
C,-1,0,0,5472,4845
C,0,24,24,30,5694
C,1,0,0,5472,4845
C,2,0,0,1665,1773
C,3,0,0,6,1167
C,4,0,0,1896,933
C,5,0,0,1683,537
C,6,0,0,0,465
C,7,0,0,654,306
C,8,0,6,750,378
C,9,6,3,15,204
C,10,3,3,489,126
C,11,3,3,642,135
C,12,3,3,21,249
C,13,3,12,195,114
C,14,3,6,162,141
C,15,9,6,123,123
C,16,6,6,249,300
C,17,6,3,159,384
C,18,6,0,108,300
C,19,3,21,21,222
C,20,0,12,180,240
C,21,12,12,192,273
C,22,9,3,24,240
C,23,9,3,237,255
C,24,3,6,270,294
C,25,6,0,45,249
C,26,3,0,246,141
C,27,9,6,282,78
C,28,3,0,27,153
C,29,3,0,252,129
C,30,0,6,261,171
C,31,6,0,51,138
C,32,0,0,363,90
C,33,0,0,291,63
C,34,0,6,66,81
C,35,6,0,45,57
C,36,0,0,156,57
C,37,0,3,63,96
C,38,0,6,132,87
C,39,6,0,183,81
C,40,0,0,102,120
C,41,0,3,18,87
C,42,0,3,90,30
C,43,3,3,45,51
C,44,6,0,63,63
C,45,0,3,228,57
C,46,0,6,111,54
C,47,0,0,9,45
C,48,0,6,156,54
C,49,0,3,123,51
C,50,0,0,3,33
C,51,0,0,186,36
C,52,0,0,123,33
C,53,0,0,18,27
C,54,6,0,54,33
C,55,9,0,30,24
C,56,6,0,0,33
C,57,6,0,48,30
C,58,0,0,51,3
C,59,0,0,3,15
C,60,0,0,48,18
C,61,0,0,78,27
C,62,0,0,0,15
C,63,0,0,60,12
C,64,0,0,45,3
C,65,0,0,0,15
C,66,0,0,0,3
C,67,0,0,45,9
C,68,0,0,0,6
C,69,0,0,0,0
C,70,0,0,33,0
C,71,0,0,0,0
C,72,0,0,0,0
C,73,0,0,33,0
C,74,0,0,0,0
C,75,0,0,0,0
C,76,0,0,15,0
D,-76,0,0,15,0
D,-75,0,0,0,0
D,-74,0,0,0,0
D,-73,0,0,33,0
D,-72,0,0,0,0
D,-71,0,0,0,0
D,-70,0,0,3,0
D,-69,0,0,12,0
D,-68,0,0,0,6
D,-67,0,0,21,12
D,-66,0,0,12,6
D,-65,0,0,0,15
D,-64,0,0,27,9
D,-63,0,0,39,6
D,-62,0,0,0,9
D,-61,0,0,45,0
D,-60,0,0,39,12
D,-59,0,0,3,33
D,-58,0,0,39,3
D,-57,0,0,36,0
D,-56,0,0,9,36
D,-55,0,0,51,15
D,-54,0,0,66,18
D,-53,0,0,15,27
