Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
A,-107,0,0,0,0
A,-106,0,0,0,0
A,-105,0,0,0,0
A,-104,0,0,0,0
A,-103,0,0,0,0
A,-102,0,0,0,0
A,-101,0,0,0,0
A,-100,0,0,0,0
A,-99,0,0,0,0
A,-98,0,0,0,0
A,-97,0,0,0,0
A,-96,0,0,0,0
A,-95,0,0,0,0
A,-94,0,0,0,0
A,-93,0,0,0,0
A,-92,0,0,3,0
A,-91,0,0,3,0
A,-90,0,0,0,0
A,-89,0,0,3,0
A,-88,0,0,3,0
A,-87,0,0,0,0
A,-86,0,0,12,0
A,-85,0,0,12,0
A,-84,0,0,0,0
A,-83,0,0,15,0
A,-82,0,0,15,0
A,-81,0,0,0,0
A,-80,0,0,39,0
A,-79,0,0,39,0
A,-78,0,0,0,0
A,-77,0,0,39,3
A,-76,0,0,39,6
A,-75,0,0,0,3
A,-74,0,0,87,18
A,-73,0,0,81,12
A,-72,0,0,6,3
A,-71,0,0,138,12
A,-70,0,0,81,18
A,-69,0,0,3,33
A,-68,0,0,300,24
A,-67,0,0,174,24
A,-66,0,0,3,30
A,-65,0,0,1365,57
A,-64,0,0,1146,42
A,-63,0,0,18,57
A,-62,0,0,1176,66
A,-61,0,0,141,96
A,-60,0,0,21,93
A,-59,0,0,2844,144
A,-58,0,0,1038,162
A,-57,0,0,54,195
A,-56,0,0,1863,255
A,-55,0,0,867,312
A,-54,0,0,84,363
A,-53,0,0,1791,477
A,-52,0,0,1332,531
A,-51,0,0,141,678
A,-50,0,0,1725,1035
A,-49,0,0,1095,1062
A,-48,0,0,438,1314
A,-47,0,0,2847,1170
A,-46,0,0,810,1122
A,-45,0,0,1329,1416
A,-44,0,0,3987,1233
A,-43,0,0,4863,1497
A,-42,0,0,1365,1725
A,-41,0,0,3132,2220
A,-40,0,0,1170,2115
A,-39,0,0,579,2250
A,-38,0,0,2415,2580
A,-37,0,0,3888,2889
A,-36,0,0,507,2844
A,-35,0,0,2229,3009
A,-34,0,0,1506,3261
A,-33,0,0,504,2916
A,-32,0,0,2814,2928
A,-31,0,0,3180,3162
A,-30,0,0,903,3015
A,-29,0,0,2244,3561
