Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-10,0,0,0,0,3,0
-9,3,0,0,0,18,0
-8,9,0,0,0,12,0
-7,3,0,0,0,6,0
-6,6,9,0,0,36,27
-5,3,6,0,0,21,27
-4,12,6,0,0,51,24
-3,9,15,0,0,18,75
-2,3,12,0,0,15,21
-1,54,33,0,0,69,54
0,0,21,132,132,18,60
1,0,0,24,24,45,30
2,0,0,6,6,9,15
3,0,0,15,45,3,30
4,0,0,30,18,21,6
5,0,0,18,12,3,15
6,0,0,12,27,24,0
7,0,0,3,0,3,0
8,0,0,6,0,6,0
9,0,0,15,0,3,0
10,0,0,3,0,0,0
