Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
0,-10,0,0,0,0
0,-9,0,0,6,0
0,-8,0,0,6,0
0,-7,0,0,3,0
0,-6,0,0,3,6
0,-5,0,0,6,9
0,-4,0,0,18,9
0,-3,0,0,6,18
0,-2,0,0,0,3
0,-1,0,0,15,9
0,0,36,36,0,18
0,1,3,3,12,6
0,2,0,0,0,3
0,3,6,15,0,3
0,4,9,6,9,3
0,5,6,0,0,9
0,6,0,6,3,0
0,7,0,0,3,0
0,8,0,0,6,0
0,9,6,0,0,0
0,10,0,0,0,0
1,-10,0,0,0,0
1,-9,0,0,9,0
1,-8,0,0,3,0
1,-7,0,0,0,0
1,-6,0,0,12,9
1,-5,0,0,6,3
1,-4,0,0,12,9
1,-3,0,0,9,27
1,-2,0,0,6,9
1,-1,0,0,12,12
1,0,24,24,0,0
1,1,6,6,6,6
1,2,3,3,3,6
1,3,6,18,3,9
1,4,12,6,0,3
1,5,6,0,0,3
1,6,0,9,12,0
1,7,0,0,0,0
1,8,3,0,0,0
1,9,6,0,3,0
1,10,0,0,0,0
2,-10,0,0,3,0
2,-9,0,0,3,0
2,-8,0,0,3,0
2,-7,0,0,3,0
2,-6,0,0,6,12
2,-5,0,0,3,6
2,-4,0,0,12,0
2,-3,0,0,3,15
2,-2,0,0,6,6
2,-1,0,0,24,21
2,0,30,30,0,12
2,1,9,9,15,12
2,2,3,3,3,3
2,3,3,6,0,9
2,4,3,0,9,0
2,5,0,6,3,0
2,6,6,12,0,0
2,7,3,0,0,0
2,8,3,0,0,0
2,9,3,0,0,0
2,10,3,0,0,0
3,-10,0,0,0,0
3,-9,0,0,0,0
3,-8,0,0,0,0
3,-7,0,0,0,0
3,-6,0,0,15,0
3,-5,0,0,6,9
3,-4,0,0,9,6
3,-3,0,0,0,15
3,-2,0,0,3,3
3,-1,0,0,18,12
3,0,42,42,18,30
3,1,6,6,12,6
3,2,0,0,3,3
3,3,0,6,0,9
3,4,6,6,3,0
3,5,6,6,0,3
3,6,6,0,9,0
3,7,0,0,0,0
3,8,0,0,0,0
3,9,0,0,0,0
3,10,0,0,0,0
