Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
0,-20,0,0,2,0
0,-19,0,0,2,0
0,-18,0,0,0,0
0,-17,0,0,2,0
0,-16,0,0,9,0
0,-15,0,0,4,1
0,-14,0,0,1,1
0,-13,0,0,21,2
0,-12,0,0,6,6
0,-11,0,0,4,3
0,-10,0,0,7,8
0,-9,0,0,10,9
0,-8,0,0,29,16
0,-7,0,0,18,15
0,-6,0,0,15,25
0,-5,0,0,13,23
0,-4,0,0,8,21
0,-3,0,0,13,15
0,-2,0,0,9,21
0,-1,0,0,47,36
0,0,36,36,10,46
0,1,1,1,46,35
0,2,6,6,3,15
0,3,5,5,8,10
0,4,2,8,6,13
0,5,2,11,11,12
0,6,6,11,9,14
0,7,10,4,8,11
0,8,6,1,23,15
0,9,3,0,7,9
0,10,3,2,4,6
0,11,2,1,2,2
0,12,0,4,6,2
0,13,0,0,21,2
0,14,0,0,1,1
0,15,4,0,0,1
0,16,4,0,5,0
0,17,0,0,2,0
0,18,0,0,0,0
0,19,0,0,2,0
0,20,0,0,2,0
1,-20,0,0,0,0
1,-19,0,0,2,0
1,-18,0,0,5,0
1,-17,0,0,1,0
1,-16,0,0,10,0
1,-15,0,0,7,0
1,-14,0,0,7,2
1,-13,0,0,3,3
1,-12,0,0,3,5
1,-11,0,0,10,7
1,-10,0,0,15,9
1,-9,0,0,5,6
1,-8,0,0,2,14
1,-7,0,0,22,9
1,-6,0,0,14,11
1,-5,0,0,18,21
1,-4,0,0,19,21
1,-3,0,0,9,15
1,-2,0,0,23,36
1,-1,0,0,55,53
1,0,24,24,2,38
1,1,1,1,54,52
1,2,3,4,20,32
1,3,7,9,2,6
1,4,3,11,16,10
1,5,5,15,13,6
1,6,9,6,5,5
1,7,15,3,7,6
1,8,1,5,1,9
1,9,0,0,5,6
1,10,3,4,12,5
1,11,7,3,3,4
1,12,0,2,3,3
1,13,0,2,3,1
1,14,0,1,7,1
1,15,2,0,5,0
1,16,5,0,5,0
1,17,1,0,0,0
1,18,4,0,1,0
1,19,0,0,2,0
1,20,0,0,0,0
2,-20,0,0,0,0
2,-19,0,0,5,0
2,-18,0,0,3,0
2,-17,0,0,0,0
2,-16,0,0,8,0
2,-15,0,0,6,1
2,-14,0,0,3,1
2,-13,0,0,7,4
2,-12,0,0,0,5
2,-11,0,0,15,5
2,-10,0,0,13,7
2,-9,0,0,15,6
2,-8,0,0,12,20
2,-7,0,0,3,12
2,-6,0,0,7,5
2,-5,0,0,11,14
2,-4,0,0,7,17
2,-3,0,0,15,18
2,-2,0,0,28,22
2,-1,0,0,73,62
2,0,24,24,0,64
2,1,10,10,63,52
2,2,5,8,23,14
2,3,8,5,7,13
2,4,0,7,7,10
2,5,4,7,7,7
2,6,3,1,4,4
2,7,3,10,0,2
2,8,3,10,9,10
2,9,10,1,5,5
2,10,5,0,8,7
2,11,6,2,9,3
2,12,0,2,0,3
2,13,0,2,7,2
2,14,1,0,2,1
2,15,2,1,4,0
2,16,4,0,4,0
2,17,0,0,0,0
2,18,0,0,3,0
2,19,2,0,3,0
2,20,0,0,0,0
3,-20,0,0,2,0
3,-19,0,0,2,0
3,-18,0,0,0,0
3,-17,0,0,0,0
3,-16,0,0,3,0
3,-15,0,0,9,1
3,-14,0,0,6,1
3,-13,0,0,6,2
3,-12,0,0,4,5
3,-11,0,0,8,6
3,-10,0,0,4,6
3,-9,0,0,12,9
3,-8,0,0,12,9
3,-7,0,0,18,10
3,-6,0,0,20,7
3,-5,0,0,4,19
3,-4,0,0,24,20
3,-3,0,0,9,16
3,-2,0,0,23,32
3,-1,0,0,60,61
3,0,30,30,4,48
3,1,9,9,51,52
3,2,6,6,17,26
3,3,3,3,6,13
3,4,0,8,24,12
3,5,0,6,4,13
3,6,5,3,15,4
3,7,4,3,14,7
3,8,4,3,8,6
3,9,4,5,8,4
3,10,2,4,2,2
3,11,5,3,3,3
3,12,2,3,2,2
3,13,2,2,4,0
3,14,3,1,3,0
3,15,5,1,4,0
3,16,2,0,1,0
3,17,0,0,0,0
3,18,0,0,0,0
3,19,2,0,0,0
3,20,2,0,0,0
4,-20,0,0,0,0
4,-19,0,0,3,0
4,-18,0,0,0,0
4,-17,0,0,0,0
4,-16,0,0,3,0
4,-15,0,0,1,1
4,-14,0,0,0,2
4,-13,0,0,0,0
4,-12,0,0,0,1
4,-11,0,0,29,2
4,-10,0,0,5,1
4,-9,0,0,6,5
4,-8,0,0,5,13
4,-7,0,0,9,11
4,-6,0,0,16,15
4,-5,0,0,11,6
4,-4,0,0,24,15
4,-3,0,0,4,28
4,-2,0,0,9,29
4,-1,0,0,59,59
4,0,54,54,64,56
4,1,6,6,53,53
4,2,2,2,7,27
4,3,2,6,2,22
4,4,6,8,18,7
4,5,4,0,7,6
4,6,2,2,14,13
4,7,0,4,9,7
4,8,2,6,3,7
4,9,4,2,2,3
4,10,4,0,1,1
4,11,4,0,25,2
4,12,0,0,0,1
4,13,0,0,0,0
4,14,0,0,0,2
4,15,0,0,1,1
4,16,0,0,3,0
4,17,0,0,0,0
4,18,0,0,0,0
4,19,0,0,3,0
4,20,0,0,0,0
