Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
0,-72,0,0,1,0
0,-71,0,0,0,0
0,-70,0,0,1,0
0,-69,0,0,3,0
0,-68,0,0,11,0
0,-67,0,0,11,0
0,-66,0,0,7,0
0,-65,0,0,23,0
0,-64,0,0,49,0
0,-63,0,0,35,0
0,-62,0,0,74,0
0,-61,0,0,119,0
0,-60,0,0,130,0
0,-59,0,0,195,0
0,-58,0,0,256,0
0,-57,0,0,214,0
0,-56,0,0,438,0
0,-55,0,0,495,0
0,-54,0,0,476,0
0,-53,0,0,866,0
0,-52,0,0,921,0
0,-51,0,0,981,0
0,-50,0,0,1554,0
0,-49,0,0,1668,0
0,-48,0,0,1718,0
0,-47,0,0,2533,0
0,-46,0,0,2542,0
0,-45,0,0,2479,0
0,-44,0,0,3874,0
0,-43,0,0,4217,4
0,-42,0,0,3827,3
0,-41,0,0,5624,3
0,-40,0,0,5758,2
0,-39,0,0,5496,11
0,-38,0,0,7849,19
0,-37,0,0,8643,18
0,-36,0,0,7960,18
0,-35,0,0,11742,62
0,-34,0,0,12279,54
0,-33,0,0,10996,105
0,-32,0,0,15927,162
0,-31,0,0,17258,274
0,-30,0,0,15236,336
0,-29,0,0,20819,543
0,-28,0,0,22848,714
0,-27,0,0,18735,961
0,-26,0,0,25754,1439
0,-25,0,0,28522,2020
0,-24,0,0,22367,2444
0,-23,0,0,31096,3300
0,-22,0,0,33476,4540
0,-21,0,0,26981,5725
0,-20,0,0,37402,7996
0,-19,0,0,39684,10731
0,-18,0,0,31000,13758
0,-17,0,0,43522,18662
0,-16,0,0,46436,23989
0,-15,0,0,35457,29518
0,-14,0,0,48652,37400
0,-13,0,0,51873,44896
0,-12,0,0,39293,52717
0,-11,0,0,55002,61465
0,-10,0,0,60064,69090
0,-9,0,0,44158,77202
0,-8,0,0,59460,84834
0,-7,0,0,68971,93248
0,-6,0,0,49090,101269
0,-5,0,0,67541,112954
0,-4,0,0,85521,123848
0,-3,0,0,51582,135361
0,-2,0,0,69068,155212
0,-1,0,0,200433,228995
0,0,36,36,50024,176806
0,1,12,12,200421,228983
0,2,13,14,69055,155198
0,3,14,14,51568,135347
0,4,17,17,85504,123831
0,5,13,14,67528,112940
0,6,14,12,49076,101257
0,7,15,16,68956,93232
0,8,15,16,59445,84818
0,9,15,15,44143,77187
0,10,14,17,60050,69073
0,11,13,15,54989,61450
0,12,16,20,39277,52697
0,13,15,18,51858,44878
0,14,14,14,48638,37386
0,15,12,7,35445,29511
0,16,7,4,46429,23985
0,17,5,5,43517,18657
0,18,5,4,30995,13754
0,19,6,4,39678,10727
0,20,3,2,37399,7994
0,21,1,1,26980,5724
0,22,1,1,33475,4539
0,23,1,0,31095,3300
0,24,1,1,22366,2443
0,25,2,2,28520,2018
0,26,2,1,25752,1438
0,27,0,0,18735,961
0,28,0,0,22848,714
0,29,0,0,20819,543
0,30,0,0,15236,336
0,31,0,0,17258,274
0,32,0,0,15927,162
0,33,0,0,10996,105
0,34,0,0,12279,54
0,35,0,0,11742,62
0,36,0,0,7960,18
0,37,0,0,8643,18
0,38,0,0,7849,19
0,39,0,0,5496,11
0,40,0,0,5758,2
0,41,0,0,5624,3
0,42,0,0,3827,3
0,43,0,0,4217,4
0,44,0,0,3874,0
0,45,0,0,2479,0
0,46,0,0,2542,0
0,47,0,0,2533,0
0,48,0,0,1718,0
0,49,0,0,1668,0
0,50,0,0,1554,0
0,51,0,0,981,0
0,52,0,0,921,0
0,53,0,0,866,0
0,54,0,0,476,0
0,55,0,0,495,0
0,56,0,0,438,0
0,57,0,0,214,0
0,58,0,0,256,0
0,59,0,0,195,0
0,60,0,0,130,0
0,61,0,0,119,0
0,62,0,0,74,0
0,63,0,0,35,0
0,64,0,0,49,0
0,65,0,0,23,0
0,66,0,0,7,0
0,67,0,0,11,0
0,68,0,0,11,0
0,69,0,0,3,0
0,70,0,0,1,0
0,71,0,0,0,0
0,72,0,0,1,0
1,-72,0,0,0,0
1,-71,0,0,1,0
1,-70,0,0,3,0
1,-69,0,0,0,0
1,-68,0,0,11,0
1,-67,0,0,9,0
1,-66,0,0,21,0
1,-65,0,0,22,0
1,-64,0,0,34,0
1,-63,0,0,41,0
1,-62,0,0,87,0
1,-61,0,0,115,0
1,-60,0,0,150,0
1,-59,0,0,217,0
1,-58,0,0,267,0
1,-57,0,0,311,0
1,-56,0,0,507,0
1,-55,0,0,527,0
1,-54,0,0,571,0
1,-53,0,0,903,0
1,-52,0,0,953,0
1,-51,0,0,1058,0
1,-50,0,0,1627,0
1,-49,0,0,1740,0
1,-48,0,0,1820,0
1,-47,0,0,2656,0
1,-46,0,0,2940,0
1,-45,0,0,2971,0
1,-44,0,0,4240,2
1,-43,0,0,4633,0
1,-42,0,0,4183,0
1,-41,0,0,6157,2
1,-40,0,0,6636,6
1,-39,0,0,5944,4
1,-38,0,0,8759,9
1,-37,0,0,9723,30
1,-36,0,0,8159,36
1,-35,0,0,11395,54
1,-34,0,0,12871,79
1,-33,0,0,10748,106
1,-32,0,0,14853,165
1,-31,0,0,16459,197
1,-30,0,0,13793,278
1,-29,0,0,19048,414
1,-28,0,0,20980,588
1,-27,0,0,17948,812
1,-26,0,0,23395,1241
1,-25,0,0,26049,1610
1,-24,0,0,21729,2318
1,-23,0,0,29173,3207
1,-22,0,0,31089,4368
1,-21,0,0,25692,6002
1,-20,0,0,34672,8472
1,-19,0,0,36029,11057
1,-18,0,0,28604,14513
1,-17,0,0,38632,18739
1,-16,0,0,41324,23086
1,-15,0,0,30087,27453
1,-14,0,0,42717,32596
1,-13,0,0,46516,37879
1,-12,0,0,33875,43273
1,-11,0,0,47957,49248
1,-10,0,0,52370,55879
1,-9,0,0,36742,61897
1,-8,0,0,53697,70534
1,-7,0,0,64270,79214
1,-6,0,0,41199,89435
1,-5,0,0,64004,102994
1,-4,0,0,85644,118792
1,-3,0,0,44492,140169
1,-2,0,0,95946,179829
1,-1,0,0,283451,303120
1,0,24,24,37730,209208
1,1,69,69,283382,303051
1,2,36,38,95910,179791
1,3,23,24,44469,140145
1,4,14,15,85630,118777
1,5,12,9,63992,102985
1,6,12,12,41187,89423
1,7,9,9,64261,79205
1,8,7,10,53690,70524
1,9,6,7,36736,61890
1,10,4,5,52366,55874
1,11,4,4,47953,49244
1,12,2,5,33873,43268
1,13,7,8,46509,37871
1,14,5,10,42712,32586
1,15,5,10,30082,27443
1,16,6,7,41318,23079
1,17,3,6,38629,18733
1,18,4,3,28600,14510
1,19,5,2,36024,11055
1,20,6,1,34666,8471
1,21,3,1,25689,6001
1,22,3,2,31086,4366
1,23,2,0,29171,3207
1,24,3,1,21726,2317
1,25,2,0,26047,1610
1,26,2,0,23393,1241
1,27,2,0,17946,812
1,28,2,0,20978,588
1,29,0,0,19048,414
1,30,0,0,13793,278
1,31,0,0,16459,197
1,32,0,0,14853,165
1,33,0,0,10748,106
1,34,0,0,12871,79
1,35,0,0,11395,54
1,36,0,0,8159,36
1,37,0,0,9723,30
1,38,0,0,8759,9
1,39,0,0,5944,4
1,40,0,0,6636,6
1,41,0,0,6157,2
1,42,0,0,4183,0
1,43,0,0,4633,0
1,44,0,0,4240,2
1,45,0,0,2971,0
1,46,0,0,2940,0
1,47,0,0,2656,0
1,48,0,0,1820,0
1,49,0,0,1740,0
1,50,0,0,1627,0
1,51,0,0,1058,0
1,52,0,0,953,0
1,53,0,0,903,0
1,54,0,0,571,0
1,55,0,0,527,0
1,56,0,0,507,0
1,57,0,0,311,0
1,58,0,0,267,0
1,59,0,0,217,0
1,60,0,0,150,0
1,61,0,0,115,0
1,62,0,0,87,0
1,63,0,0,41,0
1,64,0,0,34,0
1,65,0,0,22,0
1,66,0,0,21,0
1,67,0,0,9,0
1,68,0,0,11,0
1,69,0,0,0,0
1,70,0,0,3,0
1,71,0,0,1,0
1,72,0,0,0,0
2,-72,0,0,0,0
2,-71,0,0,0,0
2,-70,0,0,3,0
2,-69,0,0,1,0
2,-68,0,0,7,0
2,-67,0,0,5,0
2,-66,0,0,5,0
2,-65,0,0,11,0
2,-64,0,0,24,0
2,-63,0,0,45,0
2,-62,0,0,77,0
2,-61,0,0,76,0
2,-60,0,0,142,0
2,-59,0,0,197,0
2,-58,0,0,260,0
2,-57,0,0,316,0
2,-56,0,0,411,0
2,-55,0,0,491,0
2,-54,0,0,574,0
2,-53,0,0,869,0
2,-52,0,0,971,0
2,-51,0,0,1142,0
