Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-9,1,0,0,0,1,0
-7,2,0,0,0,2,0
-6,0,1,0,0,0,1
-5,180,0,0,0,180,0
-4,0,48,0,0,0,48
-3,808,438,0,0,820,447
-2,0,511,0,0,0,514
-1,3950,3837,0,0,4111,3997
0,0,106,0,0,0,199
1,0,0,3,3,1448,1356
2,0,0,0,0,0,88
3,0,0,0,0,90,2
4,0,0,0,0,0,1
7,0,0,0,0,1,0
