Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
0,-3,0,0,0,0
0,-2,0,0,0,0
0,-1,0,0,512,512
0,0,0,0,0,0
0,1,1,1,511,511
1,-3,0,0,1,1
1,-2,0,0,0,0
1,-1,0,0,511,511
1,0,0,0,0,0
1,1,0,0,0,0
2,-3,0,0,1,1
2,-2,0,0,0,0
2,-1,0,0,511,511
2,0,0,0,0,0
2,1,0,0,0,0
3,-3,0,0,1,1
3,-2,0,0,0,0
3,-1,0,0,511,511
3,0,0,0,0,0
3,1,0,0,0,0
4,-3,0,0,1,1
4,-2,0,0,0,0
4,-1,0,0,511,511
4,0,0,0,0,0
4,1,0,0,0,0
5,-3,0,0,1,1
5,-2,0,0,0,0
5,-1,0,0,511,511
5,0,0,0,0,0
5,1,0,0,0,0
6,-3,0,0,1,1
6,-2,0,0,0,0
6,-1,0,0,511,511
6,0,0,0,0,0
6,1,0,0,0,0
7,-3,0,0,1,1
7,-2,0,0,0,0
7,-1,0,0,511,511
7,0,0,0,0,0
7,1,0,0,0,0
8,-3,0,0,1,1
8,-2,0,0,0,0
8,-1,0,0,511,511
8,0,0,0,0,0
8,1,0,0,0,0
9,-3,0,0,1,1
9,-2,0,0,0,0
9,-1,0,0,511,511
9,0,0,0,0,0
9,1,0,0,0,0
