Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
0,-3,0,0,15,0
0,-2,0,0,0,15
0,-1,0,0,497,482
0,0,0,0,0,30
0,1,1,1,496,481
0,2,0,0,0,15
0,3,0,0,15,0
1,-3,0,0,47,29
1,-2,0,0,0,19
1,-1,0,0,465,463
1,0,0,0,0,1
1,1,0,0,0,0
1,2,0,0,0,0
1,3,0,0,0,0
2,-3,0,0,47,29
2,-2,0,0,0,19
2,-1,0,0,465,463
2,0,0,0,0,1
2,1,0,0,0,0
2,2,0,0,0,0
2,3,0,0,0,0
3,-3,0,0,47,29
3,-2,0,0,0,19
3,-1,0,0,465,463
3,0,0,0,0,1
3,1,0,0,0,0
3,2,0,0,0,0
3,3,0,0,0,0
4,-3,0,0,47,29
4,-2,0,0,0,19
4,-1,0,0,465,463
4,0,0,0,0,1
4,1,0,0,0,0
4,2,0,0,0,0
4,3,0,0,0,0
5,-3,0,0,15,0
5,-2,0,0,0,15
5,-1,0,0,497,482
5,0,0,0,0,30
5,1,1,1,496,481
5,2,0,0,0,15
5,3,0,0,15,0
6,-3,0,0,47,29
6,-2,0,0,0,19
6,-1,0,0,465,463
6,0,0,0,0,1
6,1,0,0,0,0
6,2,0,0,0,0
6,3,0,0,0,0
7,-3,0,0,47,29
7,-2,0,0,0,19
7,-1,0,0,465,463
7,0,0,0,0,1
7,1,0,0,0,0
7,2,0,0,0,0
7,3,0,0,0,0
8,-3,0,0,47,29
8,-2,0,0,0,19
8,-1,0,0,465,463
8,0,0,0,0,1
8,1,0,0,0,0
8,2,0,0,0,0
8,3,0,0,0,0
9,-3,0,0,47,29
9,-2,0,0,0,19
9,-1,0,0,465,463
9,0,0,0,0,1
9,1,0,0,0,0
9,2,0,0,0,0
9,3,0,0,0,0
