Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-7,12,0,0,0,12,0
-5,239,0,0,0,239,0
-4,0,47,0,0,0,47
-3,782,456,0,0,782,456
-2,0,554,0,0,0,554
-1,4087,3950,0,0,4087,3950
0,0,113,0,0,0,195
1,0,0,3,3,1448,1358
2,0,0,0,0,0,87
3,0,0,0,0,82,6
5,0,0,0,0,3,0
