Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-9,1,1,0,0,1,1
-1,5110,5110,0,0,5110,5110
1,0,0,1,1,510,510
9,9,9,10,10,0,0
