Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-3,406,228,0,0,406,228
-2,0,188,0,0,0,188
-1,4654,4606,0,0,4714,4666
0,0,38,0,0,0,68
1,0,0,2,2,992,962
2,0,0,0,0,0,30
3,0,0,0,0,30,0
