Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-5,8,8,0,0,8,8
-3,16,16,0,0,16,16
-1,5044,5044,0,0,5096,5096
1,0,0,2,2,1022,1022
