Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-5,1,1,0,0,1,1
-3,126,122,0,0,126,122
-2,0,8,0,0,0,8
-1,1940,1935,0,0,2177,2172
0,0,1,0,0,0,2
1,0,0,2,2,510,508
2,0,0,0,0,0,1
