Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-6,0,0,0,0,1,1
-5,83,72,0,0,405,350
-4,671,645,0,0,2685,2592
-3,2068,2071,0,0,7511,7522
-2,3373,3350,0,0,11641,11631
-1,21378,21292,0,0,32180,32184
0,0,143,54584,54584,43930,44216
1,0,0,8100,8100,24080,24084
2,0,0,5826,5826,5815,5805
3,0,0,4280,4280,3231,3242
4,0,0,1660,1660,1025,932
5,0,0,250,250,155,100
6,0,0,0,0,1,1
