Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
0,-8,0,0,192,192
0,-7,0,0,2734,2734
0,-6,0,0,17997,18001
0,-5,0,0,70440,70480
0,-4,0,0,175404,175272
0,-3,0,0,285233,284647
0,-2,0,0,300503,301293
0,-1,0,0,321557,322687
0,0,1268652,1268652,634756,632264
0,1,114276,114276,207281,208411
0,2,193519,194077,106984,107216
0,3,197201,196874,88032,87773
0,4,126264,126045,49140,49227
0,5,52752,52740,17688,17740
0,6,14280,14280,3717,3721
0,7,2352,2352,382,382
0,8,192,192,0,0
1,-8,0,0,0,0
1,-7,0,0,0,0
1,-6,0,0,0,0
1,-5,0,0,0,0
1,-4,0,0,1,1
1,-3,0,0,210,200
1,-2,0,0,1985,2195
1,-1,0,0,195006,194788
1,0,482376,482376,186102,186138
1,1,9228,9228,185778,185560
1,2,768,768,1217,1427
1,3,0,0,210,200
1,4,0,0,1,1
1,5,0,0,0,0
1,6,0,0,0,0
1,7,0,0,0,0
1,8,0,0,0,0
2,-8,0,0,0,0
2,-7,0,0,0,0
2,-6,0,0,0,0
2,-5,0,0,0,0
2,-4,0,0,1,1
2,-3,0,0,239,244
2,-2,0,0,2011,2227
2,-1,0,0,194919,194738
2,0,482376,482376,186166,186086
2,1,9230,9230,185689,185508
2,2,766,766,1245,1461
2,3,0,0,239,244
2,4,0,0,1,1
2,5,0,0,0,0
2,6,0,0,0,0
2,7,0,0,0,0
2,8,0,0,0,0
3,-8,0,0,0,0
3,-7,0,0,0,0
3,-6,0,0,0,0
3,-5,0,0,0,0
3,-4,0,0,0,0
3,-3,0,0,180,177
3,-2,0,0,1960,2184
3,-1,0,0,194986,194765
3,0,482376,482376,186254,186254
3,1,9230,9230,185756,185535
3,2,766,766,1194,1418
3,3,0,0,180,177
3,4,0,0,0,0
3,5,0,0,0,0
3,6,0,0,0,0
3,7,0,0,0,0
3,8,0,0,0,0
4,-8,0,0,0,0
4,-7,0,0,0,0
4,-6,0,0,0,0
4,-5,0,0,0,0
4,-4,0,0,0,0
4,-3,0,0,179,172
4,-2,0,0,2058,2375
4,-1,0,0,195063,194800
4,0,482376,482376,185906,185812
4,1,9232,9232,185831,185568
4,2,764,764,1294,1611
4,3,0,0,179,172
4,4,0,0,0,0
4,5,0,0,0,0
4,6,0,0,0,0
4,7,0,0,0,0
4,8,0,0,0,0
5,-8,0,0,192,192
5,-7,0,0,2712,2712
5,-6,0,0,17945,17938
5,-5,0,0,70284,70160
5,-4,0,0,175005,174262
5,-3,0,0,284155,283449
5,-2,0,0,299392,300752
5,-1,0,0,322309,323027
5,0,1268652,1268652,638888,637892
5,1,115948,115948,206361,207079
5,2,193185,194269,106207,106483
5,3,196209,195857,87946,87592
5,4,125918,125303,49087,48959
5,5,52752,52642,17532,17518
5,6,14280,14273,3665,3665
5,7,2352,2352,360,360
5,8,192,192,0,0
6,-8,0,0,0,0
6,-7,0,0,0,0
6,-6,0,0,0,0
6,-5,0,0,0,0
6,-4,0,0,1,1
6,-3,0,0,148,146
6,-2,0,0,1944,2153
6,-1,0,0,195044,194790
6,0,482376,482376,186232,186326
6,1,9230,9230,185814,185560
6,2,766,766,1178,1387
6,3,0,0,148,146
6,4,0,0,1,1
6,5,0,0,0,0
6,6,0,0,0,0
6,7,0,0,0,0
6,8,0,0,0,0
7,-8,0,0,0,0
7,-7,0,0,0,0
7,-6,0,0,0,0
7,-5,0,0,0,0
7,-4,0,0,0,0
7,-3,0,0,177,167
7,-2,0,0,1862,2069
7,-1,0,0,195011,194767
7,0,482376,482376,186406,186500
7,1,9228,9228,185783,185539
7,2,768,768,1094,1301
7,3,0,0,177,167
7,4,0,0,0,0
7,5,0,0,0,0
7,6,0,0,0,0
7,7,0,0,0,0
7,8,0,0,0,0
8,-8,0,0,0,0
8,-7,0,0,0,0
8,-6,0,0,0,0
8,-5,0,0,0,0
8,-4,0,0,1,1
8,-3,0,0,209,194
8,-2,0,0,1984,2240
8,-1,0,0,195015,194758
8,0,482376,482376,186088,186120
8,1,9230,9230,185785,185528
8,2,766,766,1218,1474
8,3,0,0,209,194
8,4,0,0,1,1
8,5,0,0,0,0
8,6,0,0,0,0
8,7,0,0,0,0
8,8,0,0,0,0
9,-8,0,0,0,0
9,-7,0,0,0,0
9,-6,0,0,0,0
9,-5,0,0,0,0
9,-4,0,0,0,0
9,-3,0,0,187,175
9,-2,0,0,1978,2241
9,-1,0,0,195043,194853
9,0,482376,482376,186090,185968
9,1,9230,9230,185813,185623
9,2,766,766,1212,1475
9,3,0,0,187,175
9,4,0,0,0,0
9,5,0,0,0,0
9,6,0,0,0,0
9,7,0,0,0,0
9,8,0,0,0,0
