Rank Effect,PT (Max),PT (Avg),CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
-6,16,16,0,0,96,96
-5,147,147,0,0,723,723
-4,546,542,0,0,2564,2544
-3,1360,1358,0,0,5839,5839
-2,2079,2095,0,0,7754,7773
-1,14658,14638,0,0,23654,23646
0,0,10,43472,43472,36548,36566
1,0,0,9456,9456,14198,14190
2,0,0,4384,4384,3370,3389
3,0,0,3214,3219,2625,2620
4,0,0,1118,1113,1446,1431
5,0,0,300,300,423,423
6,0,0,12,12,84,84
