Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
0,-6,0,0,0,0
0,-5,0,0,2,2
0,-4,0,0,261,261
0,-3,0,0,1856,1847
0,-2,0,0,3876,3876
0,-1,0,0,6380,6389
0,0,6252,6252,4838,4838
0,1,4058,4058,2322,2331
0,2,2338,2338,1538,1538
0,3,1112,1112,744,735
0,4,8,8,253,253
0,5,0,0,2,2
0,6,0,0,0,0
1,-6,0,0,0,0
1,-5,0,0,0,0
1,-4,0,0,0,0
1,-3,0,0,2,2
1,-2,0,0,13,19
1,-1,0,0,1781,1775
1,0,3120,3120,2248,2248
1,1,322,322,1459,1453
1,2,0,0,13,19
1,3,0,0,2,2
1,4,0,0,0,0
1,5,0,0,0,0
1,6,0,0,0,0
2,-6,0,0,0,0
2,-5,0,0,0,0
2,-4,0,0,0,0
2,-3,0,0,1,1
2,-2,0,0,7,6
2,-1,0,0,1788,1788
2,0,3120,3120,2248,2250
2,1,322,322,1466,1466
2,2,0,0,7,6
2,3,0,0,1,1
2,4,0,0,0,0
2,5,0,0,0,0
2,6,0,0,0,0
3,-6,0,0,0,0
3,-5,0,0,0,0
3,-4,0,0,0,0
3,-3,0,0,1,1
3,-2,0,0,6,6
3,-1,0,0,1788,1786
3,0,3120,3120,2250,2254
3,1,322,322,1466,1464
3,2,0,0,6,6
3,3,0,0,1,1
3,4,0,0,0,0
3,5,0,0,0,0
3,6,0,0,0,0
4,-6,0,0,96,96
4,-5,0,0,721,721
4,-4,0,0,2303,2283
4,-3,0,0,3969,3979
4,-2,0,0,3805,3811
4,-1,0,0,5588,5594
4,0,10900,10900,9896,9892
4,1,4182,4182,1406,1412
4,2,2046,2046,1759,1765
4,3,2102,2107,1867,1872
4,4,1110,1105,1193,1178
4,5,300,300,421,421
4,6,12,12,84,84
5,-6,0,0,0,0
5,-5,0,0,0,0
5,-4,0,0,0,0
5,-3,0,0,1,1
5,-2,0,0,12,17
5,-1,0,0,1264,1258
5,0,3392,3392,3014,3016
5,1,50,50,1214,1208
5,2,0,0,12,17
5,3,0,0,1,1
5,4,0,0,0,0
5,5,0,0,0,0
5,6,0,0,0,0
6,-6,0,0,0,0
6,-5,0,0,0,0
6,-4,0,0,0,0
6,-3,0,0,3,3
6,-2,0,0,14,20
6,-1,0,0,1264,1258
6,0,3392,3392,3006,3006
6,1,50,50,1214,1208
6,2,0,0,14,20
6,3,0,0,3,3
6,4,0,0,0,0
6,5,0,0,0,0
6,6,0,0,0,0
7,-6,0,0,0,0
7,-5,0,0,0,0
7,-4,0,0,0,0
7,-3,0,0,3,3
7,-2,0,0,6,5
7,-1,0,0,1266,1266
7,0,3392,3392,3018,3020
7,1,50,50,1216,1216
7,2,0,0,6,5
7,3,0,0,3,3
7,4,0,0,0,0
7,5,0,0,0,0
7,6,0,0,0,0
8,-6,0,0,0,0
8,-5,0,0,0,0
8,-4,0,0,0,0
8,-3,0,0,1,1
8,-2,0,0,10,7
8,-1,0,0,1266,1268
8,0,3392,3392,3014,3016
8,1,50,50,1216,1218
8,2,0,0,10,7
8,3,0,0,1,1
8,4,0,0,0,0
8,5,0,0,0,0
8,6,0,0,0,0
9,-6,0,0,0,0
9,-5,0,0,0,0
9,-4,0,0,0,0
9,-3,0,0,2,1
9,-2,0,0,5,6
9,-1,0,0,1269,1264
9,0,3392,3392,3016,3026
9,1,50,50,1219,1214
9,2,0,0,5,6
9,3,0,0,2,1
9,4,0,0,0,0
9,5,0,0,0,0
9,6,0,0,0,0
