Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
0,-6,0,0,1,1
0,-5,0,0,5,5
0,-4,0,0,767,719
0,-3,0,0,2879,2855
0,-2,0,0,5567,5585
0,-1,0,0,6360,6424
0,0,8220,8220,6702,6682
0,1,3066,3066,3294,3358
0,2,2934,2934,2633,2651
0,3,1860,1860,1019,995
0,4,520,520,247,199
0,5,0,0,5,5
0,6,0,0,1,1
1,-6,0,0,0,0
1,-5,0,0,0,0
1,-4,0,0,0,0
1,-3,0,0,0,0
1,-2,0,0,7,7
1,-1,0,0,2306,2292
1,0,3920,3920,2974,3002
1,1,230,230,2076,2062
1,2,0,0,7,7
1,3,0,0,0,0
1,4,0,0,0,0
1,5,0,0,0,0
1,6,0,0,0,0
2,-6,0,0,0,0
2,-5,0,0,0,0
2,-4,0,0,0,0
2,-3,0,0,0,0
2,-2,0,0,5,5
2,-1,0,0,2306,2290
2,0,3920,3920,2978,3010
2,1,230,230,2076,2060
2,2,0,0,5,5
2,3,0,0,0,0
2,4,0,0,0,0
2,5,0,0,0,0
2,6,0,0,0,0
3,-6,0,0,0,0
3,-5,0,0,0,0
3,-4,0,0,0,0
3,-3,0,0,0,0
3,-2,0,0,6,6
3,-1,0,0,2306,2286
3,0,3920,3920,2976,3016
3,1,230,230,2076,2056
3,2,0,0,6,6
3,3,0,0,0,0
3,4,0,0,0,0
3,5,0,0,0,0
3,6,0,0,0,0
4,-6,0,0,0,0
4,-5,0,0,0,0
4,-4,0,0,0,0
4,-3,0,0,1,1
4,-2,0,0,774,682
4,-1,0,0,5373,5465
4,0,6404,6404,4340,4340
4,1,1636,1636,3737,3829
4,2,260,260,514,422
4,3,0,0,1,1
4,4,0,0,0,0
4,5,0,0,0,0
4,6,0,0,0,0
5,-6,0,0,0,0
5,-5,0,0,400,345
5,-4,0,0,1918,1873
5,-3,0,0,4627,4662
5,-2,0,0,5265,5330
5,-1,0,0,5875,5865
5,0,11944,11944,9486,9506
5,1,2364,2364,3511,3501
5,2,2632,2632,2633,2698
5,3,2420,2420,2207,2242
5,4,1140,1140,778,733
5,5,250,250,150,95
5,6,0,0,0,0
6,-6,0,0,0,0
6,-5,0,0,0,0
6,-4,0,0,0,0
6,-3,0,0,2,2
6,-2,0,0,8,7
6,-1,0,0,1912,1892
6,0,4064,4064,3612,3654
6,1,86,86,1826,1806
6,2,0,0,8,7
6,3,0,0,2,2
6,4,0,0,0,0
6,5,0,0,0,0
6,6,0,0,0,0
7,-6,0,0,0,0
7,-5,0,0,0,0
7,-4,0,0,0,0
7,-3,0,0,1,1
7,-2,0,0,2,3
7,-1,0,0,1915,1903
7,0,4064,4064,3620,3642
7,1,86,86,1829,1817
7,2,0,0,2,3
7,3,0,0,1,1
7,4,0,0,0,0
7,5,0,0,0,0
7,6,0,0,0,0
8,-6,0,0,0,0
8,-5,0,0,0,0
8,-4,0,0,0,0
8,-3,0,0,1,1
8,-2,0,0,3,3
8,-1,0,0,1913,1877
8,0,4064,4064,3622,3694
8,1,86,86,1827,1791
8,2,0,0,3,3
8,3,0,0,1,1
8,4,0,0,0,0
8,5,0,0,0,0
8,6,0,0,0,0
9,-6,0,0,0,0
9,-5,0,0,0,0
9,-4,0,0,0,0
9,-3,0,0,0,0
9,-2,0,0,4,3
9,-1,0,0,1914,1890
9,0,4064,4064,3620,3670
9,1,86,86,1828,1804
9,2,0,0,4,3
9,3,0,0,0,0
9,4,0,0,0,0
9,5,0,0,0,0
9,6,0,0,0,0
