Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
0,-4,0,0,320,316
0,-3,0,0,1200,1204
0,-2,0,0,2320,2320
0,-1,0,0,2640,2640
0,0,3132,3132,3108,3108
0,1,1140,1140,1500,1500
0,2,1116,1116,1204,1204
0,3,708,708,492,496
0,4,200,200,120,116
1,-4,0,0,0,0
1,-3,0,0,0,0
1,-2,0,0,0,0
1,-1,0,0,960,959
1,0,1488,1488,1392,1394
1,1,86,86,874,873
1,2,0,0,0,0
1,3,0,0,0,0
1,4,0,0,0,0
2,-4,0,0,0,0
2,-3,0,0,0,0
2,-2,0,0,0,0
2,-1,0,0,960,959
2,0,1488,1488,1392,1394
2,1,86,86,874,873
2,2,0,0,0,0
2,3,0,0,0,0
2,4,0,0,0,0
3,-4,0,0,0,0
3,-3,0,0,0,0
3,-2,0,0,0,0
3,-1,0,0,960,959
3,0,1488,1488,1392,1394
3,1,86,86,874,873
3,2,0,0,0,0
3,3,0,0,0,0
3,4,0,0,0,0
4,-4,0,0,0,0
4,-3,0,0,0,0
4,-2,0,0,384,382
4,-1,0,0,2304,2306
4,0,2308,2308,1916,1916
4,1,708,708,1596,1598
4,2,132,132,252,250
4,3,0,0,0,0
4,4,0,0,0,0
5,-4,0,0,320,316
5,-3,0,0,1200,1204
5,-2,0,0,2320,2320
5,-1,0,0,2640,2640
5,0,3132,3132,3108,3108
5,1,1140,1140,1500,1500
5,2,1116,1116,1204,1204
5,3,708,708,492,496
5,4,200,200,120,116
6,-4,0,0,0,0
6,-3,0,0,0,0
6,-2,0,0,0,0
6,-1,0,0,960,959
6,0,1488,1488,1392,1394
6,1,86,86,874,873
6,2,0,0,0,0
6,3,0,0,0,0
6,4,0,0,0,0
7,-4,0,0,0,0
7,-3,0,0,0,0
7,-2,0,0,0,0
7,-1,0,0,960,959
7,0,1488,1488,1392,1394
7,1,86,86,874,873
7,2,0,0,0,0
7,3,0,0,0,0
7,4,0,0,0,0
8,-4,0,0,0,0
8,-3,0,0,0,0
8,-2,0,0,0,0
8,-1,0,0,960,959
8,0,1488,1488,1392,1394
8,1,86,86,874,873
8,2,0,0,0,0
8,3,0,0,0,0
8,4,0,0,0,0
