Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
0,-5,0,0,0,0
0,-4,0,0,768,760
0,-3,0,0,2880,2888
0,-2,0,0,5568,5568
0,-1,0,0,6336,6336
0,0,8220,8220,6756,6756
0,1,3060,3060,3276,3276
0,2,2940,2940,2628,2628
0,3,1860,1860,1020,1028
0,4,520,520,248,240
0,5,0,0,0,0
1,-5,0,0,0,0
1,-4,0,0,0,0
1,-3,0,0,0,0
1,-2,0,0,0,0
1,-1,0,0,2304,2302
1,0,3920,3920,2992,2996
1,1,230,230,2074,2072
1,2,0,0,0,0
1,3,0,0,0,0
1,4,0,0,0,0
1,5,0,0,0,0
2,-5,0,0,0,0
2,-4,0,0,0,0
2,-3,0,0,0,0
2,-2,0,0,0,0
2,-1,0,0,2304,2302
2,0,3920,3920,2992,2996
2,1,230,230,2074,2072
2,2,0,0,0,0
2,3,0,0,0,0
2,4,0,0,0,0
2,5,0,0,0,0
3,-5,0,0,0,0
3,-4,0,0,0,0
3,-3,0,0,0,0
3,-2,0,0,0,0
3,-1,0,0,2304,2302
3,0,3920,3920,2992,2996
3,1,230,230,2074,2072
3,2,0,0,0,0
3,3,0,0,0,0
3,4,0,0,0,0
3,5,0,0,0,0
4,-5,0,0,0,0
4,-4,0,0,0,0
4,-3,0,0,0,0
4,-2,0,0,768,764
4,-1,0,0,5376,5380
4,0,6404,6404,4348,4348
4,1,1636,1636,3740,3744
4,2,260,260,508,504
4,3,0,0,0,0
4,4,0,0,0,0
4,5,0,0,0,0
5,-5,0,0,400,390
5,-4,0,0,1920,1930
5,-3,0,0,4640,4640
5,-2,0,0,5280,5280
5,-1,0,0,5840,5840
5,0,11944,11944,9496,9496
5,1,2332,2332,3508,3508
5,2,2648,2648,2632,2632
5,3,2432,2432,2208,2208
5,4,1144,1144,776,786
5,5,250,250,150,140
6,-5,0,0,0,0
6,-4,0,0,0,0
6,-3,0,0,0,0
6,-2,0,0,0,0
6,-1,0,0,1920,1918
6,0,4064,4064,3616,3620
6,1,86,86,1834,1832
6,2,0,0,0,0
6,3,0,0,0,0
6,4,0,0,0,0
6,5,0,0,0,0
7,-5,0,0,0,0
7,-4,0,0,0,0
7,-3,0,0,0,0
7,-2,0,0,0,0
7,-1,0,0,1920,1918
7,0,4064,4064,3616,3620
7,1,86,86,1834,1832
7,2,0,0,0,0
7,3,0,0,0,0
7,4,0,0,0,0
7,5,0,0,0,0
8,-5,0,0,0,0
8,-4,0,0,0,0
8,-3,0,0,0,0
8,-2,0,0,0,0
8,-1,0,0,1920,1918
8,0,4064,4064,3616,3620
8,1,86,86,1834,1832
8,2,0,0,0,0
8,3,0,0,0,0
8,4,0,0,0,0
8,5,0,0,0,0
9,-5,0,0,0,0
9,-4,0,0,0,0
9,-3,0,0,0,0
9,-2,0,0,0,0
9,-1,0,0,1920,1918
9,0,4064,4064,3616,3620
9,1,86,86,1834,1832
9,2,0,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,5,0,0,0,0
