Node,Rank Effect,CVF In (Max),CVF In (Avg),CVF Out (Max),CVF Out (Avg)
0,-9,0,0,18,18
0,-8,0,0,144,144
0,-7,0,0,594,594
0,-6,0,0,1344,1344
0,-5,0,0,2088,2088
0,-4,0,0,2016,2016
0,-3,0,0,1512,1512
0,-2,0,0,576,576
0,-1,0,0,396,396
0,0,28704,28704,0,0
0,1,144,144,252,252
0,2,576,576,0,0
0,3,1344,1344,168,168
0,4,2016,2016,0,0
0,5,2016,2016,72,72
0,6,1344,1344,0,0
0,7,576,576,18,18
0,8,144,144,0,0
0,9,18,18,0,0
1,-9,0,0,0,0
1,-8,0,0,0,0
1,-7,0,0,0,0
1,-6,0,0,0,0
1,-5,0,0,0,0
1,-4,0,0,0,0
1,-3,0,0,0,0
1,-2,0,0,0,0
1,-1,0,0,512,512
1,0,4096,4096,0,0
1,1,2,2,510,510
1,2,0,0,0,0
1,3,0,0,0,0
1,4,0,0,0,0
1,5,0,0,0,0
1,6,0,0,0,0
1,7,0,0,0,0
1,8,0,0,0,0
1,9,0,0,0,0
2,-9,0,0,0,0
2,-8,0,0,0,0
2,-7,0,0,0,0
2,-6,0,0,0,0
2,-5,0,0,0,0
2,-4,0,0,0,0
2,-3,0,0,0,0
2,-2,0,0,0,0
2,-1,0,0,512,512
2,0,4096,4096,0,0
2,1,2,2,510,510
2,2,0,0,0,0
2,3,0,0,0,0
2,4,0,0,0,0
2,5,0,0,0,0
2,6,0,0,0,0
2,7,0,0,0,0
2,8,0,0,0,0
2,9,0,0,0,0
3,-9,0,0,0,0
3,-8,0,0,0,0
3,-7,0,0,0,0
3,-6,0,0,0,0
3,-5,0,0,0,0
3,-4,0,0,0,0
3,-3,0,0,0,0
3,-2,0,0,0,0
3,-1,0,0,512,512
3,0,4096,4096,0,0
3,1,2,2,510,510
3,2,0,0,0,0
3,3,0,0,0,0
3,4,0,0,0,0
3,5,0,0,0,0
3,6,0,0,0,0
3,7,0,0,0,0
3,8,0,0,0,0
3,9,0,0,0,0
4,-9,0,0,0,0
4,-8,0,0,0,0
4,-7,0,0,0,0
4,-6,0,0,0,0
4,-5,0,0,0,0
4,-4,0,0,0,0
4,-3,0,0,0,0
4,-2,0,0,0,0
4,-1,0,0,512,512
4,0,4096,4096,0,0
4,1,2,2,510,510
4,2,0,0,0,0
4,3,0,0,0,0
4,4,0,0,0,0
4,5,0,0,0,0
4,6,0,0,0,0
4,7,0,0,0,0
4,8,0,0,0,0
4,9,0,0,0,0
5,-9,0,0,0,0
5,-8,0,0,0,0
5,-7,0,0,0,0
5,-6,0,0,0,0
5,-5,0,0,0,0
5,-4,0,0,0,0
5,-3,0,0,0,0
5,-2,0,0,0,0
5,-1,0,0,512,512
5,0,4096,4096,0,0
5,1,2,2,510,510
5,2,0,0,0,0
5,3,0,0,0,0
5,4,0,0,0,0
5,5,0,0,0,0
5,6,0,0,0,0
5,7,0,0,0,0
5,8,0,0,0,0
5,9,0,0,0,0
6,-9,0,0,0,0
6,-8,0,0,0,0
6,-7,0,0,0,0
6,-6,0,0,0,0
6,-5,0,0,0,0
6,-4,0,0,0,0
6,-3,0,0,0,0
6,-2,0,0,0,0
6,-1,0,0,512,512
6,0,4096,4096,0,0
6,1,2,2,510,510
6,2,0,0,0,0
6,3,0,0,0,0
6,4,0,0,0,0
6,5,0,0,0,0
6,6,0,0,0,0
6,7,0,0,0,0
6,8,0,0,0,0
6,9,0,0,0,0
7,-9,0,0,0,0
7,-8,0,0,0,0
7,-7,0,0,0,0
7,-6,0,0,0,0
7,-5,0,0,0,0
7,-4,0,0,0,0
7,-3,0,0,0,0
7,-2,0,0,0,0
7,-1,0,0,512,512
7,0,4096,4096,0,0
7,1,2,2,510,510
7,2,0,0,0,0
7,3,0,0,0,0
7,4,0,0,0,0
7,5,0,0,0,0
7,6,0,0,0,0
7,7,0,0,0,0
7,8,0,0,0,0
7,9,0,0,0,0
8,-9,0,0,0,0
8,-8,0,0,0,0
8,-7,0,0,0,0
8,-6,0,0,0,0
8,-5,0,0,0,0
8,-4,0,0,0,0
8,-3,0,0,0,0
8,-2,0,0,0,0
8,-1,0,0,512,512
8,0,4096,4096,0,0
8,1,2,2,510,510
8,2,0,0,0,0
8,3,0,0,0,0
8,4,0,0,0,0
8,5,0,0,0,0
8,6,0,0,0,0
8,7,0,0,0,0
8,8,0,0,0,0
8,9,0,0,0,0
9,-9,0,0,0,0
9,-8,0,0,0,0
9,-7,0,0,0,0
9,-6,0,0,0,0
9,-5,0,0,0,0
9,-4,0,0,0,0
9,-3,0,0,0,0
9,-2,0,0,0,0
9,-1,0,0,512,512
9,0,4096,4096,0,0
9,1,2,2,510,510
9,2,0,0,0,0
9,3,0,0,0,0
9,4,0,0,0,0
9,5,0,0,0,0
9,6,0,0,0,0
9,7,0,0,0,0
9,8,0,0,0,0
9,9,0,0,0,0
